SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
前鎮,高雄市,87,細懸浮微粒,普通,2.5,0.47,31.3,23,56,38,,,,1.2,325,2021-02-14 10:00,,0.4,30,53,1,120.307564,22.605386,57
小港,高雄市,82,細懸浮微粒,普通,4.5,0.43,26.8,21,56,35,21.5,30.7,9.3,2.1,272,2021-02-14 10:00,,0.3,28,52,4,120.337736,22.565833,58
屏東,屏東縣,82,細懸浮微粒,普通,2.1,0.38,34.4,19,32,29,5.3,8.4,3.1,1.1,37,2021-02-14 10:00,,0.3,28,40,2,120.488033,22.673081,59
潮州,屏東縣,68,細懸浮微粒,普通,1.1,0.27,41.3,21,38,24,6.8,8.8,2,1.9,298,2021-02-14 10:00,,0.2,22,37,1,120.561175,22.523108,60
恆春,屏東縣,35,,良好,1.1,0.11,43.7,38,5,4,1.2,2,0.8,2.4,290,2021-02-14 10:00,,0.1,5,6,1,120.788928,21.958069,61
臺東,臺東縣,25,,良好,0.5,0.22,27.8,27,10,4,3.1,4.6,1.5,1.1,324,2021-02-14 10:00,,0.2,5,7,1,121.15045,22.755358,62
花蓮,花蓮縣,22,,良好,1.2,0.14,28.4,24,5,1,2.5,4.1,1.6,1.1,206,2021-02-14 10:00,,0.1,3,8,1,121.599769,23.971306,63
陽明,臺北市,36,,良好,1.9,0.15,38.2,39,10,6,1.4,1.4,0,3,360,2021-02-14 10:00,,0.1,5,7,2,121.529583,25.182722,64
宜蘭,宜蘭縣,28,,良好,1.4,0.14,36.3,30,5,1,0.3,0.9,0.3,1.5,131,2021-02-14 10:00,,0.1,4,8,1,121.746394,24.747917,65
冬山,宜蘭縣,19,,良好,1.5,0.18,34.9,20,13,5,3,4.8,1.8,1.5,77,2021-02-14 10:00,,0.2,5,14,1,121.792928,24.632203,66
三重,新北市,44,,良好,1.9,0.9,-,-,26,13,22.3,61.8,39.6,-,-,2021-02-14 10:00,,0.7,14,18,2,121.493806,25.072611,67
中壢,桃園市,45,,良好,1.7,0.43,25.7,23,60,26,14.2,25.9,11.7,1,21,2021-02-14 10:00,,0.4,14,36,1,121.221667,24.953278,68
竹山,南投縣,54,細懸浮微粒,普通,1.3,0.21,21.3,10,21,14,4.6,5.4,0.8,0.9,278,2021-02-14 10:00,,0.2,17,25,3,120.677306,23.756389,69
永和,新北市,25,,良好,3.1,0.66,18.3,15,25,11,15.4,29.4,14,1.2,243,2021-02-14 10:00,,0.4,8,15,2,121.516306,25.017,70
復興,高雄市,80,細懸浮微粒,普通,3.5,0.56,31.4,27,58,36,19.4,24.5,5.2,0.9,215,2021-02-14 10:00,,0.4,27,55,2,120.312017,22.608711,71
埔里,南投縣,37,,良好,0,0.32,30.2,13,5,8,8.7,11,2.3,0.9,181,2021-02-14 10:00,,0.3,12,14,1,120.967903,23.968842,72
馬祖,連江縣,55,細懸浮微粒,普通,5.2,0.32,34.8,35,28,17,4.5,7.4,3,1.6,326,2021-02-14 10:00,,0.2,17,28,2,119.949875,26.160469,75
金門,金門縣,87,細懸浮微粒,普通,2.8,0.33,19.3,22,42,39,12.4,17,4.7,0.4,276,2021-02-14 10:00,,0.3,30,39,2,118.312256,24.432133,77
馬公,澎湖縣,61,細懸浮微粒,普通,1.1,0.19,41.2,44,37,21,2.9,5,2.1,2.7,28,2021-02-14 10:00,,0.2,20,36,1,119.566158,23.569031,78
關山,臺東縣,17,,良好,1.2,-,20.7,15,5,6,0.3,2.6,2.2,1.4,85,2021-02-14 10:00,,-,5,5,2,121.161933,23.045083,80
麥寮,雲林縣,78,細懸浮微粒,普通,0.5,0.26,26.7,16,92,33,6.1,8.3,2.2,3.2,1,2021-02-14 10:00,,0.3,26,64,1,120.251825,23.753506,83
富貴角,新北市,57,懸浮微粒,普通,0.5,0.16,45.8,41,76,21,1.7,1.8,0.3,1.5,340,2021-02-14 10:00,,0.1,14,64,0,121.54738,25.29228,84
彰化(員林),彰化縣,84,細懸浮微粒,普通,0.5,0.35,33.7,21,63,35,6.1,7.5,1.4,0.4,176,2021-02-14 10:00,,0.3,29,53,1,120.58178611,23.95058333,201
彰化(大城),彰化縣,78,細懸浮微粒,普通,1.2,0.11,35.8,22,92,30,6.7,8.5,1.8,4.6,340,2021-02-14 10:00,,0.2,26,67,2,120.27311,23.84313,202
臺南(麻豆),臺南市,117,細懸浮微粒,對敏感族群不健康,0.5,0.3,28.2,25,86,50,6.2,7.4,1.2,2.3,13,2021-02-14 10:00,,0.3,42,73,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,68,細懸浮微粒,普通,1.4,0.32,35.7,29,58,29,7.6,10.8,3.1,1.5,323,2021-02-14 10:00,,0.3,22,50,1,120.37722,22.35222,204
臺南(北門),臺南市,104,細懸浮微粒,對敏感族群不健康,0.5,0.28,23.7,22,70,38,5.8,7,1.1,1.3,333,2021-02-14 10:00,,0.3,37,69,1,120.12444444,23.26472222,310
新北(樹林),新北市,24,,良好,,0.31,17.8,13,-,8,8.5,13.4,4.9,0.3,107,2021-02-14 10:00,,0.2,7,-,0,121.38352778,24.94902778,311
新竹(北區),新竹市,53,細懸浮微粒,普通,0.5,0.13,25.4,25,53,21,10.3,10.8,0.5,0.9,110,2021-02-14 10:00,,0.1,16,40,0,120.96231389,24.81953333,312
屏東(枋寮),屏東縣,37,,良好,0.5,0.12,35.9,10,43,15,4.2,4.9,0.8,0.5,244,2021-02-14 10:00,,0.1,12,31,1,120.59116667,22.37094722,313
基隆,基隆市,26,,良好,2.8,0.17,31.9,12,17,6,11,13.8,2.8,1,289,2021-02-14 11:00,,0.3,8,16,2,121.760056,25.129167,1
汐止,新北市,24,,良好,1.8,0.37,30.8,11,16,7,13.2,19.4,6.2,2.4,203,2021-02-14 11:00,,0.4,7,14,2,121.6423,25.067131,2
萬里,新北市,26,,良好,1.8,0.16,44.8,28,32,12,2.8,4,1.2,3.8,317,2021-02-14 11:00,,0.2,8,23,2,121.689881,25.179667,3
新店,新北市,19,,良好,0.5,0.35,31.1,21,13,6,7.3,11.3,4,2.7,329,2021-02-14 11:00,,0.2,3,8,1,121.537778,24.977222,4
