SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,38,,良好,1.9,0.62,1.7,7,21,11,13.6,19.7,6.1,0.4,296,2020-05-08 01:00,,0.5,12,23,2,121.760056,25.129167,1
汐止,新北市,47,,良好,2.9,0.51,4.6,13,31,14,14.4,30.9,16.6,0.9,19,2020-05-08 01:00,,0.5,15,29,4,121.6423,25.067131,2
萬里,新北市,37,,良好,1.6,0.19,14.3,22,15,8,3.2,3.9,0.7,3.8,221,2020-05-08 01:00,,0.2,12,20,2,121.689881,25.179667,3
新店,新北市,32,,良好,1.6,0.27,19.7,16,10,6,5.8,5.8,0,1.3,169,2020-05-08 01:00,,0.5,10,17,2,121.537778,24.977222,4
土城,新北市,55,細懸浮微粒,普通,2.8,0.69,2.3,6,38,26,21.5,40.5,19,0.9,155,2020-05-08 01:00,,0.7,17,31,3,121.451861,24.982528,5
板橋,新北市,33,,良好,2.3,0.56,4.5,8,30,8,19.4,25.6,6.2,0.8,208,2020-05-08 01:00,,0.8,10,23,2,121.458667,25.012972,6
新莊,新北市,54,細懸浮微粒,普通,2.7,1.01,1.8,6,33,19,28.7,56,27.4,0.5,218,2020-05-08 01:00,,0.9,17,28,3,121.4325,25.037972,7
菜寮,新北市,51,細懸浮微粒,普通,1.2,0.73,5.4,5,19,15,26.8,36.5,9.7,1.5,102,2020-05-08 01:00,,0.9,16,25,3,121.481028,25.06895,8
林口,新北市,49,,良好,0.5,0.44,13,12,21,16,19.7,21.5,1.8,2.5,130,2020-05-08 01:00,,0.6,15,24,2,121.376869,25.077197,9
淡水,新北市,37,,良好,1.3,0.49,4.5,12,20,11,13.1,15.8,2.6,1.2,150,2020-05-08 01:00,,0.5,11,21,2,121.449239,25.1645,10
士林,臺北市,35,,良好,2.2,0.28,20.1,19,13,8,10.1,11,0.9,1.2,96,2020-05-08 01:00,,0.3,11,18,3,121.515389,25.105417,11
中山,臺北市,47,,良好,2.3,0.77,2.7,4,19,14,30.1,40,9.9,1.4,158,2020-05-08 01:00,,0.9,15,27,4,121.526528,25.062361,12
萬華,臺北市,40,,良好,2.2,0.51,10.6,5,15,10,19.5,22.7,3.2,1.0,152,2020-05-08 01:00,,0.7,12,22,3,121.507972,25.046503,13
古亭,臺北市,38,,良好,1.5,0.41,14.8,10,12,13,14.8,15.1,0.3,0.6,189,2020-05-08 01:00,,0.6,12,20,3,121.529556,25.020608,14
松山,臺北市,51,細懸浮微粒,普通,2.2,0.61,4.2,5,23,12,19.2,49.5,30.3,0.4,99,2020-05-08 01:00,,0.7,16,30,4,121.578611,25.05,15
大同,臺北市,51,細懸浮微粒,普通,2.6,1,-,-,23,13,29,43.3,14.4,-,-,2020-05-08 01:00,,1.2,16,25,4,121.513311,25.0632,16
桃園,桃園市,74,細懸浮微粒,普通,4.9,0.67,4,8,32,32,26.6,32.2,5.6,0.8,83,2020-05-08 01:00,,0.8,25,34,7,121.30872222,24.98677778,17
大園,桃園市,52,細懸浮微粒,普通,2.3,0.34,15.2,28,34,27,12.5,14.6,2.1,2.1,155,2020-05-08 01:00,,0.3,16,26,2,121.201811,25.060344,18
觀音,桃園市,34,,良好,2.6,0.25,16.5,30,23,14,13.8,14.2,0.3,0.7,116,2020-05-08 01:00,,0.2,11,20,3,121.082761,25.035503,19
平鎮,桃園市,50,,良好,2.9,0.54,4.9,16,37,15,26.2,29.9,3.6,1.0,91,2020-05-08 01:00,,0.5,15,30,2,121.203986,24.952786,20
龍潭,桃園市,46,,良好,1.5,0.31,6.5,17,28,12,14.9,17.2,2.3,1.2,123,2020-05-08 01:00,,0.4,14,24,2,121.21635,24.863869,21
湖口,新竹縣,33,,良好,2.1,0.3,2,27,29,13,21.1,28.4,7.3,1.5,117,2020-05-08 01:00,,0.3,10,20,2,121.038653,24.900142,22
竹東,新竹縣,43,,良好,1.2,0.18,4.6,15,32,11,4,5.3,1.3,1.5,125,2020-05-08 01:00,,0.3,13,26,1,121.088903,24.740644,23
新竹,新竹市,35,,良好,1.4,0.4,6.6,30,23,21,22.3,23.6,1.3,1,50,2020-05-08 01:00,,0.3,11,17,2,120.972075,24.805619,24
頭份,苗栗縣,38,,良好,1.5,0.21,10,20,23,11,9.4,10,0.7,1.2,128,2020-05-08 01:00,,0.3,12,22,2,120.898572,24.696969,25
苗栗,苗栗縣,37,,良好,2.5,0.22,16,17,21,12,10,11.2,1.2,0.3,74,2020-05-08 01:00,,0.3,11,19,2,120.8202,24.565269,26
三義,苗栗縣,31,,良好,3.3,0.15,3.9,13,12,9,11.3,13,1.7,0.4,47,2020-05-08 01:00,,0.2,10,16,2,120.758833,24.382942,27
豐原,臺中市,40,,良好,2.1,0.25,7.2,14,26,14,13.6,16.6,3,1.2,115,2020-05-08 01:00,,0.3,12,23,2,120.741711,24.256586,28
沙鹿,臺中市,37,,良好,5.4,0.17,15,12,14,11,14.4,15.6,1.2,0.7,357,2020-05-08 01:00,,0.4,12,18,4,120.568794,24.225628,29
大里,臺中市,34,,良好,4,0.28,6.9,9,24,15,14.2,15.2,1,1.4,226,2020-05-08 01:00,,0.4,10,21,3,120.677689,24.099611,30
忠明,臺中市,39,,良好,3,0.31,6.8,9,26,15,16.6,18.1,1.5,1.0,294,2020-05-08 01:00,,0.4,12,21,3,120.641092,24.151958,31
西屯,臺中市,36,,良好,3.7,0.21,12.1,10,25,14,12.7,12.8,0.3,0.6,334,2020-05-08 01:00,,0.4,11,24,2,120.616917,24.162197,32
彰化,彰化縣,36,,良好,1.8,0.18,12.6,13,25,11,4.7,6.1,1.4,1.2,277,2020-05-08 01:00,,0.3,11,20,3,120.541519,24.066,33
線西,彰化縣,33,,良好,3.4,0.14,20.7,21,31,11,5.7,6.8,1.1,0.9,43,2020-05-08 01:00,,0.2,10,23,2,120.469061,24.131672,34
二林,彰化縣,38,,良好,1.8,0.12,9,14,13,7,5,6.5,1.5,0.7,320,2020-05-08 01:00,,0.2,12,23,3,120.409653,23.925175,35
南投,南投縣,35,,良好,1.7,0.2,11.6,15,18,11,8.7,9.2,0.5,0.9,27,2020-05-08 01:00,,0.3,11,21,3,120.685306,23.913,36
斗六,雲林縣,35,,良好,1.4,0.25,2.3,12,23,14,15.9,20.5,4.6,0.8,141,2020-05-08 01:00,,0.2,11,19,1,120.544994,23.711853,37
崙背,雲林縣,31,,良好,2,0.17,9.9,14,17,8,5.6,6.2,0.6,0.8,290,2020-05-08 01:00,,0.2,10,22,2,120.348742,23.757547,38
新港,嘉義縣,22,,良好,0.5,0.15,13.9,14,19,7,4.1,4.3,0.3,0.7,162,2020-05-08 01:00,,0.2,7,18,2,120.345531,23.554839,39
朴子,嘉義縣,16,,良好,1.3,0.12,13.3,16,21,8,5.1,5.5,0.3,1.2,135,2020-05-08 01:00,,0.2,5,15,1,120.24781111,23.46712222,40
臺西,雲林縣,62,細懸浮微粒,普通,1.6,0.05,13.6,15,17,11,4,5.4,1.5,1.1,308,2020-05-08 01:00,,0.1,20,24,2,120.19933333,23.702175,41
嘉義,嘉義市,23,,良好,1.4,0.2,5.9,8,17,7,9,10.4,1.4,0.7,223,2020-05-08 01:00,,0.3,7,16,1,120.44083333,23.462778,42
新營,臺南市,28,,良好,0.5,0.2,6.5,11,18,10,11.8,12.8,1,0.8,206,2020-05-08 01:00,,0.2,8,18,,120.31725,23.305633,43
善化,臺南市,29,,良好,1.5,0.24,0.5,9,19,9,17.4,21.4,4,0.4,197,2020-05-08 01:00,,0.2,9,15,2,120.297142,23.115097,44
安南,臺南市,34,,良好,2.2,0.31,2.3,12,25,14,18,21.1,3.2,0.4,43,2020-05-08 01:00,,0.2,10,21,2,120.2175,23.048197,45
臺南,臺南市,22,,良好,1.4,0.17,11.3,12,11,8,6.4,7.9,1.4,0.4,188,2020-05-08 01:00,,0.2,7,12,2,120.202617,22.984581,46
美濃,高雄市,30,,良好,1.7,0.13,8.1,12,12,9,4.3,4.8,0.5,0.6,174,2020-05-08 01:00,,0.2,9,16,2,120.530542,22.883583,47
橋頭,高雄市,24,,良好,1.8,0.26,6.4,14,17,8,16.5,19.8,3.3,1.2,323,2020-05-08 01:00,,0.3,7,20,2,120.305689,22.757506,48
仁武,高雄市,24,,良好,2.1,0.38,4.8,11,28,11,15.9,19.3,3.4,1.1,297,2020-05-08 01:00,,0.3,7,16,2,120.332631,22.689056,49
大寮,高雄市,30,,良好,5.5,0.35,2.4,7,25,12,16.4,19.3,2.9,0.8,112,2020-05-08 01:00,,0.3,9,19,3,120.425311,22.56413611,51
林園,高雄市,26,,良好,2.7,0.19,8.1,12,16,6,13.4,13.8,0.3,1.8,131,2020-05-08 01:00,,0.2,8,20,2,120.41175,22.4795,52
楠梓,高雄市,22,,良好,1.2,0.23,5.8,13,28,8,14.6,14.5,0,1.2,306,2020-05-08 01:00,,0.3,7,20,1,120.328289,22.733667,53
左營,高雄市,18,,良好,2.3,0.13,4,10,11,4,13.1,17,3.9,1.2,324,2020-05-08 01:00,,0.1,6,9,2,120.292917,22.674861,54
前金,高雄市,24,,良好,2.8,0.32,8,12,27,6,11.7,12.8,1.1,1.6,1,2020-05-08 01:00,,0.3,8,12,2,120.288086,22.632567,56
前鎮,高雄市,18,,良好,1.2,0.2,1.5,5,10,7,14.5,18.4,4,0.8,332,2020-05-08 01:00,,0.3,6,11,2,120.307564,22.605386,57
小港,高雄市,30,,良好,5.4,0.25,1.5,5,25,9,18.6,42.7,24.1,0.6,244,2020-05-08 01:00,,0.2,9,18,3,120.337736,22.565833,58
屏東,屏東縣,26,,良好,1.3,0.24,9.1,13,19,7,11.7,12.8,1.1,0.7,23,2020-05-08 01:00,,0.3,8,21,1,120.488033,22.673081,59
潮州,屏東縣,29,,良好,1.5,0.19,4.8,13,18,6,12.8,13.4,0.5,1.8,158,2020-05-08 01:00,,0.2,9,22,3,120.561175,22.523108,60
恆春,屏東縣,29,,良好,0.5,0.14,36,31,16,8,,,,3.7,34,2020-05-08 01:00,,0.1,8,13,1,120.788928,21.958069,61
臺東,臺東縣,27,,良好,1,0.18,22.6,29,13,3,3.7,3.4,0,1,323,2020-05-08 01:00,,0.3,3,11,1,121.15045,22.755358,62
花蓮,花蓮縣,25,,良好,1.4,0.29,17.1,27,15,4,7.4,7.7,0.3,0.4,228,2020-05-08 01:00,,0.4,8,14,2,121.599769,23.971306,63
陽明,臺北市,31,,良好,1.2,0.14,18.8,21,12,10,2.1,3.5,1.4,0.8,170,2020-05-08 01:00,,0.2,10,13,1,121.529583,25.182722,64
宜蘭,宜蘭縣,34,,良好,1.7,0.24,24.5,35,28,13,4.5,5,0.3,0.4,155,2020-05-08 01:00,,0.3,10,24,2,121.746394,24.747917,65
冬山,宜蘭縣,41,,良好,1.1,0.24,14.6,25,28,13,2.8,4.1,1.3,0.8,295,2020-05-08 01:00,,0.3,13,26,2,121.792928,24.632203,66
三重,新北市,60,細懸浮微粒,普通,1.2,0.91,-,-,19,14,29.1,50.3,21.2,-,-,2020-05-08 01:00,,1.4,19,28,3,121.493806,25.072611,67
