SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
古亭,臺北市,35,,良好,1.1,0.24,24.1,32,16,11,8.1,9.2,1,0.5,122,2021-10-02 06:00,,0.2,11,21,1,121.529556,25.020608,14
松山,臺北市,37,,良好,,0.22,23.5,27,28,11,8.6,9.2,0.6,0.6,8,2021-10-02 06:00,,0.2,11,26,1,121.578611,25.05,15
大同,臺北市,35,,良好,2.6,0.6,25.4,34,19,10,19.4,24.1,4.6,-,-,2021-10-02 06:00,,0.4,11,28,1,121.513311,25.0632,16
桃園,桃園市,48,,良好,2.3,0.32,18,33,25,17,15.1,15.4,0.3,0.3,231,2021-10-02 06:00,,0.3,15,24,7,121.30872222,24.98677778,17
大園,桃園市,35,,良好,1.5,0.26,27.8,34,25,10,15.9,16.7,0.8,0.9,79,2021-10-02 06:00,,0.2,11,24,2,121.201811,25.060344,18
觀音,桃園市,54,細懸浮微粒,普通,2.7,0.25,26.5,24,31,17,16.1,16.8,0.6,0.3,5,2021-10-02 06:00,,0.3,17,29,2,121.082761,25.035503,19
平鎮,桃園市,47,,良好,2.2,0.28,26,31,23,13,10.1,10.9,0.7,0.2,135,2021-10-02 06:00,,0.3,14,20,1,121.203986,24.952786,20
龍潭,桃園市,41,,良好,0.8,0.25,18.4,28,20,12,8.3,9.4,1,0.5,120,2021-10-02 06:00,,0.2,12,21,1,121.21635,24.863869,21
湖口,新竹縣,56,細懸浮微粒,普通,2.2,0.25,15.6,25,28,19,15.1,15.5,0.4,1.2,99,2021-10-02 06:00,,0.2,17,28,2,121.038653,24.900142,22
竹東,新竹縣,60,細懸浮微粒,普通,0.5,0.28,14.3,20,25,18,5.9,6.5,0.6,1.1,126,2021-10-02 06:00,,0.2,19,24,1,121.088903,24.740644,23
新竹,新竹市,61,細懸浮微粒,普通,1,0.26,25,23,21,18,9.7,10.1,0.3,1.2,85,2021-10-02 06:00,,0.3,20,25,1,120.972075,24.805619,24
頭份,苗栗縣,65,細懸浮微粒,普通,0.6,0.24,13.8,18,27,23,7.5,8.3,0.8,1.4,132,2021-10-02 06:00,,0.2,21,30,2,120.898572,24.696969,25
苗栗,苗栗縣,63,細懸浮微粒,普通,1.2,0.27,17.8,23,29,19,7.2,8.2,1,0.6,41,2021-10-02 06:00,,0.2,20,29,2,120.8202,24.565269,26
三義,苗栗縣,59,細懸浮微粒,普通,1,0.26,,27,24,20,4.7,5.8,1.1,0.3,186,2021-10-02 06:00,,0.2,19,25,1,120.758833,24.382942,27
豐原,臺中市,68,細懸浮微粒,普通,0.7,0.5,5.8,19,31,24,11.3,12.9,1.6,1.3,81,2021-10-02 06:00,,0.3,22,29,1,120.741711,24.256586,28
沙鹿,臺中市,75,細懸浮微粒,普通,1.6,0.43,10,24,45,31,19.9,20.9,1,1.1,143,2021-10-02 06:00,,0.3,25,39,2,120.568794,24.225628,29
忠明,臺中市,73,細懸浮微粒,普通,1.2,0.36,13,17,32,27,15.6,15.9,0.3,0.3,208,2021-10-02 06:00,,0.4,24,32,2,120.641092,24.151958,31
西屯,臺中市,74,細懸浮微粒,普通,1.6,0.37,,12,40,22,16.7,17.8,1,0.7,218,2021-10-02 06:00,,0.4,25,40,2,120.616917,24.162197,32
彰化,彰化縣,73,細懸浮微粒,普通,9.7,0.42,,19,46,32,17,17.2,0.2,0.5,157,2021-10-02 06:00,,0.4,24,37,3,120.541519,24.066,33
線西,彰化縣,83,細懸浮微粒,普通,1.3,0.43,8.1,18,39,31,14.5,15.1,0.5,1.2,99,2021-10-02 06:00,,0.4,28,41,3,120.469061,24.131672,34
二林,彰化縣,93,細懸浮微粒,普通,1.4,0.44,3.7,14,59,33,13.5,15.3,1.8,1.2,135,2021-10-02 06:00,,0.3,33,56,1,120.409653,23.925175,35
南投,南投縣,77,細懸浮微粒,普通,1.6,0.37,12.4,12,38,27,8.2,9.3,1.1,1,220,2021-10-02 06:00,,0.4,26,36,2,120.685306,23.913,36
斗六,雲林縣,83,細懸浮微粒,普通,2.2,0.33,21.1,22,47,29,6.2,8.5,2.3,0.9,106,2021-10-02 06:00,,0.4,28,47,2,120.544994,23.711853,37
崙背,雲林縣,99,細懸浮微粒,普通,2,0.36,0.8,18,54,37,19.5,22.4,2.9,0.8,97,2021-10-02 06:00,,0.2,35,54,1,120.348742,23.757547,38
新港,嘉義縣,78,細懸浮微粒,普通,1.6,0.36,6.9,21,47,31,11.1,11.7,0.5,0.2,91,2021-10-02 06:00,,0.2,26,46,3,120.345531,23.554839,39
朴子,嘉義縣,65,細懸浮微粒,普通,1.3,0.34,13.2,36,47,22,9.7,11.2,1.5,0.5,144,2021-10-02 06:00,,0.2,21,40,1,120.24781111,23.46712222,40
臺西,雲林縣,61,細懸浮微粒,普通,1.2,0.25,28.8,43,45,26,6.5,7.2,0.6,0.4,172,2021-10-02 06:00,,0.2,20,37,2,120.19933333,23.702175,41
嘉義,嘉義市,76,細懸浮微粒,普通,1.3,0.24,17.2,22,36,26,6.6,7.4,0.8,0.6,140,2021-10-02 06:00,,0.2,26,39,2,120.44083333,23.462778,42
新營,臺南市,64,細懸浮微粒,普通,1.3,0.28,17.6,25,35,19,8.9,9.2,0.2,0.6,87,2021-10-02 06:00,,0.2,21,36,1,120.31725,23.305633,43
善化,臺南市,58,細懸浮微粒,普通,0.7,0.17,11.1,18,24,18,7.9,9,1.1,1.2,95,2021-10-02 06:00,,0.1,18,26,1,120.297142,23.115097,44
臺南,臺南市,66,細懸浮微粒,普通,0.5,0.24,25.6,31,40,25,7.3,7.6,0.3,1.3,135,2021-10-02 06:00,,0.2,22,33,0,120.202617,22.984581,46
美濃,高雄市,68,細懸浮微粒,普通,1.3,0.25,21.7,23,35,20,4,4.3,0.2,0.4,66,2021-10-02 06:00,,0.2,22,36,1,120.530542,22.883583,47
橋頭,高雄市,83,細懸浮微粒,普通,1,0.29,6.9,10,40,25,10.2,11.1,0.8,1.3,76,2021-10-02 06:00,,0.3,28,45,1,120.305689,22.757506,48
仁武,高雄市,76,細懸浮微粒,普通,1.4,0.3,21.3,26,43,28,8.6,8.9,0.2,1.1,82,2021-10-02 06:00,,0.3,26,41,1,120.332631,22.689056,49
鳳山,高雄市,80,細懸浮微粒,普通,1.4,0.34,16.8,25,44,31,8.5,9.3,0.7,0.6,101,2021-10-02 06:00,,0.3,27,38,2,120.358083,22.627392,50
大寮,高雄市,75,細懸浮微粒,普通,4.4,0.3,17.1,20,49,28,10.2,11.4,1.2,1.3,223,2021-10-02 06:00,,0.2,25,38,1,120.425311,22.56413611,51
