SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,22,,良好,1,0.33,8.9,9,20,6,13.3,14.7,1.3,0.3,276,2021-10-21 00:00,,0.3,7,16,0,121.760056,25.129167,1
汐止,新北市,35,,良好,2.3,0.31,2.4,14,18,10,21.9,24.7,2.7,0.3,356,2021-10-21 00:00,,0.2,7,13,1,121.6423,25.067131,2
萬里,新北市,29,,良好,2.1,0.2,21.7,31,15,5,4.2,5.2,1,2.7,223,2021-10-21 00:00,,0.2,4,16,1,121.689881,25.179667,3
新店,新北市,30,,良好,0.6,0.37,7.1,13,15,13,18.3,19.9,1.5,0.5,230,2021-10-21 00:00,,0.4,8,14,0,121.537778,24.977222,4
土城,新北市,40,,良好,2.5,0.47,4.3,11,22,12,24.6,27.1,2.4,0.8,163,2021-10-21 00:00,,0.4,8,16,1,121.451861,24.982528,5
板橋,新北市,43,,良好,0.2,0.55,2.7,11,24,11,26,28.5,2.5,0.5,218,2021-10-21 00:00,,0.5,9,16,1,121.458667,25.012972,6
新莊,新北市,32,,良好,3.1,0.39,16.3,17,22,11,19.5,19.7,0.2,0.8,248,2021-10-21 00:00,,0.4,9,16,1,121.4325,25.037972,7
菜寮,新北市,28,,良好,1.2,0.46,18.5,21,18,10,16.7,17.4,0.6,0.8,241,2021-10-21 00:00,,0.4,8,11,1,121.481028,25.06895,8
林口,新北市,31,,良好,1,0.18,34.7,34,7,5,4.3,5.2,0.8,0.3,289,2021-10-21 00:00,,0.2,5,12,1,121.376869,25.077197,9
淡水,新北市,28,,良好,0.6,0.5,11.5,30,16,7,13.1,14.2,1,0.2,0,2021-10-21 00:00,,0.3,5,10,0,121.449239,25.1645,10
士林,臺北市,29,,良好,1.1,0.41,19.3,22,16,10,17,17.5,0.4,0.2,248,2021-10-21 00:00,,0.4,9,16,1,121.515389,25.105417,11
中山,臺北市,45,,良好,2.7,0.66,9.9,14,14,7,27.1,31.4,4.2,0.5,10,2021-10-21 00:00,,0.6,7,11,2,121.526528,25.062361,12
萬華,臺北市,50,,良好,3.6,0.67,4.7,13,21,10,30,32.1,2.1,0.6,285,2021-10-21 00:00,,0.4,8,13,2,121.507972,25.046503,13
古亭,臺北市,47,,良好,0.8,0.59,2,14,21,11,28.9,31.8,2.8,1.1,127,2021-10-21 00:00,,0.4,8,14,1,121.529556,25.020608,14
松山,臺北市,30,,良好,1.3,0.34,12.2,15,14,10,18.1,19.8,1.6,0.6,52,2021-10-21 00:00,,0.3,8,14,1,121.578611,25.05,15
