SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
屏東(琉球),屏東縣,47,,良好,1.2,0.16,15,23,28,10,6.9,7.5,0.6,6,325,2021-07-22 22:00,,0.14,15,33,1,120.37722,22.35222,204
新北(樹林),新北市,27,,良好,0.7,0.48,4.4,7,9,4,16.7,26.5,9.7,0.1,322,2021-07-22 22:00,,0.38,6,10,0,121.38352778,24.94902778,311
臺南(學甲),臺南市,31,,良好,0.4,0.04,18.8,22,25,8,2,2.2,0.2,2.7,357,2021-07-22 22:00,,0.07,9,29,0,120.18339722,23.23688056,312
屏東(枋寮),屏東縣,42,,良好,1,0.09,17.8,28,33,13,3.7,3.9,0.2,0.2,22,2021-07-22 22:00,,0.09,13,36,3,120.59116667,22.37094722,313
基隆,基隆市,34,,良好,0.6,0.14,13.1,13,34,9,4.4,5.2,0.7,0.3,52,2021-07-22 21:00,,0.12,10,34,0,121.760056,25.129167,1
汐止,新北市,22,,良好,0.8,0.08,17.2,17,25,11,4.6,6.2,1.6,1.7,43,2021-07-22 21:00,,0.07,7,22,0,121.6423,25.067131,2
萬里,新北市,98,懸浮微粒,普通,0.2,0.06,21.7,20,110,19,1.1,1.8,0.7,3.9,14,2021-07-22 21:00,,0.06,18,98,0,121.689881,25.179667,3
新店,新北市,20,,良好,1.2,0.24,14.4,14,25,7,6.7,8.9,2.1,1.2,138,2021-07-22 21:00,,0.22,6,17,1,121.537778,24.977222,4
土城,新北市,28,,良好,1.4,0.47,3.6,9,18,1,17.4,24.9,7.5,0.9,323,2021-07-22 21:00,,0.33,2,12,0,121.451861,24.982528,5
板橋,新北市,25,,良好,0.5,0.45,4.4,9,16,7,15,19.2,4.1,0.8,338,2021-07-22 21:00,,0.34,6,13,0,121.458667,25.012972,6
新莊,新北市,24,,良好,0.4,0.19,13.1,11,18,9,7.6,8.3,0.7,1.3,4,2021-07-22 21:00,,0.18,8,13,0,121.4325,25.037972,7
菜寮,新北市,23,,良好,0.3,0.25,9.3,10,16,9,8.2,9.8,1.5,1.4,280,2021-07-22 21:00,,0.29,7,13,0,121.481028,25.06895,8
林口,新北市,17,,良好,0.3,0.05,17,14,18,6,2.1,3.2,1,2.8,58,2021-07-22 21:00,,0.05,5,17,0,121.376869,25.077197,9
淡水,新北市,20,,良好,0.3,0.07,15.1,14,24,3,2.2,3.1,0.8,1.1,10,2021-07-22 21:00,,0.07,5,20,0,121.449239,25.1645,10
士林,臺北市,20,,良好,0.3,0.08,16.6,14,8,8,3.5,4.2,0.7,1.4,236,2021-07-22 21:00,,0.13,6,13,0,121.515389,25.105417,11
中山,臺北市,21,,良好,0.7,0.27,11.6,11,15,8,8.7,11.1,2.4,0.4,7,2021-07-22 21:00,,0.3,6,13,0,121.526528,25.062361,12
萬華,臺北市,22,,良好,0.7,0.27,6.5,8,19,8,13.8,17.4,3.6,0.7,235,2021-07-22 21:00,,0.27,7,14,0,121.507972,25.046503,13
古亭,臺北市,17,,良好,0.6,0.2,9.7,11,18,6,9.3,11,1.7,0.3,122,2021-07-22 21:00,,0.2,5,15,0,121.529556,25.020608,14
松山,臺北市,20,,良好,0.6,0.12,14.9,14,22,7,5.2,6.9,1.6,0.6,53,2021-07-22 21:00,,0.11,6,19,0,121.578611,25.05,15
大同,臺北市,41,,良好,1.4,1.32,-,-,24,10,14.9,45.8,30.9,-,-,2021-07-22 21:00,,1.01,13,25,1,121.513311,25.0632,16
桃園,桃園市,16,,良好,0.4,0.17,12.6,11,9,6,6,7.7,1.6,,,2021-07-22 21:00,,0.17,5,15,0,121.30872222,24.98677778,17
大園,桃園市,26,,良好,0.9,0.09,15.2,14,22,14,3.6,6.4,2.7,4.5,29,2021-07-22 21:00,,0.08,8,24,1,121.201811,25.060344,18
觀音,桃園市,29,,良好,0.5,0.03,14.8,16,28,8,3,3.1,0.1,5,48,2021-07-22 21:00,,0.03,7,29,0,121.082761,25.035503,19
平鎮,桃園市,20,,良好,1.1,0.14,10.2,10,21,6,9.5,11.6,2.1,2.2,39,2021-07-22 21:00,,0.16,6,20,1,121.203986,24.952786,20
龍潭,桃園市,20,,良好,1.3,0.24,7.5,13,15,2,12.8,15.5,2.6,2.6,52,2021-07-22 21:00,,0.18,4,10,0,121.21635,24.863869,21
湖口,新竹縣,19,,良好,1,0.08,16.5,16,20,4,3.1,3.8,0.7,3.7,47,2021-07-22 21:00,,0.07,6,17,0,121.038653,24.900142,22
竹東,新竹縣,13,,良好,0.9,0.14,9.3,13,5,3,8.1,9.5,1.3,1.6,39,2021-07-22 21:00,,0.09,2,4,0,121.088903,24.740644,23
新竹,新竹市,19,,良好,1.2,0.15,11,16,12,7,10.1,11,0.8,2,48,2021-07-22 21:00,,0.12,6,13,0,120.972075,24.805619,24
頭份,苗栗縣,20,,良好,1.1,0.19,8.6,13,12,6,12,13.6,1.6,2.3,64,2021-07-22 21:00,,0.14,5,11,1,120.898572,24.696969,25
苗栗,苗栗縣,15,,良好,1,0.12,5.6,11,7,0,9.8,11.7,2.1,3.9,29,2021-07-22 21:00,,0.07,4,8,1,120.8202,24.565269,26
三義,苗栗縣,16,,良好,0.9,0.14,10.9,17,4,4,5.9,7.1,1.1,5.6,16,2021-07-22 21:00,,0.09,2,3,1,120.758833,24.382942,27
豐原,臺中市,18,,良好,0.9,0.07,14.1,19,7,3,3.4,3.8,0.4,0.6,42,2021-07-22 21:00,,0.05,3,9,0,120.741711,24.256586,28
沙鹿,臺中市,18,,良好,0.9,0.07,13.8,19,11,3,5.2,6.4,1.1,6.3,359,2021-07-22 21:00,,0.06,5,18,0,120.568794,24.225628,29
大里,臺中市,16,,良好,1,0.18,6.7,14,6,5,7.8,8.9,1.1,2.4,355,2021-07-22 21:00,,0.15,5,10,1,120.67844444,24.09961111,30
忠明,臺中市,16,,良好,1,0.16,9.7,16,3,3,9.2,10.1,0.9,1.3,8,2021-07-22 21:00,,0.14,5,9,0,120.641092,24.151958,31
西屯,臺中市,17,,良好,0.9,0.13,12.2,18,10,3,8.8,9.9,1.1,4.2,20,2021-07-22 21:00,,0.08,4,12,0,120.616917,24.162197,32
彰化,彰化縣,22,,良好,1.4,0.14,10.3,18,10,4,8.4,9.3,0.9,2.8,7,2021-07-22 21:00,,0.11,7,17,1,120.541519,24.066,33
線西,彰化縣,61,懸浮微粒,普通,1.1,0.05,14.5,20,51,7,4.5,5.2,0.6,7.4,15,2021-07-22 21:00,,0.06,8,61,2,120.469061,24.131672,34
二林,彰化縣,46,,良好,1.7,0.08,13.1,18,20,4,2.8,3.8,1,5.5,22,2021-07-22 21:00,,0.07,9,46,1,120.409653,23.925175,35
南投,南投縣,19,,良好,1.1,0.15,13.2,21,8,4,6.2,8.7,2.5,2.6,343,2021-07-22 21:00,,0.14,5,13,1,120.685306,23.913,36
斗六,雲林縣,27,,良好,1.5,0.14,16.9,24,15,5,3.5,4.4,0.8,2.8,342,2021-07-22 21:00,,0.12,8,19,1,120.544994,23.711853,37
崙背,雲林縣,32,,良好,1.4,0.07,13.6,22,16,6,0.7,2.2,1.5,2,358,2021-07-22 21:00,,0.08,10,30,1,120.348742,23.757547,38
新港,嘉義縣,34,,良好,0.4,0.07,21.3,25,22,11,1.8,2.6,0.7,2.8,339,2021-07-22 21:00,,0.07,10,29,0,120.345531,23.554839,39
朴子,嘉義縣,43,,良好,1.2,0.05,17.1,20,19,9,1.5,2.7,1.1,3.2,347,2021-07-22 21:00,,0.06,13,29,1,120.24781111,23.46712222,40
臺西,雲林縣,31,,良好,2.8,0.03,16.7,30,26,8,5.5,6.5,1,6.5,20,2021-07-22 21:00,,0.02,10,29,2,120.19933333,23.702175,41
嘉義,嘉義市,28,,良好,1.9,0.14,14.4,19,26,9,14.4,15.6,1.1,3.2,1,2021-07-22 21:00,,0.15,8,28,1,120.44083333,23.462778,42
新營,臺南市,44,,良好,0.6,0.07,19.5,23,31,12,2.9,3.8,0.8,3.5,1,2021-07-22 21:00,,0.08,13,36,0,120.31725,23.305633,43
善化,臺南市,43,,良好,0.5,0.09,18,22,29,13,2.4,3.7,1.2,4.2,352,2021-07-22 21:00,,0.09,13,30,0,120.297142,23.115097,44
安南,臺南市,33,,良好,0,0,22.5,26,27,9,1.3,2,0.6,4.8,327,2021-07-22 21:00,,0.01,10,28,1,120.2175,23.048197,45
臺南,臺南市,37,,良好,0.2,0.05,20.5,24,24,10,3.5,4,0.4,4.4,354,2021-07-22 21:00,,0.08,12,31,0,120.202617,22.984581,46
美濃,高雄市,31,,良好,1,0.09,17.3,25,22,7,2.5,3.1,0.6,2.7,1,2021-07-22 21:00,,,10,24,1,120.530542,22.883583,47
