SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,12,,良好,1.9,0.07,15.6,13,,2,0.5,2.3,1.8,3.8,263,2021-07-06 11:00,,0,2,,2,121.760056,25.129167,1
汐止,新北市,14,,良好,0.9,0.12,19.8,15,17,0,,,,2.9,200,2021-07-06 11:00,,0.1,1,10,1,121.6423,25.067131,2
萬里,新北市,17,,良好,,,22.3,16,,2,,,,3.7,165,2021-07-06 11:00,,0,1,17,2,121.689881,25.179667,3
新店,新北市,14,,良好,1.7,0.15,24.2,15,,3,1.9,3.8,1.8,2.1,162,2021-07-06 11:00,,0.1,1,,1,121.537778,24.977222,4
土城,新北市,23,,良好,3.4,0.22,77.5,25,,10,10.9,12.6,1.7,1.3,259,2021-07-06 11:00,,0.1,7,,2,121.451861,24.982528,5
板橋,新北市,13,,良好,,,,14,24,,,,,3,313,2021-07-06 11:00,,0.1,2,13,2,121.458667,25.012972,6
新莊,新北市,22,,良好,3.4,0.35,57.4,20,22,10,13.8,15.5,1.6,2.8,251,2021-07-06 11:00,,0.1,4,10,2,121.4325,25.037972,7
菜寮,新北市,14,,良好,1.6,0.21,41.2,15,16,4,5.9,9,3.1,1.7,249,2021-07-06 11:00,,0.1,3,13,1,121.481028,25.06895,8
林口,新北市,19,,良好,4,0.19,54.5,20,37,19,10.9,12.5,1.5,3.4,292,2021-07-06 11:00,,0.1,5,16,2,121.376869,25.077197,9
淡水,新北市,74,懸浮微粒,普通,3.5,0.16,39.3,17,253,49,15.7,18.8,3.1,,,2021-07-06 11:00,,0,10,74,1,121.449239,25.1645,10
士林,臺北市,14,,良好,2.2,0.17,23.6,15,12,4,5.9,10.8,4.9,3.2,80,2021-07-06 11:00,,0.1,2,13,2,121.515389,25.105417,11
中山,臺北市,13,,良好,1.2,0.18,24,14,13,1,5.3,10.3,5,2.1,128,2021-07-06 11:00,,0.1,1,9,1,121.526528,25.062361,12
萬華,臺北市,14,,良好,2.4,0.19,22.6,13,21,6,7.6,12.5,4.8,1.9,92,2021-07-06 11:00,,0.1,3,14,1,121.507972,25.046503,13
屏東(琉球),屏東縣,49,,良好,2,0.21,29.9,21,26,13,8.6,9.3,0.7,4.1,308,2021-07-06 06:00,,0.2,15,25,1,120.37722,22.35222,204
新北(樹林),新北市,,,,,,,,,,,,,,,2021-07-06 06:00,,,,,,121.38352778,24.94902778,311
臺南(學甲),臺南市,42,,良好,0.6,0.13,24,29,29,12,5.6,8.6,3,0.8,343,2021-07-06 06:00,,0.1,13,25,0,120.18339722,23.23688056,312
屏東(枋寮),屏東縣,30,,良好,1.4,0.15,14.1,13,19,13,5,5.2,0.2,0.6,358,2021-07-06 06:00,,0.1,9,19,1,120.59116667,22.37094722,313
基隆,基隆市,11,,良好,1.9,0.05,12.3,11,,2,0.5,1.7,1.1,2.8,107,2021-07-06 05:00,,0,3,,2,121.760056,25.129167,1
汐止,新北市,12,,良好,0.6,0.05,14.9,13,0,1,1,2.9,1.8,1.7,119,2021-07-06 05:00,,0,2,4,1,121.6423,25.067131,2
古亭,臺北市,13,,良好,1.8,0.14,22.1,14,5,1,4.9,8.2,3.2,1.9,143,2021-07-06 11:00,,0.1,2,6,1,121.529556,25.020608,14
松山,臺北市,16,,良好,1.8,0.07,19.3,13,16,3,5.4,9.6,4.1,1.7,36,2021-07-06 11:00,,0,1,16,1,121.578611,25.05,15
大同,臺北市,23,,良好,2.1,0.83,-,-,15,3,14.2,39,24.8,-,-,2021-07-06 11:00,,0.7,5,12,2,121.513311,25.0632,16
桃園,桃園市,47,,良好,1.8,0.24,56.5,23,63,31,10.3,11.9,1.5,,,2021-07-06 11:00,,0.2,15,29,1,121.30872222,24.98677778,17
大園,桃園市,38,,良好,,,49.7,26,,16,,,,4.2,240,2021-07-06 11:00,,0.1,12,,3,121.201811,25.060344,18
觀音,桃園市,34,,良好,4.2,0.19,40.5,18,30,13,3.9,5.7,1.7,5.9,242,2021-07-06 11:00,,0.1,11,24,2,121.082761,25.035503,19
平鎮,桃園市,51,細懸浮微粒,普通,2.9,0.22,46.9,24,42,22,9.8,12.4,2.6,2.2,264,2021-07-06 11:00,,0.2,16,27,2,121.203986,24.952786,20
龍潭,桃園市,44,,良好,1.9,0.26,56.3,22,31,21,8.9,11.2,2.3,2.7,241,2021-07-06 11:00,,0.1,14,24,2,121.21635,24.863869,21
湖口,新竹縣,44,,良好,2.2,0.22,47.4,19,37,17,4.3,9.2,4.9,4.1,242,2021-07-06 11:00,,0.1,14,24,2,121.038653,24.900142,22
竹東,新竹縣,29,,良好,,,53.3,23,23,,,,,2.7,223,2021-07-06 11:00,,0.1,9,17,1,121.088903,24.740644,23
新竹,新竹市,39,,良好,2.3,0.27,44.3,24,44,19,7.3,9.3,1.9,3.8,255,2021-07-06 11:00,,0.1,12,26,2,120.972075,24.805619,24
頭份,苗栗縣,39,,良好,2,0.24,42.8,22,,17,4.3,6.3,1.9,4.1,262,2021-07-06 11:00,,0.1,12,,1,120.898572,24.696969,25
苗栗,苗栗縣,35,,良好,1.7,0.25,37.1,21,40,18,7.1,8,0.9,3,199,2021-07-06 11:00,,0.1,11,24,1,120.8202,24.565269,26
三義,苗栗縣,49,,良好,2.4,0.23,42.3,22,44,25,5,6.9,1.8,5.1,192,2021-07-06 11:00,,0.1,15,33,2,120.758833,24.382942,27
豐原,臺中市,60,細懸浮微粒,普通,,,47.6,24,39,,,,,6.4,198,2021-07-06 11:00,,0.1,19,37,2,120.741711,24.256586,28
沙鹿,臺中市,29,,良好,2.2,0.11,38,26,,13,3.6,6.2,2.6,4.2,207,2021-07-06 11:00,,0.1,9,,1,120.568794,24.225628,29
大里,臺中市,52,細懸浮微粒,普通,2,0.2,37.1,21,34,19,6,7.2,1.2,3.4,242,2021-07-06 11:00,,0.2,16,28,1,120.67844444,24.09961111,30
忠明,臺中市,47,,良好,2,0.19,36.2,23,32,18,7.3,8.9,1.5,3.9,199,2021-07-06 11:00,,0.1,15,23,1,120.641092,24.151958,31
西屯,臺中市,42,,良好,5.3,0.12,42.8,27,,11,6,7.1,1,4.9,194,2021-07-06 11:00,,0.1,13,,4,120.616917,24.162197,32
彰化,彰化縣,28,,良好,2.9,0.09,34.7,27,23,11,4.1,5.8,1.6,3.4,220,2021-07-06 11:00,,0.1,9,21,4,120.541519,24.066,33
線西,彰化縣,36,,良好,1.4,0.13,,27,,11,0.4,2.8,2.3,7.1,247,2021-07-06 11:00,,0.1,11,,1,120.469061,24.131672,34
二林,彰化縣,42,,良好,2.2,0.08,29.5,19,30,9,4.3,5.4,1,6.9,266,2021-07-06 11:00,,0,13,32,2,120.409653,23.925175,35
南投,南投縣,53,細懸浮微粒,普通,1.7,0.13,42.9,22,28,12,4.4,4.3,0,4.5,233,2021-07-06 11:00,,0.2,16,28,1,120.685306,23.913,36
斗六,雲林縣,47,,良好,,,,,,,,,,3.7,236,2021-07-06 11:00,,0.1,14,,3,120.544994,23.711853,37
崙背,雲林縣,42,,良好,1.1,0.07,32.8,22,,8,1.9,3.5,1.6,3,240,2021-07-06 11:00,,0,13,,1,120.348742,23.757547,38
新港,嘉義縣,49,,良好,0.3,0.18,34.5,26,,22,6,7.3,1.2,4.5,225,2021-07-06 11:00,,0.1,15,,0,120.345531,23.554839,39
朴子,嘉義縣,43,,良好,1.1,0.15,24.7,21,,15,2.1,6.1,4,2.5,190,2021-07-06 11:00,,0.1,13,,1,120.24781111,23.46712222,40
臺西,雲林縣,33,,良好,2.4,0.14,38.1,30,,11,2.8,4,1.2,5.7,234,2021-07-06 11:00,,0.1,10,,3,120.19933333,23.702175,41
嘉義,嘉義市,41,,良好,1.4,0.17,35.8,26,25,11,4.9,5.7,0.7,5.7,237,2021-07-06 11:00,,0.1,13,28,3,120.44083333,23.462778,42
新營,臺南市,55,細懸浮微粒,普通,2.5,0.28,35,27,24,16,7,9.8,2.7,3,201,2021-07-06 11:00,,0.1,17,29,2,120.31725,23.305633,43
善化,臺南市,53,細懸浮微粒,普通,3,0.24,31.7,24,18,15,10,14.3,4.3,3.5,176,2021-07-06 11:00,,0.1,16,25,1,120.297142,23.115097,44
安南,臺南市,43,,良好,1.7,0.21,33.6,28,22,9,6.3,8.3,2,2.7,225,2021-07-06 11:00,,0.2,13,24,2,120.2175,23.048197,45
臺南,臺南市,45,,良好,2,0.14,32.4,28,19,11,4.5,5.7,1.2,1.9,214,2021-07-06 11:00,,0.1,14,15,2,120.202617,22.984581,46
美濃,高雄市,34,,良好,3.1,0.24,33.1,14,,18,4.9,7.2,2.2,2.6,195,2021-07-06 11:00,,0.1,11,,2,120.530542,22.883583,47
橋頭,高雄市,55,細懸浮微粒,普通,1.6,0.13,32.2,21,13,8,2.5,3.5,1,3.4,224,2021-07-06 11:00,,0.2,17,22,2,120.305689,22.757506,48
仁武,高雄市,51,細懸浮微粒,普通,1.3,0.22,35,22,,10,8.2,11.2,3,2,225,2021-07-06 11:00,,0.2,16,,2,120.332631,22.689056,49
鳳山,高雄市,53,細懸浮微粒,普通,2.4,0.45,22.7,17,23,16,21.9,27.8,5.9,1,281,2021-07-06 11:00,,0.4,16,24,2,120.358083,22.627392,50
大寮,高雄市,38,,良好,2.2,0.22,36.6,18,25,11,8.1,10.4,2.2,2.3,226,2021-07-06 11:00,,0.1,12,18,3,120.425311,22.56413611,51
林園,高雄市,49,,良好,1.4,0.17,39.7,25,3,12,1.6,2.4,0.7,2.3,212,2021-07-06 11:00,,0.2,15,2,2,120.41175,22.4795,52
楠梓,高雄市,54,細懸浮微粒,普通,1.6,0.16,31.8,20,,,6,9.6,3.5,2.2,208,2021-07-06 11:00,,0.2,17,,1,120.328289,22.733667,53
左營,高雄市,49,,良好,1.8,0.16,29.6,24,12,9,3.8,6.3,2.5,1.3,218,2021-07-06 11:00,,0.2,15,19,2,120.292917,22.674861,54
前金,高雄市,47,,良好,2.4,0.17,,24,,6,3.5,5.2,1.6,1.1,247,2021-07-06 11:00,,0.2,15,24,2,120.288086,22.632567,56
前鎮,高雄市,48,,良好,1.6,0.21,26.3,21,15,11,9.9,12.3,2.4,1.2,187,2021-07-06 11:00,,0.4,15,23,2,120.307564,22.605386,57
小港,高雄市,56,細懸浮微粒,普通,1.8,0.15,24.4,20,,15,14.8,21.3,6.5,2,268,2021-07-06 11:00,,0.3,18,,3,120.337736,22.565833,58
屏東,屏東縣,44,,良好,3.1,0.31,49.1,23,18,10,6.5,8.1,1.6,3.1,193,2021-07-06 11:00,,0.2,14,20,2,120.488033,22.673081,59
潮州,屏東縣,29,,良好,0.3,0.2,33.4,19,11,7,3.6,4.9,1.3,2.1,210,2021-07-06 11:00,,0.2,9,15,0,120.561175,22.523108,60
恆春,屏東縣,,,,,,,,,,,,,,,2021-07-06 11:00,,,,,,120.788928,21.958069,61
臺東,臺東縣,15,,良好,1.2,0.25,36.1,16,25,1,3.4,5.2,1.8,2.3,133,2021-07-06 11:00,,0.1,2,6,0,121.15045,22.755358,62
花蓮,花蓮縣,10,,良好,2.3,0.12,14.9,10,13,4,2.4,4.7,2.2,2.7,157,2021-07-06 11:00,,0,2,10,1,121.599769,23.971306,63
陽明,臺北市,15,,良好,,,21.3,16,,,,,,,,2021-07-06 11:00,,0,0,,0,121.529583,25.182722,64
