SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,32,,良好,1.4,0.25,6.8,8,21.0,12,8.6,10.3,1.6,0.3,317,2021-07-27 01:00,,0.33,10,20.0,1,121.760056,25.129167000000002,1
汐止,新北市,32,,良好,0.6,0.33,2.7,7,23.0,9,14.5,20.0,5.4,0.4,358,2021-07-27 01:00,,0.33,10,21.0,0,121.6423,25.067131,2
萬里,新北市,33,,良好,0.6,0.09,21,23,19.0,9,1.8,2.4,0.6,3.3,225,2021-07-27 01:00,,0.11,10,19.0,0,121.689881,25.179667000000002,3
新店,新北市,29,,良好,0.8,0.12,13.3,18,29.0,11,3.1,4.4,1.2,2.1,197,2021-07-27 01:00,,0.2,9,18.0,0,121.537778,24.977222,4
土城,新北市,27,,良好,1.8,0.36,8.5,18,22.0,10,16.1,19.3,3.1,1.4,161,2021-07-27 01:00,,0.3,7,17.0,0,121.45186100000001,24.982528,5
板橋,新北市,27,,良好,1.0,0.35,8.2,13,20.0,7,16.3,17.2,0.8,1.1,250,2021-07-27 01:00,,0.47,7,16.0,0,121.45866699999999,25.012972,6
新莊,新北市,39,,良好,0.7,0.42,2,14,,12,22.5,26.3,3.7,0.6,259,2021-07-27 01:00,,0.4,12,,1,121.4325,25.037972,7
基隆,基隆市,32,,良好,1.2,0.25,5.1,9,18.0,9,10.8,12.6,1.7,0.6,277,2021-07-27 00:00,,0.33,10,19.0,0,121.760056,25.129167000000002,1
汐止,新北市,31,,良好,0.7,0.3,5.5,10,26.0,11,13.0,17.8,4.7,0.5,81,2021-07-27 00:00,,0.31,10,20.0,0,121.6423,25.067131,2
萬里,新北市,33,,良好,0.6,0.1,21.2,25,19.0,9,2.2,2.7,0.5,3.6,223,2021-07-27 00:00,,0.11,10,18.0,0,121.689881,25.179667000000002,3
新店,新北市,27,,良好,0.9,0.13,15,20,16.0,8,3.6,4.9,1.2,2.4,179,2021-07-27 00:00,,0.22,8,16.0,0,121.537778,24.977222,4
土城,新北市,28,,良好,1.5,0.34,9,21,17.0,9,17.5,19.7,2.2,1.1,243,2021-07-27 00:00,,0.29,6,16.0,0,121.45186100000001,24.982528,5
板橋,新北市,32,,良好,0.4,0.45,5.8,15,18.0,8,19.5,20.8,1.2,1.6,254,2021-07-27 00:00,,0.47,8,15.0,0,121.45866699999999,25.012972,6
新莊,新北市,41,,良好,0.7,0.43,5.2,17,,10,18.3,20.1,1.7,0.8,26,2021-07-27 00:00,,0.38,13,,1,121.4325,25.037972,7
屏東(琉球),屏東縣,34,,良好,0.2,0.16,19.6,18,24.0,7,0.5,1.5,0.9,0.4,162,2021-07-27 00:00,,0.18,10,29.0,0,120.37722,22.352220000000003,204
新北(樹林),新北市,34,,良好,0.6,0.18,17.4,20,15.0,10,4.7,5.2,0.4,0.2,116,2021-07-27 00:00,,0.28,10,16.0,0,121.38352778,24.94902778,311
臺南(學甲),臺南市,20,,良好,0.3,0.1,19.3,20,15.0,6,2.4,2.4,0.0,0.9,161,2021-07-27 00:00,,0.12,6,17.0,0,120.18339722,23.23688056,312
屏東(枋寮),屏東縣,53,懸浮微粒,普通,0.0,0.09,11.3,19,19.0,5,3.5,3.7,0.1,0.2,123,2021-07-27 00:00,,0.09,13,53.0,0,120.59116667,22.37094722,313
基隆,基隆市,33,,良好,1.1,0.32,3.3,6,27.0,10,11.0,12.6,1.6,0.3,296,2021-07-27 02:00,,0.32,10,21.0,1,121.760056,25.129167000000002,1
汐止,新北市,30,,良好,0.4,0.26,8,7,22.0,8,13.0,17.9,4.8,0.8,248,2021-07-27 02:00,,0.33,9,21.0,0,121.6423,25.067131,2
萬里,新北市,31,,良好,0.5,0.09,20.9,22,20.0,7,1.7,2.4,0.7,4.5,223,2021-07-27 02:00,,0.1,9,18.0,0,121.689881,25.179667000000002,3
新店,新北市,29,,良好,0.9,0.12,12.3,16,18.0,10,2.8,3.8,1.0,1.4,188,2021-07-27 02:00,,0.19,9,18.0,0,121.537778,24.977222,4
土城,新北市,27,,良好,1.5,0.36,5.7,15,27.0,10,16.9,21.0,4.0,1.2,167,2021-07-27 02:00,,0.31,8,19.0,0,121.45186100000001,24.982528,5
板橋,新北市,25,,良好,1.7,0.3,8.3,11,18.0,9,14.0,14.7,0.7,0.2,47,2021-07-27 02:00,,0.45,8,17.0,0,121.45866699999999,25.012972,6
新莊,新北市,38,,良好,1.3,0.41,3.7,11,,11,21.3,23.1,1.8,0.3,138,2021-07-27 02:00,,0.42,12,,1,121.4325,25.037972,7
菜寮,新北市,30,,良好,1.2,0.32,6,13,20.0,10,13.9,15.2,1.2,0.7,231,2021-07-27 02:00,,0.38,9,17.0,1,121.48102800000001,25.06895,8
林口,新北市,46,,良好,1.5,0.15,12.3,19,21.0,11,13.2,13.3,0.0,3.2,256,2021-07-27 02:00,,0.32,14,26.0,0,121.376869,25.077197,9
淡水,新北市,36,,良好,0.7,0.31,6.7,12,27.0,9,13.0,14.5,1.5,0.5,170,2021-07-27 02:00,,0.36,11,26.0,0,121.44923899999999,25.1645,10
士林,臺北市,37,,良好,0.7,0.44,3,12,17.0,11,19.7,26.8,7.1,0.4,203,2021-07-27 02:00,,0.39,12,18.0,0,121.51538899999998,25.105417000000003,11
菜寮,新北市,31,,良好,1.3,0.25,12.9,19,13.0,7,10.0,11.3,1.3,1.2,119,2021-07-27 00:00,,0.39,10,15.0,1,121.48102800000001,25.06895,8
林口,新北市,45,,良好,1.0,0.42,7.1,28,22.0,12,26.6,28.4,1.8,0.9,275,2021-07-27 00:00,,0.32,14,25.0,0,121.376869,25.077197,9
淡水,新北市,38,,良好,0.6,0.42,6.5,19,24.0,11,17.3,18.6,1.2,1,120,2021-07-27 00:00,,0.32,12,26.0,0,121.44923899999999,25.1645,10
士林,臺北市,34,,良好,0.7,0.45,5.7,20,19.0,13,19.0,21.9,2.9,0.5,279,2021-07-27 00:00,,0.34,10,16.0,0,121.51538899999998,25.105417000000003,11
中山,臺北市,28,,良好,0.5,0.27,12.5,17,16.0,7,12.4,13.8,1.4,1.4,172,2021-07-27 00:00,,0.41,9,17.0,0,121.526528,25.062361,12
萬華,臺北市,30,,良好,0.6,0.19,13.3,15,15.0,9,8.7,10.0,1.3,0.9,147,2021-07-27 00:00,,0.34,9,15.0,0,121.507972,25.046503,13
古亭,臺北市,26,,良好,0.3,0.15,12.2,16,10.0,6,7.0,8.0,0.9,0.8,192,2021-07-27 00:00,,0.24,8,15.0,0,121.529556,25.020608,14
松山,臺北市,31,,良好,1.2,0.36,3.8,12,20.0,11,15.3,20.6,5.2,0.3,251,2021-07-27 00:00,,0.36,10,16.0,0,121.57861100000001,25.05,15
大同,臺北市,32,,良好,1.1,1.12,-,-,10.0,10,16.1,37.6,21.4,-,-,2021-07-27 00:00,,1.51,10,15.0,1,121.51331100000002,25.0632,16
桃園,桃園市,46,,良好,0.6,0.34,12.3,29,25.0,14,18.0,18.6,0.5,,,2021-07-27 00:00,,0.36,14,25.0,0,121.30872222,24.98677778,17
