SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
沙鹿,臺中市,17,,良好,2.4,0.12,13.4,12,18,7,1.3,2.5,1.1,2.8,167,2021-07-02 04:00,,0.1,5,17,2,120.568794,24.225628,29
大里,臺中市,24,,良好,1.7,0.11,12.1,9,17,6,3.3,4.4,1.1,2,140,2021-07-02 04:00,,0.1,7,20,1,120.67844444,24.09961111,30
忠明,臺中市,31,,良好,1.4,0.14,11.7,10,17,11,5.5,6.1,0.6,1.4,149,2021-07-02 04:00,,0.1,10,19,2,120.641092,24.151958,31
西屯,臺中市,31,,良好,5.6,0.12,7.8,8,21,8,10.7,11.9,1.2,2,179,2021-07-02 04:00,,0.1,10,23,4,120.616917,24.162197,32
彰化,彰化縣,23,,良好,1.3,0.13,31,17,,8,3.5,3.4,0,2.8,203,2021-07-02 10:00,,0.1,7,,3,120.541519,24.066,33
基隆,基隆市,37,,良好,1.8,0.27,6,11,13,11,10.3,11.7,1.4,0.7,273,2021-07-02 23:00,,0.1,11,19,2,121.760056,25.129167,1
汐止,新北市,36,,良好,1.6,0.3,8.9,23,,12,15.1,19.7,4.6,0.8,249,2021-07-02 23:00,,0.2,11,,1,121.6423,25.067131,2
萬里,新北市,32,,良好,3.9,0.1,12.7,23,,7,4.5,6.6,2,2.1,233,2021-07-02 23:00,,0.1,10,,3,121.689881,25.179667,3
新店,新北市,34,,良好,1.8,0.21,18.3,32,19,9,3.6,5,1.4,2.8,175,2021-07-02 23:00,,0.2,10,19,2,121.537778,24.977222,4
土城,新北市,44,,良好,2,0.26,16,36,,11,12.6,13.3,0.7,0.8,127,2021-07-02 23:00,,0.2,13,,2,121.451861,24.982528,5
板橋,新北市,38,,良好,3.3,0.31,11.6,25,31,12,14.8,15.7,0.9,1.3,223,2021-07-02 23:00,,0.3,12,25,3,121.458667,25.012972,6
新莊,新北市,44,,良好,2.6,0.34,15.9,27,,9,10.1,12.7,2.5,0.5,232,2021-07-02 23:00,,0.4,13,24,4,121.4325,25.037972,7
菜寮,新北市,44,,良好,0.8,0.25,13.7,23,26,14,10,10.3,0.2,1.9,181,2021-07-02 23:00,,0.2,14,26,1,121.481028,25.06895,8
林口,新北市,48,,良好,4,0.27,5.6,14,,16,19.6,30.7,11,0.8,256,2021-07-02 23:00,,0.2,15,,2,121.376869,25.077197,9
淡水,新北市,37,,良好,2.3,0.24,11.8,18,25,9,8.7,10.2,1.5,,,2021-07-02 23:00,,0.1,11,26,2,121.449239,25.1645,10
士林,臺北市,35,,良好,3.2,0.14,18.4,26,,9,6.4,7.4,0.9,1,130,2021-07-02 23:00,,0.1,11,27,3,121.515389,25.105417,11
中山,臺北市,39,,良好,1.2,0.27,17.1,19,25,10,8.4,9.6,1.2,2,145,2021-07-02 23:00,,0.3,12,28,2,121.526528,25.062361,12
萬華,臺北市,42,,良好,1.8,0.27,15.9,20,,11,10.4,14.8,4.4,1.7,165,2021-07-02 23:00,,0.3,13,,2,121.507972,25.046503,13
古亭,臺北市,34,,良好,2.1,0.19,18,24,15,10,6.7,7.5,0.7,1.4,132,2021-07-02 23:00,,0.2,10,23,2,121.529556,25.020608,14
松山,臺北市,40,,良好,2.2,0.19,12.9,18,,11,10.2,12.5,2.2,1.4,229,2021-07-02 23:00,,0.2,12,,2,121.578611,25.05,15
大同,臺北市,54,細懸浮微粒,普通,2.3,1.08,-,-,84,15,14.8,37.6,22.7,-,-,2021-07-02 23:00,,0.8,17,43,3,121.513311,25.0632,16
桃園,桃園市,52,細懸浮微粒,普通,1.9,0.34,6.4,16,28,12,18.2,21,2.8,,,2021-07-02 23:00,,0.2,16,31,1,121.30872222,24.98677778,17
大園,桃園市,40,,良好,3.8,0.32,4.9,18,,15,16,20.4,4.4,1.9,246,2021-07-02 23:00,,0.1,12,,2,121.201811,25.060344,18
觀音,桃園市,30,,良好,3.1,0.27,4.7,16,29,7,12.3,13.9,1.6,2.1,240,2021-07-02 23:00,,0.1,9,24,1,121.082761,25.035503,19
平鎮,桃園市,41,,良好,4.1,0.35,1.8,15,,15,22.7,27.5,4.8,1,241,2021-07-02 23:00,,0.2,13,,2,121.203986,24.952786,20
龍潭,桃園市,38,,良好,3.3,0.3,6.3,21,33,,17.9,20.2,2.3,2,235,2021-07-02 23:00,,0.1,12,28,2,121.21635,24.863869,21
湖口,新竹縣,36,,良好,3.4,0.26,5.9,16,22,10,18.2,21.1,2.9,1.6,224,2021-07-02 23:00,,0.2,11,24,2,121.038653,24.900142,22
竹東,新竹縣,38,,良好,1.5,0.29,3.9,20,25,,10.2,13.6,3.4,0.8,116,2021-07-02 23:00,,0.1,12,21,1,121.088903,24.740644,23
新竹,新竹市,36,,良好,2.4,0.28,6.2,16,22,11,15.6,17.5,1.8,0.8,218,2021-07-02 23:00,,0.2,11,22,1,120.972075,24.805619,24
