SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,18,,良好,2.4,0.04,10.2,13,,7,2.1,3.2,1.1,1.9,98,2021-07-05 23:00,,0,6,,2,121.760056,25.129167,1
汐止,新北市,13,,良好,1.9,0.12,13.2,14,9,4,2.6,3.5,0.9,1.9,53,2021-07-05 23:00,,0.1,4,10,1,121.6423,25.067131,2
萬里,新北市,19,,良好,2.4,0.05,11.5,15,13,2,2.6,3.8,1.2,4.8,131,2021-07-05 23:00,,0,3,19,2,121.689881,25.179667,3
新店,新北市,14,,良好,1.3,0.11,13.8,15,,3,1.1,3.5,2.3,3,125,2021-07-05 23:00,,0.1,2,,1,121.537778,24.977222,4
土城,新北市,15,,良好,1.7,0.1,13.8,16,,5,3.3,3.3,0,2.1,153,2021-07-05 23:00,,0.1,3,,2,121.451861,24.982528,5
板橋,新北市,15,,良好,2.3,0.09,10.2,11,12,4,4.5,5.9,1.3,1.6,106,2021-07-05 23:00,,0.1,4,14,2,121.458667,25.012972,6
新莊,新北市,20,,良好,2.2,0.09,12.3,15,6,4,2.8,3.8,1,3.9,72,2021-07-05 23:00,,0.1,6,12,2,121.4325,25.037972,7
菜寮,新北市,15,,良好,1.1,0.12,10.4,11,11,3,2.3,2.4,0,4.8,113,2021-07-05 23:00,,0.1,4,15,1,121.481028,25.06895,8
林口,新北市,16,,良好,3.1,0.1,12,15,12,7,2.5,5.2,2.7,3.9,97,2021-07-05 23:00,,0.1,5,16,2,121.376869,25.077197,9
淡水,新北市,16,,良好,1.6,0.05,12.7,17,7,1,1.5,2.6,1.1,,,2021-07-05 23:00,,0,2,10,1,121.449239,25.1645,10
士林,臺北市,13,,良好,1.8,0.04,12.5,14,,5,2.4,4.7,2.3,3.5,100,2021-07-05 23:00,,0,4,,2,121.515389,25.105417,11
中山,臺北市,15,,良好,1.4,0.15,10,12,8,6,5.2,8.1,2.8,4.3,112,2021-07-05 23:00,,0.1,5,15,1,121.526528,25.062361,12
萬華,臺北市,19,,良好,0.7,0.09,10.6,12,11,7,4.5,6.5,1.9,2.6,100,2021-07-05 23:00,,0.1,6,17,1,121.507972,25.046503,13
古亭,臺北市,14,,良好,1.2,0.07,12.2,14,10,1,2,3.4,1.3,3,85,2021-07-05 23:00,,0,4,11,1,121.529556,25.020608,14
松山,臺北市,25,,良好,1.5,0.14,10,13,14,4,4.2,7.4,3.2,1.2,42,2021-07-05 23:00,,0.1,5,25,1,121.578611,25.05,15
大同,臺北市,29,,良好,1.8,0.37,-,-,35,8,4.1,13.2,9.1,-,-,2021-07-05 23:00,,1.1,9,25,2,121.513311,25.0632,16
桃園,桃園市,22,,良好,1.4,0.12,10.9,17,21,4,4.1,4.3,0.2,,,2021-07-05 23:00,,0.2,7,18,1,121.30872222,24.98677778,17
大園,桃園市,23,,良好,2.5,0.16,10.5,18,,7,7.5,10,2.4,,109,2021-07-05 23:00,,0.1,7,,3,121.201811,25.060344,18
觀音,桃園市,19,,良好,0.7,0.11,18.3,21,18,6,5,6.6,1.5,1.5,149,2021-07-05 23:00,,0.1,5,15,1,121.082761,25.035503,19
平鎮,桃園市,28,,良好,3.4,0.15,13.9,19,21,11,15.2,16.4,1.2,1.7,131,2021-07-05 23:00,,0.1,8,18,2,121.203986,24.952786,20
龍潭,桃園市,29,,良好,3.5,0.19,12.9,30,14,9,12.1,13.1,1,1.6,279,2021-07-05 23:00,,0.2,9,20,2,121.21635,24.863869,21
湖口,新竹縣,25,,良好,1.9,0.1,28.7,27,12,6,,,,1.1,233,2021-07-05 23:00,,0.1,6,13,2,121.038653,24.900142,22
竹東,新竹縣,29,,良好,1.4,0.04,18.3,31,13,7,9.3,9.7,0.3,0.8,217,2021-07-05 23:00,,0,8,14,0,121.088903,24.740644,23
