SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
觀音,桃園市,37,,良好,2.3,0.17,38.5,40,5,3,3.7,4.5,0.8,1.8,310,2021-05-30 08:00,,0.2,3,10,3,121.082761,25.035503,19
平鎮,桃園市,32,,良好,1.7,0.16,27.9,35,5,8,5.3,7.4,2.1,2.2,266,2021-05-30 08:00,,0.2,6,13,2,121.203986,24.952786,20
龍潭,桃園市,28,,良好,1.8,0.28,21.1,30,5,4,5.6,7.5,1.9,0.9,266,2021-05-30 08:00,,0.2,9,14,2,121.21635,24.863869,21
湖口,新竹縣,34,,良好,1.5,0.13,25.7,37,5,2,4.6,7.1,2.5,1.9,259,2021-05-30 08:00,,0.1,3,9,2,121.038653,24.900142,22
竹東,新竹縣,25,,良好,0.5,0.15,12.9,27,5,1,8.6,10.2,1.6,1,280,2021-05-30 08:00,,0.1,7,12,1,121.088903,24.740644,23
新竹,新竹市,33,,良好,1.5,0.19,13.5,36,5,1,8.5,11.2,2.7,1.3,233,2021-05-30 08:00,,0.2,3,9,1,120.972075,24.805619,24
頭份,苗栗縣,22,,良好,3.8,0.14,8.2,24,10,2,8.3,12.1,3.8,1.8,199,2021-05-30 08:00,,0.1,5,13,2,120.898572,24.696969,25
苗栗,苗栗縣,24,,良好,1.3,0.05,11.6,12,5,9,2.8,4.4,1.6,3.9,194,2021-05-30 08:00,,0.1,8,7,2,120.8202,24.565269,26
三義,苗栗縣,18,,良好,1.6,0.05,15,15,5,4,2.6,3.9,1.4,5.5,165,2021-05-30 08:00,,0.1,5,8,2,120.758833,24.382942,27
豐原,臺中市,17,,良好,1.7,0.11,16.8,18,5,1,1.9,6.7,4.8,3.4,120,2021-05-30 08:00,,0.1,3,10,2,120.741711,24.256586,28
沙鹿,臺中市,13,,良好,0.5,0.1,17.5,14,5,1,,,,6.7,107,2021-05-30 08:00,,0.1,3,8,2,120.568794,24.225628,29
大里,臺中市,12,,良好,2,0.12,9.8,9,5,4,4.5,5.5,1,1.8,142,2021-05-30 08:00,,0.1,4,6,2,120.67844444,24.09961111,30
忠明,臺中市,18,,良好,1.1,0.05,15.2,12,5,1,2.7,4.7,2,2.4,177,2021-05-30 08:00,,0.1,5,8,1,120.641092,24.151958,31
三義,苗栗縣,22,,良好,1.7,0.17,34,24,5,2,6.1,7.5,1.4,1.3,39,2021-05-30 20:00,,0.1,3,5,2,120.758833,24.382942,27
基隆,基隆市,31,,良好,1.6,0.17,28.9,33,5,3,9.3,9.9,0.7,0.4,315,2021-05-30 23:00,,0.2,4,7,2,121.760056,25.129167,1
汐止,新北市,29,,良好,1.5,0.22,24.2,31,10,3,12.5,14.8,2.3,0.8,16,2021-05-30 23:00,,0.2,5,8,2,121.6423,25.067131,2
萬里,新北市,42,,良好,2.2,0.15,34.5,45,5,2,2.2,3.6,1.4,0.7,232,2021-05-30 23:00,,0.2,2,6,2,121.689881,25.179667,3
新店,新北市,32,,良好,1.9,0.24,35.7,35,5,1,6.6,7.7,1.1,0.7,307,2021-05-30 23:00,,0.3,3,6,2,121.537778,24.977222,4
土城,新北市,26,,良好,1.5,0.21,32.8,28,5,2,7.9,9.7,1.8,0.8,150,2021-05-30 23:00,,0.3,3,6,2,121.451861,24.982528,5
