SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,58,細懸浮微粒,普通,3.7,0.49,8.2,15,40,21,31,33.2,2.2,0.6,277,2021-05-05 00:00,,0.4,18,34,3,121.760056,25.129167,1
汐止,新北市,52,細懸浮微粒,普通,3.3,0.45,4.5,24,25,11,21.9,35.1,13.2,0.7,13,2021-05-05 00:00,,0.4,16,27,2,121.6423,25.067131,2
萬里,新北市,47,,良好,1.7,0.18,13.8,30,16,12,3.1,4.1,1,2.4,220,2021-05-05 00:00,,0.3,15,26,2,121.689881,25.179667,3
新店,新北市,45,,良好,3.5,0.34,9,24,23,9,11.4,14.3,2.9,1.8,185,2021-05-05 00:00,,0.5,14,25,3,121.537778,24.977222,4
土城,新北市,71,細懸浮微粒,普通,,0.59,5.3,28,37,20,24.9,31.1,6.2,1,160,2021-05-05 00:00,,0.7,24,43,2,121.451861,24.982528,5
板橋,新北市,69,細懸浮微粒,普通,2.5,0.6,5.1,31,24,10,22.4,24.7,2.4,1.2,154,2021-05-05 00:00,,0.8,23,42,3,121.458667,25.012972,6
新莊,新北市,85,細懸浮微粒,普通,3.6,0.87,8.4,36,37,27,40.8,44,3.2,1.2,4,2021-05-05 00:00,,0.7,29,49,5,121.4325,25.037972,7
菜寮,新北市,75,細懸浮微粒,普通,1.8,0.67,12.9,45,43,30,28.9,31.8,2.8,1,292,2021-05-05 00:00,,0.6,25,43,2,121.481028,25.06895,8
林口,新北市,87,細懸浮微粒,普通,3.6,0.34,33.9,56,47,27,13.4,14.5,1.2,1.6,261,2021-05-05 00:00,,0.4,30,52,2,121.376869,25.077197,9
淡水,新北市,76,細懸浮微粒,普通,2.1,0.62,21.7,51,38,23,17.9,18.7,0.8,0.4,40,2021-05-05 00:00,,0.5,26,38,2,121.449239,25.1645,10
士林,臺北市,71,臭氧八小時,普通,2.8,0.56,,61,38,19,22.3,23.9,1.6,0.7,233,2021-05-05 00:00,,0.5,22,40,3,121.515389,25.105417,11
中山,臺北市,69,細懸浮微粒,普通,3,0.77,1.1,18,28,20,30.6,48.7,18,0.8,93,2021-05-05 00:00,,0.8,23,37,2,121.526528,25.062361,12
