SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
古亭,臺北市,40,,良好,4.2,0.3,71.1,38,30,14,11.4,12.1,0.7,1.7,47,2021-05-17 13:00,,0.3,12,25,3,121.529556,25.020608,14
松山,臺北市,50,,良好,5.8,0.27,59,34,34,18,17.5,19.1,1.6,2.8,46,2021-05-17 13:00,,0.4,15,29,3,121.578611,25.05,15
大同,臺北市,54,細懸浮微粒,普通,3.4,1.22,-,-,34,22,31.2,43.6,12.4,-,-,2021-05-17 13:00,,1.6,17,32,3,121.513311,25.0632,16
桃園,桃園市,32,,良好,4.3,0.21,49.9,30,25,11,6.5,7.7,1.3,2.7,256,2021-05-17 13:00,,0.2,10,23,4,121.30872222,24.98677778,17
大園,桃園市,38,,良好,1.3,0.13,33.1,26,17,12,2.6,4.4,1.8,7.5,256,2021-05-17 13:00,,0.2,12,22,1,121.201811,25.060344,18
觀音,桃園市,40,,良好,1.3,0.14,37.5,26,25,11,2.6,3.5,0.9,6.6,251,2021-05-17 13:00,,0.2,12,27,2,121.082761,25.035503,19
平鎮,桃園市,33,,良好,2.9,0.21,39.1,26,23,10,4.5,6.1,1.6,3.4,263,2021-05-17 13:00,,0.2,10,21,2,121.203986,24.952786,20
龍潭,桃園市,34,,良好,2.1,0.2,53.6,33,28,14,,,,3.7,257,2021-05-17 13:00,,0.2,10,24,1,121.21635,24.863869,21
湖口,新竹縣,27,,良好,2.4,0.17,34.6,26,21,6,3.2,4.4,1.2,5.1,248,2021-05-17 13:00,,0.2,8,23,3,121.038653,24.900142,22
竹東,新竹縣,42,,良好,2.2,0.25,53.7,36,25,12,4.7,6.5,1.8,2.9,240,2021-05-17 13:00,,0.2,13,21,1,121.088903,24.740644,23
新竹,新竹市,29,,良好,2.3,0.17,38.3,29,22,8,5.3,7.4,2.2,4.5,261,2021-05-17 13:00,,0.2,9,22,2,120.972075,24.805619,24
頭份,苗栗縣,30,,良好,1.3,0.12,28.7,23,,12,0.6,2.3,1.7,6,275,2021-05-17 13:00,,0.2,9,21,3,120.898572,24.696969,25
苗栗,苗栗縣,34,,良好,3.6,0.2,27.9,21,23,10,4.7,6.2,1.5,3.7,211,2021-05-17 13:00,,0.2,10,20,3,120.8202,24.565269,26
三義,苗栗縣,44,,良好,6.9,0.33,34.3,26,38,11,9.5,13.7,4.1,4.1,228,2021-05-17 13:00,,0.2,14,28,4,120.758833,24.382942,27
豐原,臺中市,57,細懸浮微粒,普通,2.5,0.22,56.2,35,34,25,9.7,10,0.3,3.9,232,2021-05-17 13:00,,0.3,18,33,2,120.741711,24.256586,28
沙鹿,臺中市,31,,良好,1.3,0.16,32.8,25,21,7,,,,4.3,253,2021-05-17 13:00,,0.3,10,26,1,120.568794,24.225628,29
大里,臺中市,36,,良好,3.1,0.19,39.3,24,29,7,4.8,7.2,2.4,4.4,276,2021-05-17 13:00,,0.3,11,28,3,120.67844444,24.09961111,30
忠明,臺中市,46,,良好,2.1,0.18,37.3,24,31,13,6.5,8.8,2.3,3.5,285,2021-05-17 13:00,,0.3,14,30,2,120.641092,24.151958,31
西屯,臺中市,56,細懸浮微粒,普通,4.5,0.13,46.7,31,30,16,4.5,6,1.5,3.9,265,2021-05-17 13:00,,0.2,17,33,5,120.616917,24.162197,32
彰化,彰化縣,52,細懸浮微粒,普通,4.6,0.17,,25,22,12,2.5,5,2.5,3.8,276,2021-05-17 13:00,,0.2,16,29,4,120.541519,24.066,33
線西,彰化縣,41,,良好,1.4,0.05,33.8,24,21,8,,,,5.7,249,2021-05-17 13:00,,0.2,13,29,1,120.469061,24.131672,34
二林,彰化縣,45,,良好,,,,17,,,,,,4.7,275,2021-05-17 13:00,,0.2,14,32,1,120.409653,23.925175,35
南投,南投縣,41,,良好,3.3,0.2,50.5,29,26,13,2.9,5.1,2.2,3.3,259,2021-05-17 13:00,,0.2,12,24,3,120.685306,23.913,36
斗六,雲林縣,45,,良好,2.1,0.22,44.6,30,21,12,3.3,4.8,1.5,3,271,2021-05-17 13:00,,0.3,14,27,2,120.544994,23.711853,37
崙背,雲林縣,45,,良好,1.4,0.16,34.7,23,20,10,3.1,4.7,1.6,3.4,276,2021-05-17 13:00,,0.2,14,29,1,120.348742,23.757547,38
新港,嘉義縣,36,,良好,1.3,0.13,,17,22,8,,,,3.1,285,2021-05-17 13:00,,0.2,11,30,2,120.345531,23.554839,39
朴子,嘉義縣,37,,良好,0.5,0.19,30.1,19,25,10,0.3,1.4,1.1,2.9,267,2021-05-17 13:00,,0.3,12,33,1,120.24781111,23.46712222,40
臺西,雲林縣,29,,良好,2.2,0.12,40.7,28,30,6,1.9,2.8,0.9,4.9,249,2021-05-17 13:00,,0.2,9,26,2,120.19933333,23.702175,41
嘉義,嘉義市,45,,良好,1.1,0.14,32.5,23,25,13,3.9,4.9,1,3.7,278,2021-05-17 13:00,,0.2,14,27,1,120.44083333,23.462778,42
新營,臺南市,38,,良好,1.1,0.18,34,26,19,8,3.8,5,1.2,3.1,294,2021-05-17 13:00,,0.2,12,29,2,120.31725,23.305633,43
善化,臺南市,36,,良好,0,0.13,34.1,25,14,7,4.4,5.6,1.2,2.7,269,2021-05-17 13:00,,0.2,11,21,,120.297142,23.115097,44
安南,臺南市,37,,良好,2,0.1,32,23,23,6,4.8,5.5,0.8,4.2,270,2021-05-17 13:00,,0.2,12,33,2,120.2175,23.048197,45
臺南,臺南市,32,,良好,1.8,0.14,28.1,21,17,8,4.2,5.1,0.8,3.2,228,2021-05-17 13:00,,0.2,10,26,3,120.202617,22.984581,46
美濃,高雄市,38,,良好,1.7,0.19,64.7,32,31,16,3.5,4.4,0.9,1.7,268,2021-05-17 13:00,,0.1,12,27,1,120.530542,22.883583,47
橋頭,高雄市,29,,良好,1.1,,29.8,20,,,2.8,4.4,1.6,4.7,238,2021-05-17 13:00,,0.1,9,21,2,120.305689,22.757506,48
仁武,高雄市,35,,良好,2.2,0.16,34.7,22,22,11,5.6,7.1,1.5,3.2,277,2021-05-17 13:00,,0.2,11,27,2,120.332631,22.689056,49
鳳山,高雄市,21,,良好,1.3,0.27,30.1,18,16,6,9.7,12,2.3,1.6,269,2021-05-17 13:00,,0.4,6,22,2,120.358083,22.627392,50
大寮,高雄市,39,,良好,,,,18,28,8,,,,2.5,229,2021-05-17 13:00,,0.1,12,28,1,120.425311,22.56413611,51
林園,高雄市,19,,良好,1.4,0.05,23.7,20,18,4,2.8,4.2,1.4,3.4,229,2021-05-17 13:00,,0.1,6,17,1,120.41175,22.4795,52
楠梓,高雄市,40,,良好,2.3,0.17,33.9,18,24,13,4.1,7,2.9,3.4,287,2021-05-17 13:00,,0.3,12,29,2,120.328289,22.733667,53
左營,高雄市,23,,良好,2.6,0.15,33.7,21,26,9,1.2,1.9,0.7,4.4,317,2021-05-17 13:00,,0.2,7,25,3,120.292917,22.674861,54
前金,高雄市,31,,良好,1.3,0.19,29.9,21,21,11,3.4,5.4,2,3.8,263,2021-05-17 13:00,,0.2,9,19,2,120.288086,22.632567,56
前鎮,高雄市,29,,良好,2.9,0.2,23.9,17,22,9,8.3,12.9,4.6,2.4,228,2021-05-17 13:00,,0.3,9,20,2,120.307564,22.605386,57
小港,高雄市,30,,良好,1.2,0.13,20.1,16,23,10,6.3,10.6,4.2,2.3,273,2021-05-17 13:00,,0.1,9,23,1,120.337736,22.565833,58
屏東,屏東縣,38,,良好,7.5,0.39,40.6,29,43,20,10.8,14.7,4,2.9,246,2021-05-17 13:00,,0.2,12,36,3,120.488033,22.673081,59
恆春,屏東縣,19,,良好,1.1,0.1,23.9,21,15,1,1.7,2.3,0.6,5,225,2021-05-17 13:00,,0.1,4,14,1,120.788928,21.958069,61
臺東,臺東縣,23,,良好,0.5,0.25,19,15,20,9,2.5,5.6,3.1,3.1,207,2021-05-17 13:00,,0.2,7,19,1,121.15045,22.755358,62
花蓮,花蓮縣,21,,良好,0.5,0.11,23,19,19,4,1.7,2.4,0.7,3.6,132,2021-05-17 13:00,,0.1,6,18,1,121.599769,23.971306,63
陽明,臺北市,30,,良好,1.7,0.16,44.7,32,27,9,3.8,5.3,1.5,1.8,300,2021-05-17 13:00,,0.2,8,19,2,121.529583,25.182722,64
宜蘭,宜蘭縣,34,,良好,3,0.24,43.8,28,21,10,3.9,4.9,1.1,2.9,75,2021-05-17 13:00,,0.2,11,26,2,121.746394,24.747917,65
冬山,宜蘭縣,29,,良好,2.7,0.21,39.5,19,19,7,3.9,6.8,2.9,2.4,9,2021-05-17 13:00,,0.3,9,28,2,121.792928,24.632203,66
三重,新北市,44,,良好,4.2,0.98,-,-,24,14,40,75.8,35.8,-,-,2021-05-17 13:00,,1.1,14,25,3,121.493806,25.072611,67
中壢,桃園市,41,,良好,3,0.56,29.6,16,22,,20,51.3,31.3,1.9,128,2021-05-17 13:00,,0.8,12,22,3,121.221667,24.953278,68
竹山,南投縣,48,,良好,1.8,0.17,50.7,29,30,19,2.8,5.1,2.2,3.2,274,2021-05-17 13:00,,0.2,15,26,3,120.677306,23.756389,69
永和,新北市,51,細懸浮微粒,普通,3.4,0.56,61.1,32,28,19,16.9,23.6,6.6,2.1,24,2021-05-17 13:00,,0.8,16,28,2,121.516306,25.017,70
復興,高雄市,31,,良好,1.3,0.12,,15,21,9,5.4,8.4,3,1.4,255,2021-05-17 13:00,,0.2,10,21,2,120.312017,22.608711,71
埔里,南投縣,31,,良好,1.9,0.13,50.8,32,21,10,6.3,8.5,2.1,4,288,2021-05-17 13:00,,0.1,10,18,1,120.967903,23.968842,72
馬祖,連江縣,37,,良好,2.3,0.21,34.4,20,15,8,5.3,8.1,2.7,2.5,316,2021-05-17 13:00,,0.1,11,25,3,119.949875,26.160469,75
金門,金門縣,39,,良好,3.1,0.14,40.7,25,30,,5.6,6.9,1.3,,,2021-05-17 13:00,,0.1,12,31,3,118.312256,24.432133,77
馬公,澎湖縣,27,,良好,2.2,0.18,29.7,28,18,10,3.1,4.9,1.8,2.2,183,2021-05-17 13:00,,0.2,8,19,2,119.566158,23.569031,78
關山,臺東縣,16,,良好,1.6,-,24.2,17,14,3,0.3,4,4,2.4,205,2021-05-17 13:00,,-,4,14,1,121.161933,23.045083,80
麥寮,雲林縣,35,,良好,0.5,0.15,28.6,21,,9,,,,,,2021-05-17 13:00,,0.2,11,23,1,120.251825,23.753506,83
富貴角,新北市,38,,良好,0.5,0.14,52.7,30,32,14,0.9,0.9,0.3,2.9,248,2021-05-17 13:00,,0.2,12,26,1,121.54738,25.29228,84
大城,彰化縣,32,,良好,2.1,0.05,36,25,29,8,0.3,1.3,0.9,6.8,260,2021-05-17 13:00,,0.1,10,33,2,120.26964167,23.85493056,85
彰化(員林),彰化縣,51,細懸浮微粒,普通,1.4,,46.9,30,35,16,3.8,3.4,0,2.6,262,2021-05-17 13:00,,0.2,16,34,2,120.58178611,23.95058333,201
臺南(麻豆),臺南市,41,,良好,1.3,0.11,,18,14,9,2.5,3.9,1.4,1.9,327,2021-05-17 13:00,,0.2,12,22,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,19,,良好,0.5,0.05,18.6,18,21,4,0.6,1.5,0.9,1.2,8,2021-05-17 13:00,,0.1,5,21,0,120.37722,22.35222,204
潮州,屏東縣,21,,良好,0.5,0.19,25,17,23,,,,,2,213,2021-05-17 13:00,,0.2,7,22,0,120.54303333,22.54779444,310
