SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
冬山,宜蘭縣,33,,良好,1.1,0.14,28.6,36,5,3,1.2,2.8,1.6,1.7,306,2021-06-23 05:00,,0.2,3,7,2,121.792928,24.632203,66
三重,新北市,19,,良好,2.6,0.3,-,-,5,6,12.5,20.2,7.7,-,-,2021-06-23 05:00,,0.4,6,5,3,121.493806,25.072611,67
中壢,桃園市,23,,良好,1.6,0.39,21.7,25,14,6,12.7,17,4.3,0.9,190,2021-06-23 05:00,,0.4,5,8,1,121.221667,24.953278,68
竹山,南投縣,17,,良好,0.5,0.12,13.6,15,24,3,1.2,3.8,2.6,0.5,5,2021-06-23 05:00,,0.1,3,18,1,120.677306,23.756389,69
永和,新北市,35,,良好,0.5,0.15,38.8,38,15,8,,,,1.5,87,2021-06-23 05:00,,0.2,6,10,2,121.516306,25.017,70
復興,高雄市,29,,良好,5.8,0.24,8.8,11,18,8,7.7,10.2,2.4,1.4,85,2021-06-23 05:00,,0.3,9,17,3,120.312017,22.608711,71
埔里,南投縣,17,,良好,1.7,0.05,11.7,18,18,7,,,,0.5,172,2021-06-23 05:00,,0.1,3,11,1,120.967903,23.968842,72
馬祖,連江縣,41,,良好,1.5,0.23,39.7,44,21,13,2.9,3.7,0.8,2.2,358,2021-06-23 05:00,,0.2,13,18,3,119.949875,26.160469,75
金門,金門縣,40,,良好,4.4,0.22,35.4,43,13,9,6.6,7.1,0.5,3.4,13,2021-06-23 05:00,,0.2,7,11,2,118.312256,24.432133,77
馬公,澎湖縣,26,,良好,2.3,0.05,33,28,11,1,2.3,2.4,0.3,1.6,187,2021-06-23 05:00,,0.1,2,11,1,119.566158,23.569031,78
富貴角,新北市,43,,良好,0.5,0.1,46.8,46,17,6,0.3,0.5,0.3,4,102,2021-06-23 23:00,,0.1,7,24,0,121.54738,25.29228,84
大城,彰化縣,29,,良好,1,0.15,20,31,36,11,3.8,5.5,1.7,1,125,2021-06-23 23:00,,0.1,7,26,1,120.26964167,23.85493056,85
彰化(員林),彰化縣,,,,,,,,,,,,,,,2021-06-23 23:00,,,,,,120.58178611,23.95058333,201
臺南(麻豆),臺南市,26,,良好,1,0.25,24,28,10,7,,,,1.2,138,2021-06-23 23:00,,0.3,7,12,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,43,,良好,0.5,0.05,42.3,46,16,5,1.2,1.7,0.6,1.3,33,2021-06-23 23:00,,0.2,9,19,1,120.37722,22.35222,204
新北(樹林),新北市,28,,良好,0.5,0.38,15,20,11,11,19.8,20.9,1.2,0.1,187,2021-06-23 23:00,,0.3,9,13,1,121.38352778,24.94902778,311
臺南(學甲),臺南市,28,,良好,0.5,0.2,24,30,28,11,10.2,10.1,0,1.4,83,2021-06-23 23:00,,0.2,8,16,0,120.18339722,23.23688056,312
屏東(枋寮),屏東縣,39,,良好,0.5,0.2,24.9,42,27,9,7.2,7.7,0.3,0.1,165,2021-06-23 23:00,,0.2,8,30,0,120.59116667,22.37094722,313
基隆,基隆市,33,,良好,2.3,0.25,21.7,36,14,7,17.8,20,2.2,0.6,273,2021-06-23 22:00,,0.2,8,14,2,121.760056,25.129167,1
汐止,新北市,27,,良好,1.8,0.43,16.6,29,18,6,24.1,26.6,2.4,1,36,2021-06-23 22:00,,0.3,7,14,2,121.6423,25.067131,2
萬里,新北市,40,,良好,3.9,0.12,39.2,43,5,4,4.6,6.1,1.5,1.1,329,2021-06-23 22:00,,0.1,6,10,4,121.689881,25.179667,3
新店,新北市,35,,良好,1.3,0.24,36.7,38,5,1,5.4,6.8,1.4,1.9,149,2021-06-23 22:00,,0.3,4,6,2,121.537778,24.977222,4
基隆,基隆市,31,,良好,2,0.24,22,33,11,5,11.7,12.5,0.9,0.4,293,2021-06-23 23:00,,0.2,8,13,2,121.760056,25.129167,1
汐止,新北市,24,,良好,1.8,0.35,18.9,26,15,4,18.2,20.6,2.3,0.7,91,2021-06-23 23:00,,0.3,6,15,2,121.6423,25.067131,2
萬里,新北市,39,,良好,3.6,0.12,43.5,42,5,2,3.2,5.1,1.9,3,222,2021-06-23 23:00,,0.1,6,9,4,121.689881,25.179667,3
新店,新北市,34,,良好,1.2,0.25,26.6,37,5,1,9.9,11.4,1.5,1,107,2021-06-23 23:00,,0.3,3,6,2,121.537778,24.977222,4
土城,新北市,31,,良好,1.8,0.29,27.2,33,5,4,12.3,13.3,1.1,1.1,356,2021-06-23 23:00,,0.3,5,6,2,121.451861,24.982528,5
板橋,新北市,26,,良好,2.9,0.4,19.3,26,5,10,16.7,17,0.3,0.6,113,2021-06-23 23:00,,0.4,8,9,3,121.458667,25.012972,6
新莊,新北市,29,,良好,2.7,0.43,19.7,31,,8,21.5,23.6,2.1,1.6,30,2021-06-23 23:00,,0.4,7,6,3,121.4325,25.037972,7
菜寮,新北市,30,,良好,1.4,0.28,28.2,32,5,5,11.1,12.5,1.4,1.4,134,2021-06-23 23:00,,0.4,7,8,2,121.481028,25.06895,8
林口,新北市,32,,良好,1.6,0.28,33.3,35,13,5,10.1,11.1,1,2.3,114,2021-06-23 23:00,,0.3,7,11,2,121.376869,25.077197,9
淡水,新北市,26,,良好,1.9,0.28,26.3,28,5,4,7,8.1,1.1,,,2021-06-23 23:00,,0.3,6,12,2,121.449239,25.1645,10
