SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
楠梓,高雄市,31,,良好,1.8,0.25,30.8,34,25,9,15.5,18.1,2.6,1.4,95,2021-06-06 19:00,,0.2,6,12,1,120.328289,22.733667,53
左營,高雄市,37,,良好,2.5,0.17,46.1,40,12,,2.1,3.2,1.1,2.2,150,2021-06-06 19:00,,0.2,,11,3,120.292917,22.674861,54
前金,高雄市,37,,良好,2.9,0.17,47.2,40,19,1,3.9,5.5,1.6,2.4,152,2021-06-06 19:00,,0.2,2,19,3,120.288086,22.632567,56
前鎮,高雄市,31,,良好,1.6,0.29,35.6,34,27,11,12.5,13.4,1,0.9,140,2021-06-06 19:00,,0.3,6,17,1,120.307564,22.605386,57
小港,高雄市,30,,良好,2.9,0.18,37.7,32,24,7,12.6,13.1,0.5,1,168,2021-06-06 19:00,,0.4,8,20,3,120.337736,22.565833,58
屏東,屏東縣,38,,良好,1.9,0.31,39.9,41,10,,7.4,7.7,0.3,2.7,116,2021-06-06 19:00,,0.3,,6,2,120.488033,22.673081,59
恆春,屏東縣,45,,良好,1.4,0.11,49.8,49,14,5,1.4,3.1,1.6,8.8,320,2021-06-06 19:00,,0.1,5,11,1,120.788928,21.958069,61
臺東,臺東縣,27,,良好,1.2,0.44,19.3,29,17,6,12.1,13,0.9,1.4,328,2021-06-06 19:00,,0.3,4,12,1,121.15045,22.755358,62
花蓮,花蓮縣,46,,良好,0.5,0.2,55.9,50,5,3,2.5,4.3,1.8,2.2,42,2021-06-06 19:00,,0.2,2,4,2,121.599769,23.971306,63
陽明,臺北市,47,,良好,1.6,0.16,54.1,51,5,2,1,2.1,1.1,,,2021-06-06 19:00,,0.2,2,4,1,121.529583,25.182722,64
