SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,34,,良好,2,0.42,5,16,15,8,26.9,29.6,2.7,0.5,281,2021-03-04 00:00,,0.4,10,17,2,121.760056,25.129167,1
汐止,新北市,29,,良好,1.9,0.57,2.5,13,21,12,31.2,45.5,14.3,0.5,68,2021-03-04 00:00,,0.4,9,17,1,121.6423,25.067131,2
萬里,新北市,24,,良好,1.5,0.19,19.7,26,5,4,4.7,5.7,1,2.6,197,2021-03-04 00:00,,0.2,6,14,2,121.689881,25.179667,3
新店,新北市,24,,良好,2.1,0.58,5,12,21,8,24.3,29.8,5.5,0.9,158,2021-03-04 00:00,,0.5,7,17,2,121.537778,24.977222,4
土城,新北市,32,,良好,2.5,0.63,2.4,12,25,12,29.2,42.7,13.6,0.7,153,2021-03-04 00:00,,0.6,10,21,1,121.451861,24.982528,5
板橋,新北市,34,,良好,2.6,0.71,0.5,9,21,16,33.2,41.1,7.9,1.1,237,2021-03-04 00:00,,0.7,10,18,2,121.458667,25.012972,6
新莊,新北市,32,,良好,2.3,0.72,5.7,19,21,13,26.6,31,4.5,1.4,172,2021-03-04 00:00,,0.6,10,17,2,121.4325,25.037972,7
菜寮,新北市,34,,良好,0.5,0.88,1.2,17,24,14,34.7,47.5,12.8,1.7,173,2021-03-04 00:00,,0.6,10,15,1,121.481028,25.06895,8
林口,新北市,37,,良好,3.2,0.57,3,21,22,12,34.3,43.3,8.9,1.3,171,2021-03-04 00:00,,0.4,12,19,2,121.376869,25.077197,9
淡水,新北市,22,,良好,1.2,0.58,3.6,16,10,6,22.7,27.1,4.4,1.9,150,2021-03-04 00:00,,0.5,7,11,1,121.449239,25.1645,10
士林,臺北市,31,,良好,1.4,0.82,1.3,28,18,7,33.4,51.2,17.9,1.6,113,2021-03-04 00:00,,0.4,8,13,2,121.515389,25.105417,11
中山,臺北市,36,,良好,2.8,0.76,4.4,12,13,12,38.1,43.8,5.7,1.3,156,2021-03-04 00:00,,0.7,11,14,2,121.526528,25.062361,12
萬華,臺北市,35,,良好,3.7,0.88,2,13,19,13,36.9,52.6,15.8,0.8,149,2021-03-04 00:00,,0.6,10,15,2,121.507972,25.046503,13
古亭,臺北市,30,,良好,3.2,0.84,2.5,13,19,10,32.3,41.9,9.6,0.4,143,2021-03-04 00:00,,0.6,9,18,2,121.529556,25.020608,14
松山,臺北市,36,,良好,3.4,0.54,12,11,17,12,27.2,31.5,4.3,0.9,67,2021-03-04 00:00,,0.5,11,17,3,121.578611,25.05,15
大同,臺北市,43,,良好,4.5,2.63,-,-,24,14,38.6,131.3,92.7,-,-,2021-03-04 00:00,,1.8,13,25,3,121.513311,25.0632,16
桃園,桃園市,39,,良好,3.8,0.47,6.2,14,30,13,35.5,38.4,2.8,0.7,200,2021-03-04 00:00,,0.6,12,26,2,121.30872222,24.98677778,17
大園,桃園市,38,,良好,1.9,0.2,26.2,30,36,17,17.7,21.1,3.4,1.5,271,2021-03-04 00:00,,0.2,12,25,2,121.201811,25.060344,18
觀音,桃園市,31,,良好,1.5,0.15,34,32,36,11,7.5,7.3,0,1.3,332,2021-03-04 00:00,,0.2,8,33,3,121.082761,25.035503,19
平鎮,桃園市,40,,良好,1.9,0.29,20.5,14,24,12,14.1,16.3,2.2,0.9,239,2021-03-04 00:00,,0.6,12,27,2,121.203986,24.952786,20
龍潭,桃園市,45,,良好,0.5,0.53,2.1,8,27,16,28.8,35.6,6.9,1,241,2021-03-04 00:00,,0.5,14,26,0,121.21635,24.863869,21
湖口,新竹縣,42,,良好,2.7,0.22,25.8,25,48,15,16.5,17.7,1.3,1,276,2021-03-04 00:00,,0.3,13,33,3,121.038653,24.900142,22
竹東,新竹縣,44,,良好,3.8,0.42,3.5,9,25,13,21.5,23.1,1.6,0.8,246,2021-03-04 00:00,,0.4,13,27,3,121.088903,24.740644,23
新竹,新竹市,51,細懸浮微粒,普通,1.5,0.26,32.6,19,56,16,9.8,10.9,1.1,0.8,292,2021-03-04 00:00,,0.4,16,40,2,120.972075,24.805619,24
頭份,苗栗縣,55,細懸浮微粒,普通,1.6,0.2,30,21,56,15,4.8,5.6,0.8,1.7,344,2021-03-04 00:00,,0.3,17,49,2,120.898572,24.696969,25
苗栗,苗栗縣,46,,良好,2.4,0.23,25.8,22,52,16,10.2,10.6,0.3,1.3,9,2021-03-04 00:00,,0.3,14,40,3,120.8202,24.565269,26
三義,苗栗縣,54,細懸浮微粒,普通,1.5,0.27,13.8,19,27,18,11.4,12.5,1.1,1.9,14,2021-03-04 00:00,,0.3,17,28,2,120.758833,24.382942,27
