SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
屏東,屏東縣,77,細懸浮微粒,普通,0.5,0.31,58.9,31,70,22,7.5,10.2,2.7,3.2,296,2021-03-30 13:00,,0.4,26,54,2,120.488033,22.673081,59
恆春,屏東縣,41,,良好,1.2,0.2,37.4,35,20,11,2,3.6,1.6,4.3,281,2021-03-30 13:00,,0.2,13,21,1,120.788928,21.958069,61
臺東,臺東縣,55,細懸浮微粒,普通,1.3,0.38,42.6,31,36,14,3,3.8,0.8,3.1,64,2021-03-30 13:00,,0.4,17,33,1,121.15045,22.755358,62
花蓮,花蓮縣,77,細懸浮微粒,普通,1,0.37,40,21,39,27,4.4,6.7,2.3,2.2,32,2021-03-30 13:00,,0.4,26,38,1,121.599769,23.971306,63
陽明,臺北市,65,細懸浮微粒,普通,1.3,0.29,37,33,36,26,5.5,7.8,2.3,,,2021-03-30 13:00,,0.3,21,31,2,121.529583,25.182722,64
宜蘭,宜蘭縣,73,細懸浮微粒,普通,2.6,0.45,44.1,29,38,24,4.3,4.9,0.6,1.3,135,2021-03-30 13:00,,0.4,24,37,1,121.746394,24.747917,65
冬山,宜蘭縣,81,細懸浮微粒,普通,,,,20,,31,,,,1.3,61,2021-03-30 13:00,,0.5,28,42,2,121.792928,24.632203,66
三重,新北市,114,細懸浮微粒,對敏感族群不健康,4.2,0.88,-,-,53,28,32.3,83.4,51.1,-,-,2021-03-30 13:00,,1.4,40,58,4,121.493806,25.072611,67
左營,高雄市,51,細懸浮微粒,普通,2.3,0.45,13.5,21,36,17,14.5,16.2,1.8,1.2,343,2021-03-30 07:00,,0.3,16,28,2,120.292917,22.674861,54
前金,高雄市,56,細懸浮微粒,普通,1.4,0.29,21.7,24,28,17,8.8,10.4,1.5,1.5,341,2021-03-30 07:00,,0.3,18,28,2,120.288086,22.632567,56
前鎮,高雄市,53,細懸浮微粒,普通,1.1,0.4,23,23,28,15,8.7,11,2.3,1.3,347,2021-03-30 07:00,,0.3,16,28,1,120.307564,22.605386,57
小港,高雄市,55,細懸浮微粒,普通,2.6,0.3,18,19,29,16,20.1,21.4,1.3,1.7,301,2021-03-30 07:00,,0.3,17,34,3,120.337736,22.565833,58
屏東,屏東縣,67,細懸浮微粒,普通,0.5,0.34,8.4,20,42,22,12,15.7,3.7,1.4,4,2021-03-30 07:00,,0.3,22,43,2,120.488033,22.673081,59
恆春,屏東縣,38,,良好,1.4,0.22,34.6,35,23,12,1.9,3.5,1.6,3.6,292,2021-03-30 07:00,,0.2,12,22,,120.788928,21.958069,61
臺東,臺東縣,56,細懸浮微粒,普通,1.1,0.34,19.5,17,29,20,2.7,3,0.3,1.7,324,2021-03-30 07:00,,0.3,18,28,1,121.15045,22.755358,62
花蓮,花蓮縣,69,細懸浮微粒,普通,0.5,0.29,14.1,20,32,25,1.9,3.6,1.7,1.8,242,2021-03-30 07:00,,0.3,23,32,1,121.599769,23.971306,63
陽明,臺北市,54,細懸浮微粒,普通,1.2,0.26,27,32,25,12,4.6,6.2,1.6,,,2021-03-30 07:00,,0.3,17,26,2,121.529583,25.182722,64
宜蘭,宜蘭縣,69,細懸浮微粒,普通,1.4,0.35,14.4,18,31,23,5.4,7.3,1.8,0.8,187,2021-03-30 07:00,,0.3,23,32,1,121.746394,24.747917,65
冬山,宜蘭縣,69,細懸浮微粒,普通,1.4,0.36,9.1,14,35,25,4,6.4,2.4,0.5,205,2021-03-30 07:00,,0.4,23,37,2,121.792928,24.632203,66
三重,新北市,148,細懸浮微粒,對敏感族群不健康,4.2,1.44,-,-,57,42,20.1,82.1,62.1,-,-,2021-03-30 07:00,,1.3,54,61,4,121.493806,25.072611,67
中壢,桃園市,98,細懸浮微粒,普通,4.8,1.41,4.6,13,42,27,28.1,81.6,53.5,0.6,50,2021-03-30 07:00,,0.7,34,52,3,121.221667,24.953278,68
基隆,基隆市,58,細懸浮微粒,普通,1.4,0.34,21.8,16,13,11,11.7,12.7,1.1,0.5,356,2021-03-30 23:00,,0.3,18,23,2,121.760056,25.129167,1
汐止,新北市,58,細懸浮微粒,普通,3,0.39,29.9,17,18,11,15.2,16.7,1.5,1.4,35,2021-03-30 23:00,,0.4,18,30,3,121.6423,25.067131,2
萬里,新北市,59,細懸浮微粒,普通,1.9,0.37,45.2,34,32,21,5.1,5.8,0.7,1.1,232,2021-03-30 23:00,,0.3,19,29,3,121.689881,25.179667,3
新店,新北市,70,細懸浮微粒,普通,1.9,0.5,,,13,14,23.7,34.4,10.7,0.9,329,2021-03-30 23:00,,0.6,23,29,2,121.537778,24.977222,4
土城,新北市,59,細懸浮微粒,普通,4.7,0.64,1.8,7,36,14,26.3,41.4,15.1,1.2,334,2021-03-30 23:00,,0.6,19,38,3,121.451861,24.982528,5
板橋,新北市,54,細懸浮微粒,普通,2.9,0.62,1.7,5,17,12,30.1,38.1,8,1.4,29,2021-03-30 23:00,,0.6,17,32,4,121.458667,25.012972,6
新莊,新北市,53,細懸浮微粒,普通,2.8,0.76,1.8,8,13,13,29.7,40.9,11.2,1.2,27,2021-03-30 23:00,,0.5,16,25,4,121.4325,25.037972,7
菜寮,新北市,57,細懸浮微粒,普通,3.1,0.56,12.7,8,13,12,19,21.3,2.4,1.6,82,2021-03-30 23:00,,0.5,18,29,3,121.481028,25.06895,8
林口,新北市,56,細懸浮微粒,普通,1.1,0.31,6.4,12,21,13,17.6,26.2,8.6,0.8,319,2021-03-30 23:00,,0.2,18,28,3,121.376869,25.077197,9
淡水,新北市,51,細懸浮微粒,普通,1.7,0.34,28.8,17,21,17,,,,,,2021-03-30 23:00,,0.3,16,21,3,121.449239,25.1645,10
士林,臺北市,58,細懸浮微粒,普通,1.9,0.39,10,11,17,14,15,16.9,1.9,0.8,222,2021-03-30 23:00,,0.4,18,30,3,121.515389,25.105417,11
中山,臺北市,60,細懸浮微粒,普通,4.5,0.58,17.9,8,5,11,24.5,26.5,2.1,1.1,89,2021-03-30 23:00,,0.7,19,23,3,121.526528,25.062361,12
萬華,臺北市,56,細懸浮微粒,普通,1,0.54,11.7,6,19,10,27.2,31.8,4.7,0.9,78,2021-03-30 23:00,,0.6,18,32,2,121.507972,25.046503,13
古亭,臺北市,59,細懸浮微粒,普通,1.2,0.48,9.2,7,13,7,22.3,24.6,2.4,0.9,34,2021-03-30 23:00,,0.5,19,27,2,121.529556,25.020608,14
松山,臺北市,57,細懸浮微粒,普通,3.5,0.44,21.5,11,17,13,18.4,21.4,3,1.5,38,2021-03-30 23:00,,0.4,18,27,3,121.578611,25.05,15
大同,臺北市,69,細懸浮微粒,普通,4.8,1.57,-,-,32,21,29.2,67.6,38.3,-,-,2021-03-30 23:00,,1.3,23,39,3,121.513311,25.0632,16
桃園,桃園市,57,細懸浮微粒,普通,4.2,0.54,0,7,22,20,25.4,33.3,7.9,1.3,325,2021-03-30 23:00,,0.4,18,28,3,121.30872222,24.98677778,17
大園,桃園市,65,細懸浮微粒,普通,5.1,0.35,21.5,21,35,23,27.8,32.6,4.7,2.9,26,2021-03-30 23:00,,0.3,21,31,3,121.201811,25.060344,18
