SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,40,,良好,0.5,0.24,38.8,40,42,14,4.7,6.1,1.4,1.4,97,2021-03-03 00:00,,0.3,12,27,1,121.760056,25.129167,1
汐止,新北市,35,,良好,0.5,0.29,32.1,33,32,17,13.9,15.4,1.5,1.3,60,2021-03-03 00:00,,0.3,11,20,1,121.6423,25.067131,2
萬里,新北市,64,懸浮微粒,普通,0.5,0.2,49.1,47,84,19,1.8,2.6,0.8,5.5,58,2021-03-03 00:00,,0.2,16,73,1,121.689881,25.179667,3
新店,新北市,31,,良好,1.3,0.25,42.9,34,21,8,4.2,6.3,2.1,2.4,132,2021-03-03 00:00,,0.4,7,11,1,121.537778,24.977222,4
土城,新北市,31,,良好,0.5,0.32,37.2,33,13,9,8.7,10,1.3,1.4,131,2021-03-03 00:00,,0.4,8,11,1,121.451861,24.982528,5
板橋,新北市,43,,良好,2.2,0.31,32.2,26,29,14,10.3,10.9,0.5,1.1,132,2021-03-03 00:00,,0.4,13,19,2,121.458667,25.012972,6
新莊,新北市,32,,良好,1.8,0.31,34.9,29,27,10,10,11.3,1.2,3.4,73,2021-03-03 00:00,,0.4,10,18,2,121.4325,25.037972,7
菜寮,新北市,35,,良好,0.5,0.3,37.5,33,26,15,6.1,6.9,0.7,3,98,2021-03-03 00:00,,0.4,11,17,1,121.481028,25.06895,8
林口,新北市,34,,良好,0.5,0.24,37.6,37,32,12,9,10.4,1.4,3.6,60,2021-03-03 00:00,,0.3,10,20,1,121.376869,25.077197,9
淡水,新北市,36,,良好,1.8,0.23,34.2,39,18,10,4.7,5.7,1.1,0.5,310,2021-03-03 00:00,,0.3,9,18,2,121.449239,25.1645,10
士林,臺北市,40,,良好,1.4,0.19,47.8,43,33,13,3.5,3.9,0.3,2.4,114,2021-03-03 00:00,,0.3,9,15,2,121.515389,25.105417,11
中山,臺北市,43,,良好,1.8,0.39,28.7,24,31,16,16.8,19.6,2.8,2.1,107,2021-03-03 00:00,,0.5,13,19,2,121.526528,25.062361,12
萬華,臺北市,34,,良好,1,0.28,33.4,28,31,12,14.5,14.8,0.3,2.5,84,2021-03-03 00:00,,0.4,10,17,1,121.507972,25.046503,13
古亭,臺北市,33,,良好,0.5,0.26,38.4,31,29,10,6.7,8.2,1.5,1.7,98,2021-03-03 00:00,,0.4,10,16,1,121.529556,25.020608,14
松山,臺北市,37,,良好,0.5,0.27,33.9,27,31,16,12,14.1,2.2,1.8,58,2021-03-03 00:00,,0.4,11,22,1,121.578611,25.05,15
大同,臺北市,43,,良好,2.2,0.47,-,-,44,14,15.1,20.8,5.8,-,-,2021-03-03 00:00,,0.9,13,28,2,121.513311,25.0632,16
