SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
新北(樹林),新北市,81,細懸浮微粒,普通,1.8,0.78,3.2,28,-,34,49.4,60.7,11.3,0.2,111,2021-03-26 20:00,,0.5,28,-,1,121.38352778,24.94902778,311
新竹(北區),新竹市,69,細懸浮微粒,普通,0.5,0.33,23.5,34,58,25,16,16.2,0.3,0.3,131,2021-03-26 20:00,,0.3,23,48,1,120.96231389,24.81953333,312
屏東(枋寮),屏東縣,82,細懸浮微粒,普通,0.5,0.25,45.2,63,61,34,13.4,13.8,0.3,0.3,41,2021-03-26 20:00,,0.2,28,65,1,120.59116667,22.37094722,313
基隆,基隆市,53,細懸浮微粒,普通,1.9,0.63,2.5,28,35,16,32.7,46,13.3,0.8,279,2021-03-26 19:00,,0.3,16,34,2,121.760056,25.129167,1
汐止,新北市,52,細懸浮微粒,普通,3.2,0.56,14.7,36,34,15,34.8,41.9,7.1,0.9,29,2021-03-26 19:00,,0.3,16,33,5,121.6423,25.067131,2
萬里,新北市,55,細懸浮微粒,普通,2.7,0.3,18.8,44,30,14,14.1,16,1.9,3.2,207,2021-03-26 19:00,,0.2,17,54,2,121.689881,25.179667,3
新店,新北市,53,細懸浮微粒,普通,1.1,0.52,,,17,12,17.6,20.2,2.5,1.4,140,2021-03-26 19:00,,0.4,16,31,2,121.537778,24.977222,4
土城,新北市,64,細懸浮微粒,普通,2.9,0.66,20.4,57,37,21,33.8,36.5,2.7,1,114,2021-03-26 19:00,,0.4,21,43,2,121.451861,24.982528,5
板橋,新北市,55,細懸浮微粒,普通,0,0.74,15.3,42,19,9,33.3,37.1,3.9,1.3,118,2021-03-26 19:00,,0.5,17,36,2,121.458667,25.012972,6
新莊,新北市,66,細懸浮微粒,普通,3.7,1.07,2.7,41,66,27,52.4,84.7,32.3,1.7,32,2021-03-26 19:00,,0.5,22,50,3,121.4325,25.037972,7
菜寮,新北市,62,細懸浮微粒,普通,3.7,0.76,15.4,42,39,20,29.5,31.9,2.4,2.1,96,2021-03-26 19:00,,0.4,20,41,3,121.481028,25.06895,8
林口,新北市,63,細懸浮微粒,普通,2,0.5,32.4,49,44,22,29.7,35.1,5.5,1.7,102,2021-03-26 19:00,,0.2,20,41,2,121.376869,25.077197,9
馬公,澎湖縣,60,細懸浮微粒,普通,2.7,0.21,58.9,52,36,19,2.3,2.7,0.3,4.2,21,2021-03-26 14:00,,0.2,19,39,2,119.566158,23.569031,78
關山,臺東縣,31,,良好,0.5,-,50.9,34,19,3,1.5,3.2,1.7,1.8,209,2021-03-26 14:00,,-,6,17,1,121.161933,23.045083,80
基隆,基隆市,53,細懸浮微粒,普通,2.4,0.97,1.1,9,27,20,27.9,49.8,21.9,0.6,302,2021-03-26 23:00,,0.6,16,31,2,121.760056,25.129167,1
汐止,新北市,54,細懸浮微粒,普通,2,0.63,4.2,17,27,15,26.4,50,23.6,0.9,27,2021-03-26 23:00,,0.5,17,29,4,121.6423,25.067131,2
萬里,新北市,41,,良好,2.2,0.2,24.1,29,13,9,3.8,4.5,0.7,2.9,200,2021-03-26 23:00,,0.2,12,30,2,121.689881,25.179667,3
新店,新北市,52,細懸浮微粒,普通,1.2,0.5,,,21,13,18.1,21.3,3.2,2,154,2021-03-26 23:00,,0.6,16,25,2,121.537778,24.977222,4
土城,新北市,56,細懸浮微粒,普通,3.2,0.68,2.4,27,42,20,33.2,49.6,16.4,1,210,2021-03-26 23:00,,0.6,18,38,3,121.451861,24.982528,5
板橋,新北市,53,細懸浮微粒,普通,0,0.97,4.7,19,38,20,39.3,53.8,14.5,1.6,247,2021-03-26 23:00,,0.7,16,30,2,121.458667,25.012972,6
新莊,新北市,63,細懸浮微粒,普通,2.9,0.94,1.9,18,32,18,43,67.1,24.1,0.8,219,2021-03-26 23:00,,0.8,20,39,3,121.4325,25.037972,7
菜寮,新北市,56,細懸浮微粒,普通,2.9,0.75,8.3,23,26,16,35.8,39.5,3.7,1.4,92,2021-03-26 23:00,,0.6,18,33,3,121.481028,25.06895,8
林口,新北市,60,細懸浮微粒,普通,2.8,0.46,23.3,31,28,14,24.7,26.2,1.5,0.8,139,2021-03-26 23:00,,0.5,19,37,2,121.376869,25.077197,9
淡水,新北市,53,細懸浮微粒,普通,2.3,0.23,10.7,17,21,11,29.3,30.7,1.4,,,2021-03-26 23:00,,0.2,16,27,1,121.449239,25.1645,10
士林,臺北市,44,,良好,0.5,0.3,25.3,28,21,11,14.4,14.9,0.3,1.9,95,2021-03-26 23:00,,0.3,14,28,1,121.515389,25.105417,11
中山,臺北市,55,細懸浮微粒,普通,3.4,1.17,3.4,18,31,15,44.4,67.4,23,1.1,114,2021-03-26 23:00,,0.8,17,32,3,121.526528,25.062361,12
萬華,臺北市,51,細懸浮微粒,普通,3.5,0.92,2.6,18,28,13,46.6,70.5,23.9,0.8,104,2021-03-26 23:00,,0.6,16,32,3,121.507972,25.046503,13
古亭,臺北市,48,,良好,2.7,0.7,12,25,25,11,32.3,37.5,5.2,1,201,2021-03-26 23:00,,0.5,15,28,2,121.529556,25.020608,14
松山,臺北市,52,細懸浮微粒,普通,3.7,0.92,2.9,18,25,12,37.2,62.5,25.3,1.2,85,2021-03-26 23:00,,0.6,16,31,3,121.578611,25.05,15
大同,臺北市,66,細懸浮微粒,普通,2,1.01,-,-,48,17,41.2,72.5,31.3,-,-,2021-03-26 23:00,,1.5,22,53,3,121.513311,25.0632,16
桃園,桃園市,91,細懸浮微粒,普通,3.5,0.59,1.5,14,60,39,40.1,50.8,10.7,0.5,241,2021-03-26 23:00,,0.6,32,67,5,121.30872222,24.98677778,17
大園,桃園市,81,細懸浮微粒,普通,3.2,0.23,29.6,28,37,32,10.7,11.8,1.1,0.6,179,2021-03-26 23:00,,0.3,28,40,3,121.201811,25.060344,18
觀音,桃園市,58,細懸浮微粒,普通,3.9,0.26,20.3,33,60,22,17.7,18.3,0.6,0.4,68,2021-03-26 23:00,,0.2,18,54,4,121.082761,25.035503,19
平鎮,桃園市,96,細懸浮微粒,普通,4.8,0.6,0.5,14,70,48,32.8,56.1,23.3,0.9,261,2021-03-26 23:00,,0.6,34,65,3,121.203986,24.952786,20
龍潭,桃園市,105,細懸浮微粒,對敏感族群不健康,2.1,0.82,3.2,21,73,42,43.1,54,10.8,1,196,2021-03-26 23:00,,0.7,37,69,2,121.21635,24.863869,21
湖口,新竹縣,103,細懸浮微粒,對敏感族群不健康,2.7,0.35,12.9,33,75,45,20,21.7,1.7,0.7,172,2021-03-26 23:00,,0.3,36,63,3,121.038653,24.900142,22
竹東,新竹縣,84,細懸浮微粒,普通,3.1,0.42,10,34,41,28,15.2,16.2,1,1.1,118,2021-03-26 23:00,,0.4,29,46,3,121.088903,24.740644,23
新竹,新竹市,77,細懸浮微粒,普通,3.3,0.72,8.1,30,66,31,31.7,35.3,3.6,0.6,238,2021-03-26 23:00,,0.5,26,57,2,120.972075,24.805619,24
頭份,苗栗縣,71,細懸浮微粒,普通,2.3,0.44,9.6,28,62,32,28.9,31.1,2.2,0.7,149,2021-03-26 23:00,,0.3,24,55,2,120.898572,24.696969,25
苗栗,苗栗縣,76,細懸浮微粒,普通,5.4,0.44,11.8,27,60,29,24.4,27.2,2.9,0.4,355,2021-03-26 23:00,,0.4,26,53,3,120.8202,24.565269,26
三義,苗栗縣,70,細懸浮微粒,普通,1.8,0.36,15.3,31,40,20,18.7,22.3,3.6,0.5,25,2021-03-26 23:00,,0.3,23,51,2,120.758833,24.382942,27
豐原,臺中市,82,細懸浮微粒,普通,1.1,0.3,27.8,36,48,27,12.1,13.4,1.3,0.7,60,2021-03-26 23:00,,0.3,28,49,2,120.741711,24.256586,28
沙鹿,臺中市,69,細懸浮微粒,普通,2,0.37,19.5,41,73,31,16.8,18.9,2.1,1.7,73,2021-03-26 23:00,,0.3,23,64,2,120.568794,24.225628,29
大里,臺中市,77,細懸浮微粒,普通,5.3,0.7,0.5,30,86,33,40.7,48,7.4,1.4,243,2021-03-26 23:00,,0.5,26,62,4,120.677689,24.099611,30
忠明,臺中市,79,細懸浮微粒,普通,2.3,0.79,4.2,26,60,31,39.1,45.4,6.3,0.4,303,2021-03-26 23:00,,0.5,27,56,2,120.641092,24.151958,31
西屯,臺中市,87,細懸浮微粒,普通,2.1,0.63,3.9,26,75,36,37.1,44.6,7.5,0.7,338,2021-03-26 23:00,,0.4,30,62,2,120.616917,24.162197,32
彰化,彰化縣,77,細懸浮微粒,普通,3.9,0.4,23.1,34,63,22,22,25.6,3.6,1.3,341,2021-03-26 23:00,,0.5,26,60,6,120.541519,24.066,33
線西,彰化縣,80,細懸浮微粒,普通,1.5,0.29,25.5,42,57,32,18,18.3,0.3,1.3,56,2021-03-26 23:00,,0.3,27,56,3,120.469061,24.131672,34
二林,彰化縣,99,細懸浮微粒,普通,6.2,0.42,18.9,31,118,44,14.4,15.6,1.2,1.6,23,2021-03-26 23:00,,0.3,35,94,5,120.409653,23.925175,35
南投,南投縣,83,細懸浮微粒,普通,3.1,0.6,8.6,34,52,31,29.6,32.9,3.3,0.9,196,2021-03-26 23:00,,0.5,28,57,3,120.685306,23.913,36
斗六,雲林縣,110,細懸浮微粒,對敏感族群不健康,2.3,0.51,13.7,39,104,50,21.6,23.3,1.7,1.1,16,2021-03-26 23:00,,0.4,39,89,2,120.544994,23.711853,37
