SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
新莊,新北市,62,細懸浮微粒,普通,2.7,0.51,25.7,33,36,25,21.8,23.3,1.5,0.8,212,2021-04-27 20:00,,0.5,20,32,2,121.4325,25.037972,7
菜寮,新北市,59,細懸浮微粒,普通,2.1,0.61,20,29,43,24,29.4,32,2.6,0.7,222,2021-04-27 20:00,,0.5,19,34,1,121.481028,25.06895,8
基隆,基隆市,29,,良好,1,0.35,22.1,31,19,7,13.5,15.3,1.9,1,262,2021-04-27 20:00,,0.3,8,17,1,121.760056,25.129167,1
汐止,新北市,46,,良好,2.4,0.48,17.1,24,32,19,22.5,26.6,4.1,1.1,242,2021-04-27 20:00,,0.4,14,26,2,121.6423,25.067131,2
萬里,新北市,31,,良好,2.5,0.28,15.3,33,21,10,12.4,16.7,4.3,2.3,206,2021-04-27 20:00,,0.2,8,18,2,121.689881,25.179667,3
新店,新北市,35,,良好,1.7,0.39,18.8,28,17,9,12.9,16.8,3.9,1.9,184,2021-04-27 20:00,,0.4,11,18,2,121.537778,24.977222,4
土城,新北市,66,細懸浮微粒,普通,2,0.34,16.5,32,39,25,22,25,3,1.2,152,2021-04-27 20:00,,0.5,22,38,2,121.451861,24.982528,5
板橋,新北市,61,細懸浮微粒,普通,6.3,0.57,19.6,27,44,25,28.4,30,1.7,1,267,2021-04-27 20:00,,0.5,20,34,3,121.458667,25.012972,6
林口,新北市,64,細懸浮微粒,普通,3.1,0.36,28.1,42,50,25,21.4,23,1.5,1.8,226,2021-04-27 20:00,,0.3,21,41,3,121.376869,25.077197,9
淡水,新北市,53,細懸浮微粒,普通,2,0.24,30.2,40,47,23,17.4,17.9,0.5,0.7,300,2021-04-27 20:00,,0.2,16,32,1,121.449239,25.1645,10
士林,臺北市,,,,,,,,,,,,,,,2021-04-27 20:00,,,,,2,121.515389,25.105417,11
中山,臺北市,49,,良好,3.4,0.84,6.9,22,36,19,38.9,52.2,13.3,0.8,273,2021-04-27 20:00,,0.7,15,31,2,121.526528,25.062361,12
萬華,臺北市,52,細懸浮微粒,普通,3.5,0.82,9.9,28,37,18,34.5,40.3,5.8,0.9,152,2021-04-27 20:00,,0.6,16,29,2,121.507972,25.046503,13
古亭,臺北市,41,,良好,3.3,0.51,9,23,24,11,21.1,24.1,2.9,1.4,143,2021-04-27 20:00,,0.4,13,22,2,121.529556,25.020608,14
松山,臺北市,53,細懸浮微粒,普通,3.5,0.61,15.5,26,35,24,26.4,37.4,11,1.8,200,2021-04-27 20:00,,0.4,16,23,2,121.578611,25.05,15
大同,臺北市,69,細懸浮微粒,普通,4.5,3.22,-,-,56,28,44.9,126.4,81.5,-,-,2021-04-27 20:00,,1.7,23,48,3,121.513311,25.0632,16
桃園,桃園市,69,細懸浮微粒,普通,2.4,0.39,28.6,44,46,26,21.4,22.4,1,0.8,344,2021-04-27 20:00,,0.3,23,40,4,121.30872222,24.98677778,17
大園,桃園市,71,細懸浮微粒,普通,1,0.26,44.6,49,47,23,8.9,10.4,1.5,2,261,2021-04-27 20:00,,0.2,24,44,3,121.201811,25.060344,18
觀音,桃園市,65,細懸浮微粒,普通,1.2,0.2,43.3,44,45,23,7.5,7.1,0,1.3,263,2021-04-27 20:00,,0.2,21,44,3,121.082761,25.035503,19
平鎮,桃園市,74,細懸浮微粒,普通,2.5,0.36,29,44,57,33,18.2,19.3,1.1,1.4,275,2021-04-27 20:00,,0.3,25,48,3,121.203986,24.952786,20
龍潭,桃園市,70,細懸浮微粒,普通,1.8,0.31,33.6,47,45,28,14.1,15.4,1.3,1.2,272,2021-04-27 20:00,,0.2,23,41,2,121.21635,24.863869,21
湖口,新竹縣,69,細懸浮微粒,普通,1.6,0.21,47.3,50,44,27,7.8,8.7,0.8,1.2,273,2021-04-27 20:00,,0.2,23,45,2,121.038653,24.900142,22
竹東,新竹縣,62,細懸浮微粒,普通,1.7,0.28,43.3,50,38,19,8.8,9.7,0.9,0.9,199,2021-04-27 20:00,,0.2,20,38,2,121.088903,24.740644,23
新竹,新竹市,63,細懸浮微粒,普通,2.4,0.42,39.7,49,50,23,16.9,17.7,0.9,1.2,290,2021-04-27 20:00,,0.3,20,45,2,120.972075,24.805619,24
