SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,58,臭氧八小時,普通,0.5,0.19,55.4,57,5,8,3.6,4.1,0.5,1,100,2021-04-09 00:00,,0.2,5,7,1,121.760056,25.129167,1
基隆,基隆市,58,臭氧八小時,普通,0.5,0.19,54.9,57,5,7,3.2,3.6,0.3,1.1,79,2021-04-09 01:00,,0.2,6,7,1,121.760056,25.129167,1
汐止,新北市,54,臭氧八小時,普通,1,0.19,53.6,56,5,2,7.8,9.8,2,2,42,2021-04-09 01:00,,0.2,4,5,2,121.6423,25.067131,2
萬里,新北市,97,臭氧八小時,普通,2.9,0.17,66.1,69,32,9,1.1,2.5,1.4,8.7,21,2021-04-09 01:00,,0.2,8,31,3,121.689881,25.179667,3
新店,新北市,50,,良好,1.8,0.21,53.7,54,5,4,6.3,7,0.6,1.6,119,2021-04-09 01:00,,0.3,5,5,2,121.537778,24.977222,4
土城,新北市,48,,良好,2.1,0.23,54.4,52,5,4,6.5,7.8,1.2,1.9,147,2021-04-09 01:00,,0.3,5,7,3,121.451861,24.982528,5
板橋,新北市,37,,良好,2.3,0.27,46,40,5,2,8,9.3,1.3,1.7,114,2021-04-09 01:00,,0.4,5,9,3,121.458667,25.012972,6
新莊,新北市,45,,良好,1.8,0.26,50.4,49,5,3,7.7,8.8,1.1,1.9,55,2021-04-09 01:00,,0.3,6,7,2,121.4325,25.037972,7
菜寮,新北市,46,,良好,2.2,0.25,53.4,50,5,6,3.8,5,1.2,2.1,103,2021-04-09 01:00,,0.4,7,8,2,121.481028,25.06895,8
林口,新北市,61,臭氧八小時,普通,3.2,0.17,57.2,58,5,6,3.9,4.9,1.1,4.4,44,2021-04-09 01:00,,0.2,7,8,2,121.376869,25.077197,9
淡水,新北市,61,臭氧八小時,普通,0.5,0.16,55.8,58,5,3,2.8,3.7,0.9,2.2,30,2021-04-09 01:00,,0.2,6,8,2,121.449239,25.1645,10
基隆,基隆市,58,臭氧八小時,普通,0.5,0.19,55.4,57,5,8,3.6,4.1,0.5,1,100,2021-04-09 00:00,,0.2,5,7,1,121.760056,25.129167,1
汐止,新北市,58,臭氧八小時,普通,0.5,0.19,54.3,57,5,3,8.4,9.8,1.4,1.8,47,2021-04-09 00:00,,0.2,4,5,2,121.6423,25.067131,2
萬里,新北市,100,臭氧八小時,普通,2.4,0.17,66.7,70,34,7,1.1,2.6,1.5,6.3,24,2021-04-09 00:00,,0.2,8,30,3,121.689881,25.179667,3
新店,新北市,50,,良好,1.5,0.24,55.8,54,5,5,7.2,8,0.9,1.3,92,2021-04-09 00:00,,0.3,5,6,2,121.537778,24.977222,4
土城,新北市,48,,良好,2,0.23,55.2,52,5,2,7,8.1,1.1,1.4,121,2021-04-09 00:00,,0.3,5,8,3,121.451861,24.982528,5
板橋,新北市,36,,良好,2,0.3,42.6,39,5,3,12,13.2,1.2,1.4,115,2021-04-09 00:00,,0.4,6,11,3,121.458667,25.012972,6
新莊,新北市,46,,良好,1.6,0.29,48.9,50,5,4,10,12.3,2.3,2.5,79,2021-04-09 00:00,,0.3,7,8,2,121.4325,25.037972,7
菜寮,新北市,45,,良好,1.4,0.28,51,49,5,4,6.6,8,1.5,2.3,97,2021-04-09 00:00,,0.4,7,9,2,121.481028,25.06895,8
林口,新北市,61,臭氧八小時,普通,1.7,0.17,56.2,58,5,6,5.1,6.3,1.3,2.9,31,2021-04-09 00:00,,0.2,8,9,2,121.376869,25.077197,9
淡水,新北市,64,臭氧八小時,普通,1.3,0.17,56.2,59,14,3,2.8,4.1,1.3,,,2021-04-09 00:00,,0.2,7,9,2,121.449239,25.1645,10
士林,臺北市,58,臭氧八小時,普通,1.2,0.18,61.3,57,5,2,2.9,5.6,2.7,2.9,105,2021-04-09 00:00,,0.3,5,10,2,121.515389,25.105417,11
中山,臺北市,39,,良好,0.5,0.33,48,42,5,3,11.4,12,0.6,2.2,111,2021-04-09 00:00,,0.5,6,7,2,121.526528,25.062361,12
萬華,臺北市,44,,良好,1.9,0.24,53.5,48,5,6,9.7,11.8,2.1,2.2,82,2021-04-09 00:00,,0.4,7,7,3,121.507972,25.046503,13
古亭,臺北市,47,,良好,1.5,0.24,52.2,51,5,5,8,8.8,0.7,1.5,66,2021-04-09 00:00,,0.3,8,8,2,121.529556,25.020608,14
松山,臺北市,47,,良好,1.4,0.25,51.6,51,5,6,8.5,9.6,1.1,1.9,60,2021-04-09 00:00,,0.3,7,7,2,121.578611,25.05,15
