SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
沙鹿,臺中市,46,,良好,0.5,0.27,44.2,38,21,17,0.9,3.3,2.4,3.5,358,2021-04-03 17:00,,0.2,14,22,1,120.568794,24.225628,29
忠明,臺中市,56,細懸浮微粒,普通,1.3,0.26,26.8,32,22,17,10.7,13,2.3,3.7,318,2021-04-03 17:00,,0.2,18,25,3,120.641092,24.151958,31
西屯,臺中市,72,細懸浮微粒,普通,1.5,0.22,30.5,32,21,21,5.7,6.4,0.7,2.9,341,2021-04-03 17:00,,0.2,24,26,3,120.616917,24.162197,32
彰化,彰化縣,58,細懸浮微粒,普通,13.6,0.57,25.5,31,39,22,20,25.4,5.4,2.7,336,2021-04-03 17:00,,0.4,18,30,6,120.541519,24.066,33
線西,彰化縣,63,細懸浮微粒,普通,0.5,0.24,46.7,43,21,18,2.5,4.1,1.6,3.6,3,2021-04-03 17:00,,0.2,20,26,1,120.469061,24.131672,34
二林,彰化縣,74,細懸浮微粒,普通,3.7,0.2,30.2,29,31,23,3.5,4.8,1.2,2.9,328,2021-04-03 17:00,,0.2,25,44,5,120.409653,23.925175,35
南投,南投縣,77,細懸浮微粒,普通,3.6,0.29,44.4,46,29,24,6.6,8.2,1.6,1.6,320,2021-04-03 17:00,,0.3,26,37,3,120.685306,23.913,36
斗六,雲林縣,77,細懸浮微粒,普通,2.7,0.23,39.2,43,29,18,1.9,2.4,0.5,2.2,335,2021-04-03 17:00,,0.3,26,39,2,120.544994,23.711853,37
崙背,雲林縣,64,細懸浮微粒,普通,0.5,0.18,39,35,27,18,3.9,4.5,0.6,2.3,318,2021-04-03 17:00,,0.2,21,33,1,120.348742,23.757547,38
新港,嘉義縣,71,細懸浮微粒,普通,3.5,0.2,35.4,38,38,17,8.5,10.2,1.7,2.6,358,2021-04-03 17:00,,0.2,24,42,2,120.345531,23.554839,39
朴子,嘉義縣,61,細懸浮微粒,普通,1.4,0.21,30.3,32,27,19,2.1,3.5,1.5,2,337,2021-04-03 17:00,,0.2,20,33,1,120.24781111,23.46712222,40
三義,苗栗縣,71,細懸浮微粒,普通,1.6,0.36,23.2,28,39,31,8.8,11.4,2.6,2.6,20,2021-04-03 23:00,,0.3,24,30,2,120.758833,24.382942,27
豐原,臺中市,73,細懸浮微粒,普通,2.2,0.38,24.6,32,39,32,17.4,19.2,1.9,1.2,19,2021-04-03 23:00,,0.3,24,34,2,120.741711,24.256586,28
沙鹿,臺中市,61,細懸浮微粒,普通,1.5,0.35,36.5,39,35,24,3.4,5.4,2,4,360,2021-04-03 23:00,,0.4,19,29,1,120.568794,24.225628,29
忠明,臺中市,64,細懸浮微粒,普通,2.6,0.52,21.9,25,38,24,16.2,17.6,1.4,1.8,20,2021-04-03 23:00,,0.4,21,30,2,120.641092,24.151958,31
西屯,臺中市,81,細懸浮微粒,普通,1.7,0.41,27,28,43,32,12.4,13,0.6,3.4,349,2021-04-03 23:00,,0.3,28,34,2,120.616917,24.162197,32
彰化,彰化縣,69,細懸浮微粒,普通,5,0.44,25.8,30,37,32,21,23.3,2.3,2.9,5,2021-04-03 23:00,,0.5,23,30,6,120.541519,24.066,33
線西,彰化縣,67,細懸浮微粒,普通,0.5,0.3,47.7,43,33,22,1.4,2.6,1.2,4.3,12,2021-04-03 23:00,,0.3,22,33,1,120.469061,24.131672,34
二林,彰化縣,77,細懸浮微粒,普通,6.6,0.41,27.9,27,45,23,10,11.4,1.4,3.4,354,2021-04-03 23:00,,0.4,26,48,5,120.409653,23.925175,35
基隆,基隆市,62,細懸浮微粒,普通,1.5,0.28,40.9,42,25,22,6,7.6,1.6,0.5,304,2021-04-03 23:00,,0.3,20,20,2,121.760056,25.129167,1
