SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
關山,臺東縣,19,,良好,1.2,-,25.1,18.0,19.0,8.0,6.2,7.9,1.7,1.7,39,2021-11-25 16:00,,-,6,19,1,121.161933,23.045082999999998,80
萬里,新北市,24,,良好,1.6,0.17,19.2,26,9.0,6,3.5,4.1,0.6,3,218,2021-11-25 01:00,,0.1,7,18,1,121.689881,25.179667000000002,3
新店,新北市,26,,良好,1.2,0.19,32.3,28,15.0,4,5.7,6.4,0.6,2.2,95,2021-11-25 01:00,,0.2,5,15,1,121.537778,24.977222,4
土城,新北市,25,,良好,0.8,0.28,27.5,27,12.0,6,11.7,12.4,0.6,1.2,316,2021-11-25 01:00,,0.3,6,14,0,121.45186100000001,24.982528,5
板橋,新北市,27,,良好,0.7,0.3,28.9,23,19.0,12,13.1,13.9,0.8,1.3,93,2021-11-25 01:00,,0.3,8,17,1,121.45866699999999,25.012972,6
新莊,新北市,28,,良好,0.6,0.24,28.4,25,21.0,9,14.2,17.2,2.9,2.6,65,2021-11-25 01:00,,0.3,9,21,1,121.4325,25.037972,7
菜寮,新北市,28,,良好,3.4,0.26,30.0,25,22.0,9,11.8,12.3,0.5,3,86,2021-11-25 01:00,,0.3,9,19,1,121.48102800000001,25.06895,8
高雄(湖內),高雄市,59,細懸浮微粒,普通,2.1,0.5,2.3,31,52,26,34.6,35.6,1.0,0.4,86,2021-11-25 00:00,,0.4,19,46,1,120.24535,22.87985556,202
臺南(麻豆),臺南市,63,細懸浮微粒,普通,2.4,0.45,7.4,27,43,21,20.4,21.7,1.3,1.4,347,2021-11-25 00:00,,0.3,20,50,1,120.24583056,23.17904722,203
古亭,臺北市,26,,良好,1.3,0.28,27.0,28,12,7,14.0,14.8,0.8,1.1,54,2021-11-25 00:00,,0.2,7,16,0,121.529556,25.020608,14
松山,臺北市,33,,良好,1.7,0.33,17.0,12,16,7,20.3,22.2,1.8,0.4,36,2021-11-25 00:00,,0.3,8,25,1,121.57861100000001,25.05,15
大同,臺北市,40,,良好,1.2,0.57,14.4,7,21,11,24.7,36.4,11.6,-,-,2021-11-25 00:00,,1,10,27,1,121.51331100000002,25.0632,16
