SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,35,,良好,0.1,0.21,43.2,38,14,6,2.8,3.4,0.6,1.3,96,2021-11-05 01:00,,0.2,5,9,0,121.760056,25.129167,1
中山,臺北市,27,,良好,1.1,0.42,28.5,19,8,2,16,17.8,1.8,2.1,112,2021-11-05 00:00,,0.5,5,10,1,121.526528,25.062361,12
麥寮,雲林縣,84,臭氧八小時,普通,1.6,0.26,47.1,65,54,14,5.6,7.5,1.9,0.3,331,2021-11-05 00:00,,0.3,28,60,3,120.251825,23.753506,83
富貴角,新北市,46,,良好,0.9,0.15,49,50,6,1,1.6,1.6,0,3.2,104,2021-11-05 00:00,,0.1,2,11,1,121.54738,25.29228,84
大城,彰化縣,122,臭氧八小時,對敏感族群不健康,2.2,0.19,55.1,77,39,16,4.1,4.8,0.6,2.8,4,2021-11-05 00:00,,0.2,24,43,2,120.26964167,23.85493056,85
高雄(湖內),高雄市,55,細懸浮微粒,普通,1.4,0.5,11.5,33,44,27,25.9,27,1.1,0.6,77,2021-11-05 00:00,,0.4,17,36,1,120.24535,22.87985556,202
桃園,桃園市,23,,良好,3.2,0.41,26.3,25,4,5,14.5,15.3,0.8,0.5,207,2021-11-05 00:00,,0.4,6,8,1,121.30872222,24.98677778,17
大園,桃園市,30,,良好,1.8,0.38,22.3,23,9,0,18.3,18.6,0.3,2.6,187,2021-11-05 00:00,,0.4,4,10,2,121.201811,25.060344,18
觀音,桃園市,42,,良好,1.9,0.47,11,18,22,13,25.9,26.9,0.9,2.2,121,2021-11-05 00:00,,0.4,11,17,1,121.082761,25.035503,19
平鎮,桃園市,47,,良好,1.1,0.58,9,17,14,10,28.4,30.1,1.6,0.5,158,2021-11-05 00:00,,0.5,8,12,1,121.203986,24.952786,20
龍潭,桃園市,48,,良好,2.4,0.59,4.1,12,12,11,29,30.6,1.6,0.3,305,2021-11-05 00:00,,0.5,8,12,1,121.21635,24.863869,21
湖口,新竹縣,46,,良好,1.2,0.37,9.5,10,23,10,19,20.3,1.3,1,121,2021-11-05 00:00,,0.4,14,23,1,121.038653,24.900142,22
竹東,新竹縣,62,細懸浮微粒,普通,1.1,0.34,8.2,14,37,24,8.6,8.8,0.2,1.1,129,2021-11-05 00:00,,0.4,20,29,1,121.088903,24.740644,23
新竹,新竹市,58,細懸浮微粒,普通,2.3,0.7,0,11,26,22,30.6,39.1,8.4,0.3,61,2021-11-05 00:00,,0.6,18,26,1,120.972075,24.805619,24
頭份,苗栗縣,95,細懸浮微粒,普通,2,0.44,27.1,33,45,29,12.5,13.4,0.8,1.5,121,2021-11-05 00:00,,0.5,33,52,2,120.898572,24.696969,25
苗栗,苗栗縣,112,細懸浮微粒,對敏感族群不健康,1.6,0.42,22.8,44,42,29,18.1,19.1,1,1.7,195,2021-11-05 00:00,,0.6,40,63,2,120.8202,24.565269,26
三義,苗栗縣,84,細懸浮微粒,普通,1.6,0.41,9.1,46,30,17,15.7,16.4,0.6,0.3,220,2021-11-05 00:00,,0.4,29,45,2,120.758833,24.382942,27
豐原,臺中市,78,細懸浮微粒,普通,2.1,0.62,10.5,30,49,33,15.7,17,1.3,1.6,112,2021-11-05 00:00,,0.4,27,41,2,120.741711,24.256586,28
沙鹿,臺中市,144,細懸浮微粒,對敏感族群不健康,1.1,0.41,58.4,69,50,34,13.1,13.9,0.8,0.2,8,2021-11-05 00:00,,0.6,52,93,2,120.568794,24.225628,29
大里,臺中市,153,細懸浮微粒,對所有族群不健康,4.2,0.71,35,34,137,74,21.3,22.7,1.3,0.7,253,2021-11-05 00:00,,0.8,58,110,3,120.67844444,24.09961111,30
忠明,臺中市,126,細懸浮微粒,對敏感族群不健康,3.4,0.67,54.8,47,94,49,20.4,21.2,0.8,0.3,75,2021-11-05 00:00,,0.8,45,78,2,120.641092,24.151958,31
西屯,臺中市,144,細懸浮微粒,對敏感族群不健康,2.7,0.56,53.6,51,88,54,16.5,16.9,0.4,1.3,46,2021-11-05 00:00,,0.7,52,92,3,120.616917,24.162197,32
彰化,彰化縣,147,細懸浮微粒,對敏感族群不健康,3.7,0.66,43.6,59,98,63,15.2,16.1,0.9,0.9,174,2021-11-05 00:00,,0.6,53,96,4,120.541519,24.066,33
線西,彰化縣,108,臭氧八小時,對敏感族群不健康,1.7,0.22,48.1,73,32,14,5.4,6.1,0.6,1.1,24,2021-11-05 00:00,,0.3,34,64,3,120.469061,24.131672,34
二林,彰化縣,146,細懸浮微粒,對敏感族群不健康,2.1,0.38,42.7,59,85,48,7.3,8.7,1.3,0.3,360,2021-11-05 00:00,,0.3,53,96,2,120.409653,23.925175,35
南投,南投縣,70,細懸浮微粒,普通,2,0.33,11.9,26,37,22,13.9,15.3,1.4,1.3,150,2021-11-05 00:00,,0.4,23,37,2,120.685306,23.913,36
斗六,雲林縣,127,細懸浮微粒,對敏感族群不健康,3.9,0.51,49.8,46,141,68,11.4,12.3,0.8,0.5,7,2021-11-05 00:00,,0.4,46,89,2,120.544994,23.711853,37
崙背,雲林縣,118,細懸浮微粒,對敏感族群不健康,1.4,0.29,42.6,59,56,30,4.5,5.1,0.5,0.5,298,2021-11-05 00:00,,0.3,42,76,2,120.348742,23.757547,38
新港,嘉義縣,107,細懸浮微粒,對敏感族群不健康,1.6,0.39,55.7,49,96,47,7,8.3,1.2,1.2,358,2021-11-05 00:00,,0.3,38,70,1,120.345531,23.554839,39
朴子,嘉義縣,93,細懸浮微粒,普通,2,0.37,57.6,54,74,42,8.2,9.6,1.4,0.7,355,2021-11-05 00:00,,0.3,33,60,2,120.24781111,23.46712222,40
臺西,雲林縣,72,細懸浮微粒,普通,2.1,0.24,51.1,61,43,20,4.7,5.8,1,1.4,36,2021-11-05 00:00,,0.2,24,48,2,120.19933333,23.702175,41
嘉義,嘉義市,100,細懸浮微粒,普通,5.5,0.43,52.7,42,97,56,10.4,11.7,1.2,1.6,351,2021-11-05 00:00,,0.4,35,63,2,120.44083333,23.462778,42
新營,臺南市,87,細懸浮微粒,普通,1.3,0.39,50,45,83,48,11.8,12.1,0.2,1.1,25,2021-11-05 00:00,,0.3,30,54,1,120.31725,23.305633,43
善化,臺南市,66,細懸浮微粒,普通,1.4,0.31,28.9,36,57,34,14,14.4,0.3,,,2021-11-05 00:00,,0.3,22,38,1,120.297142,23.115097,44
安南,臺南市,66,細懸浮微粒,普通,1.1,0.36,30.9,46,51,31,15.1,15.7,0.5,1.1,338,2021-11-05 00:00,,0.3,22,42,0,120.2175,23.048197,45
