SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
士林,臺北市,43,,良好,1.6,0.34,36.3,46,22,10,17.5,18.3,0.8,1.3,147,2021-11-11 00:00,,0.3,11,22,1,121.515389,25.105417,11
中山,臺北市,53,二氧化氮,普通,1.9,0.59,18,19,32,13,34.2,35.9,1.6,1.5,146,2021-11-11 00:00,,0.7,14,29,1,121.526528,25.062361,12
萬華,臺北市,51,二氧化氮,普通,1.3,0.51,12.6,24,24,13,31.1,34.8,3.7,1.1,167,2021-11-11 00:00,,0.5,14,27,1,121.507972,25.046503,13
古亭,臺北市,41,,良好,1.9,0.35,23.2,34,20,12,20.2,21.3,1,1.3,128,2021-11-11 00:00,,0.3,12,24,2,121.529556,25.020608,14
松山,臺北市,52,細懸浮微粒,普通,3.1,0.4,14.6,16,27,19,28.8,31,2.2,0.4,83,2021-11-11 00:00,,0.4,16,32,1,121.578611,25.05,15
大同,臺北市,63,二氧化氮,普通,1.6,1.38,3.9,15,42,21,48,85.1,37,-,-,2021-11-11 00:00,,0.9,19,38,1,121.513311,25.0632,16
桃園,桃園市,54,細懸浮微粒,普通,9.6,0.55,20,27,35,21,26.8,27.8,0.9,1.1,66,2021-11-11 00:00,,0.5,17,30,5,121.30872222,24.98677778,17
大園,桃園市,41,,良好,2.2,0.34,33,34,28,16,23.3,24,0.7,1.4,131,2021-11-11 00:00,,0.3,12,28,2,121.201811,25.060344,18
觀音,桃園市,48,,良好,2.3,0.37,27,38,25,15,20.3,20.8,0.4,2.5,85,2021-11-11 00:00,,0.2,15,28,2,121.082761,25.035503,19
平鎮,桃園市,48,,良好,2.1,0.33,39.8,32,25,17,16.4,17.1,0.6,1.8,95,2021-11-11 00:00,,0.5,15,28,2,121.203986,24.952786,20
龍潭,桃園市,41,,良好,2.8,0.26,26.5,30,21,9,14.6,16,1.3,1.2,111,2021-11-11 00:00,,0.3,13,26,3,121.21635,24.863869,21
湖口,新竹縣,55,細懸浮微粒,普通,1.9,0.27,41.2,36,23,13,11.5,12.3,0.7,1.9,70,2021-11-11 00:00,,0.3,17,30,1,121.038653,24.900142,22
竹東,新竹縣,27,,良好,1,0.15,22.9,24,14,4,4.5,4.9,0.4,1.6,143,2021-11-11 00:00,,0.2,8,16,1,121.088903,24.740644,23
新竹,新竹市,51,細懸浮微粒,普通,0.1,0.25,38.9,35,17,11,10.9,11.1,0.1,2,84,2021-11-11 00:00,,0.3,16,28,1,120.972075,24.805619,24
頭份,苗栗縣,49,,良好,1.8,0.25,21.4,28,18,14,14,14.9,0.8,1.5,114,2021-11-11 00:00,,0.3,15,27,2,120.898572,24.696969,25
苗栗,苗栗縣,49,,良好,1.5,0.32,3.1,19,15,10,20.5,25.7,5.2,0.9,45,2021-11-11 00:00,,0.4,15,27,2,120.8202,24.565269,26
三義,苗栗縣,35,,良好,1.5,0.23,20.8,31,12,9,13.1,14.5,1.4,3.6,18,2021-11-11 00:00,,0.2,11,19,1,120.758833,24.382942,27
豐原,臺中市,29,,良好,1.6,0.2,23.9,25,9,5,5.4,6.4,1,0.8,67,2021-11-11 00:00,,0.2,9,18,1,120.741711,24.256586,28
沙鹿,臺中市,55,細懸浮微粒,普通,1.7,0.42,9.8,26,32,20,26.2,28.1,1.9,2.7,3,2021-11-11 00:00,,0.3,17,34,1,120.568794,24.225628,29
大里,臺中市,57,細懸浮微粒,普通,2.4,0.57,0.8,12,42,20,28,36,7.9,0.8,131,2021-11-11 00:00,,0.5,18,40,2,120.67844444,24.09961111,30
忠明,臺中市,53,細懸浮微粒,普通,1.9,0.44,11.3,22,27,14,29.7,30.7,1,0.5,359,2021-11-11 00:00,,0.4,16,28,1,120.641092,24.151958,31
西屯,臺中市,58,細懸浮微粒,普通,2.6,0.33,14.8,27,27,18,20,21.1,1.1,1.7,40,2021-11-11 00:00,,0.3,18,32,2,120.616917,24.162197,32
彰化,彰化縣,53,細懸浮微粒,普通,1.9,0.37,12.3,23,33,16,28,28.9,0.9,1.5,17,2021-11-11 00:00,,0.4,16,37,1,120.541519,24.066,33
線西,彰化縣,47,,良好,3.1,0.24,24.3,32,22,14,18.3,18.7,0.4,3.9,31,2021-11-11 00:00,,0.2,14,32,3,120.469061,24.131672,34
二林,彰化縣,57,懸浮微粒,普通,4.1,0.4,23.2,31,34,14,15.8,17,1.2,3,26,2021-11-11 00:00,,0.3,17,57,2,120.409653,23.925175,35
南投,南投縣,55,細懸浮微粒,普通,1.1,0.35,3.8,12,22,12,16.3,19.1,2.7,0.2,72,2021-11-11 00:00,,0.4,17,33,2,120.685306,23.913,36
斗六,雲林縣,86,細懸浮微粒,普通,2,0.49,8.8,22,62,37,27.2,28.5,1.3,1.2,18,2021-11-11 00:00,,0.4,30,61,2,120.544994,23.711853,37
崙背,雲林縣,77,細懸浮微粒,普通,4.4,0.52,17.9,28,41,22,20.4,21.2,0.8,1.4,9,2021-11-11 00:00,,0.4,26,50,3,120.348742,23.757547,38
