SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,39,,良好,1.2,0.26,29.3,36,24,15,8.8,9.8,1,0.2,322,2021-11-10 00:00,,0.2,12,27,1,121.760056,25.129167,1
金門,金門縣,55,細懸浮微粒,普通,3,0.29,34.1,39,38,18,8.3,8.9,0.5,1.9,69,2021-11-10 00:00,,0.3,17,42,2,118.312256,24.432133,77
馬公,澎湖縣,50,,良好,0.9,0.15,52.9,54,16,2,1.5,2.3,0.7,4.2,17,2021-11-10 00:00,,0.1,9,24,0,119.566158,23.569031,78
汐止,新北市,37,,良好,3.2,0.29,18.3,25,26,15,20.9,21.9,1,0.8,21,2021-11-10 00:00,,0.3,12,27,1,121.6423,25.067131,2
萬里,新北市,38,,良好,0.5,0.2,29.6,41,16,10,4.6,4.8,0.2,2.1,196,2021-11-10 00:00,,0.2,11,34,0,121.689881,25.179667,3
新店,新北市,34,,良好,1.4,0.21,41.5,37,33,8,5.4,5.9,0.5,1.9,135,2021-11-10 00:00,,0.2,9,29,1,121.537778,24.977222,4
土城,新北市,35,,良好,0.5,0.23,39.9,38,24,6,7.1,7.5,0.4,1.2,154,2021-11-10 00:00,,0.3,10,29,0,121.451861,24.982528,5
板橋,新北市,36,,良好,1.4,0.33,35.9,35,29,11,14.3,15.1,0.8,0.9,94,2021-11-10 00:00,,0.3,11,30,1,121.458667,25.012972,6
新莊,新北市,40,,良好,0.9,0.28,38.4,39,33,11,11.9,12.5,0.6,2.1,84,2021-11-10 00:00,,0.3,12,32,0,121.4325,25.037972,7
菜寮,新北市,41,,良好,1.5,0.33,33.2,38,25,18,16.6,17.2,0.5,1.9,94,2021-11-10 00:00,,0.3,13,27,1,121.481028,25.06895,8
林口,新北市,36,,良好,0.6,0.26,39,39,27,12,11.9,13.4,1.5,2.2,74,2021-11-10 00:00,,0.2,10,28,0,121.376869,25.077197,9
淡水,新北市,31,,良好,1.6,0.35,23,31,25,9,11.1,11.7,0.5,0.3,60,2021-11-10 00:00,,0.3,10,24,1,121.449239,25.1645,10
士林,臺北市,41,,良好,1.1,0.22,43.7,44,19,8,7.8,8.4,0.5,1.4,110,2021-11-10 00:00,,0.2,9,25,1,121.515389,25.105417,11
中山,臺北市,41,,良好,1.1,0.42,27.9,25,26,13,19.7,21.7,2,1.1,121,2021-11-10 00:00,,0.5,12,31,0,121.526528,25.062361,12
萬華,臺北市,39,,良好,0.9,0.33,33.4,29,24,12,17.8,18.7,0.8,0.8,89,2021-11-10 00:00,,0.3,12,28,0,121.507972,25.046503,13
古亭,臺北市,35,,良好,1.9,0.24,37.1,37,22,9,10.1,10.8,0.7,1.1,75,2021-11-10 00:00,,0.2,11,25,1,121.529556,25.020608,14
松山,臺北市,32,,良好,1.5,0.23,37.2,33,28,10,10.5,11.6,1.1,0.8,35,2021-11-10 00:00,,0.2,10,32,1,121.578611,25.05,15
大同,臺北市,57,細懸浮微粒,普通,1.2,0.62,20.8,23,51,16,24.8,31,6.1,-,-,2021-11-10 00:00,,0.6,18,54,1,121.513311,25.0632,16
桃園,桃園市,43,,良好,6.4,0.35,35.7,34,28,8,13.4,14.2,0.7,1.4,39,2021-11-10 00:00,,0.4,13,29,1,121.30872222,24.98677778,17
大園,桃園市,35,,良好,1.7,0.23,37.4,38,28,10,14.4,15.6,1.1,2.4,91,2021-11-10 00:00,,0.2,10,29,1,121.201811,25.060344,18
