SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,35,,良好,0.6,0.33,0.1,9,25,11,13.2,16.5,3.2,0.7,299,2021-08-19 00:00,,0.3,11,18,1,121.760056,25.129167,1
汐止,新北市,37,,良好,1.2,0.34,0,3,28,11,17.3,31.4,14.1,0.3,357,2021-08-19 00:00,,0.4,11,24,1,121.6423,25.067131,2
萬里,新北市,27,,良好,0.7,0.13,10.4,14,18,11,4.4,4.8,0.4,2.6,220,2021-08-19 00:00,,0.1,8,18,1,121.689881,25.179667,3
新店,新北市,20,,良好,0.7,0.18,11,14,25,6,5.7,6.5,0.8,2.2,174,2021-08-19 00:00,,0.2,6,19,0,121.537778,24.977222,4
土城,新北市,18,,良好,1.4,0.24,6.9,15,16,1,11.1,14.6,3.4,1.5,144,2021-08-19 00:00,,0.3,3,15,1,121.451861,24.982528,5
板橋,新北市,23,,良好,0.6,0.35,5.8,11,18,6,14.7,16.5,1.7,1.2,150,2021-08-19 00:00,,0.4,7,16,2,121.458667,25.012972,6
新莊,新北市,27,,良好,1.7,0.35,3.6,13,21,6,15.8,16.4,0.5,0.4,157,2021-08-19 00:00,,0.4,8,17,4,121.4325,25.037972,7
臺南(麻豆),臺南市,22,,良好,0.7,0.13,6.9,10,16,5,10.3,12.2,1.9,0.2,154,2021-08-19 00:00,,0.1,7,17,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,29,,良好,0.7,0.12,22.1,20,7,11,1.3,1.3,0,0.3,169,2021-08-19 00:00,,0.1,9,10,0,120.37722,22.35222,204
新北(樹林),新北市,28,,良好,0.3,0.22,7.7,9,21,8,5.4,8.1,2.6,0.1,120,2021-08-19 00:00,,0.3,8,19,0,121.38352778,24.94902778,311
臺南(學甲),臺南市,23,,良好,0.4,0.09,15.1,18,14,5,4.5,5.7,1.1,0.1,127,2021-08-19 00:00,,0.1,7,14,0,120.18339722,23.23688056,312
屏東(枋寮),屏東縣,18,,良好,0.2,0.24,11.4,16,,3,3,3.3,0.2,1.1,135,2021-08-19 00:00,,0.1,6,,0,120.59116667,22.37094722,313
菜寮,新北市,27,,良好,0.5,0.31,9.1,11,15,7,12.1,12.9,0.8,1.7,204,2021-08-19 00:00,,0.4,8,14,1,121.481028,25.06895,8
林口,新北市,32,,良好,0.9,0.31,14.7,13,16,11,13,13.7,0.7,1.6,133,2021-08-19 00:00,,0.4,10,17,1,121.376869,25.077197,9
淡水,新北市,31,,良好,0.9,0.41,4.6,10,25,11,13.2,14.4,1.2,1,130,2021-08-19 00:00,,0.3,10,21,1,121.449239,25.1645,10
士林,臺北市,35,,良好,1,0.35,5,10,24,16,21.4,22.3,0.8,0.2,100,2021-08-19 00:00,,0.3,11,20,1,121.515389,25.105417,11
中山,臺北市,30,,良好,1,0.41,4.6,6,22,7,18.7,19.9,1.2,0.8,178,2021-08-19 00:00,,0.5,8,19,1,121.526528,25.062361,12
萬華,臺北市,26,,良好,1,0.33,6.5,8,21,3,13,14.7,1.7,1.1,162,2021-08-19 00:00,,0.4,8,16,2,121.507972,25.046503,13
古亭,臺北市,34,,良好,0.4,0.31,2.9,9,25,16,13.8,15.8,2,1.3,132,2021-08-19 00:00,,0.3,11,18,0,121.529556,25.020608,14
松山,臺北市,29,,良好,1.2,0.28,9.5,8,20,13,13.4,15.3,1.8,0.5,56,2021-08-19 00:00,,0.3,9,20,1,121.578611,25.05,15
大同,臺北市,33,,良好,1.9,1.01,-,-,20,10,20,39.9,19.8,-,-,2021-08-19 00:00,,1,10,20,2,121.513311,25.0632,16
