SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,51,細懸浮微粒,普通,0.6,0.25,14.4,31,22,17,13.4,14.2,0.8,1.1,16,2021-08-08 23:00,,0.22,16,22,1,121.6423,25.067131,2
萬里,新北市,39,,良好,0.6,0.18,38.1,42,15,9,3.6,3.9,0.2,0.4,214,2021-08-08 23:00,,0.17,11,22,0,121.689881,25.179667,3
新店,新北市,46,,良好,,0.23,19.9,37,24,13,9.1,10.4,1.2,1.1,139,2021-08-08 23:00,,0.29,14,22,1,121.537778,24.977222,4
土城,新北市,40,,良好,0.4,0.29,26.6,42,19,10,7.3,8.5,1.1,1.5,9,2021-08-08 23:00,,0.33,12,23,1,121.451861,24.982528,5
板橋,新北市,45,,良好,0.3,0.47,19.2,39,15,9,13.4,14.7,1.3,1.6,128,2021-08-08 23:00,,0.42,14,23,1,121.458667,25.012972,6
新莊,新北市,56,細懸浮微粒,普通,0.7,0.38,23.4,39,23,15,10.4,10.7,0.3,0.8,152,2021-08-08 23:00,,0.33,18,27,1,121.4325,25.037972,7
菜寮,新北市,51,細懸浮微粒,普通,0.5,0.27,28.9,40,23,14,9.2,9.7,0.5,1.2,29,2021-08-08 23:00,,0.29,16,23,1,121.481028,25.06895,8
林口,新北市,45,,良好,1.1,0.17,29.1,40,25,15,4.3,5.1,0.7,1.2,255,2021-08-08 23:00,,0.17,14,21,2,121.376869,25.077197,9
淡水,新北市,37,,良好,0.4,0.25,28.2,39,22,10,6.7,7.1,0.4,0.4,30,2021-08-08 23:00,,0.24,11,21,0,121.449239,25.1645,10
基隆,基隆市,46,,良好,0.7,0.26,20.4,27,25,15,9.5,10.1,0.6,0.4,320,2021-08-08 23:00,,0.28,14,27,1,121.760056,25.129167,1
關山,臺東縣,30,,良好,0.6,-,12.7,20,24,13,2.7,3.4,0.7,0.3,209,2021-08-08 23:00,,-,9,21,0,121.161933,23.045083,80
麥寮,雲林縣,31,,良好,1.2,0.16,31.5,33,11,1,4.3,5.4,1.1,2.2,190,2021-08-08 23:00,,0.22,5,13,1,120.251825,23.753506,83
富貴角,新北市,46,,良好,0,0.13,39.5,50,34,10,3.2,3,0,0.8,235,2021-08-08 23:00,,0.13,11,29,0,121.54738,25.29228,84
