SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,19,,良好,0,0.1,7.8,8,10,7,1.9,2.7,0.7,1.8,90,2021-08-30 01:00,,0.1,6,10,0,121.760056,25.129167,1
基隆,基隆市,18,,良好,0,0.11,8.3,9,12,2,2,2.8,0.8,1.5,118,2021-08-30 00:00,,0.1,6,10,0,121.760056,25.129167,1
汐止,新北市,10,,良好,0.7,0.07,5.8,8,6,3,5.5,7.3,1.7,1.5,24,2021-08-30 00:00,,0,3,6,0,121.6423,25.067131,2
萬里,新北市,10,,良好,0.4,0.12,2.7,8,8,1,3.4,6.4,2.9,2.3,197,2021-08-30 00:00,,0.1,3,7,2,121.689881,25.179667,3
新店,新北市,10,,良好,0.2,0.1,10.5,11,4,0,3,4.2,1.1,3.1,131,2021-08-30 00:00,,0.1,1,7,0,121.537778,24.977222,4
土城,新北市,11,,良好,1.1,0.12,10.4,12,6,0,4.2,5.4,1.2,1.7,120,2021-08-30 00:00,,0.1,0,8,0,121.451861,24.982528,5
板橋,新北市,10,,良好,0.3,0.19,6.7,8,3,3,6.5,8.2,1.7,1,44,2021-08-30 00:00,,0.2,2,7,0,121.458667,25.012972,6
新莊,新北市,15,,良好,0.7,0.13,6.1,9,12,6,6.9,7.8,0.9,2.9,78,2021-08-30 00:00,,0.1,3,15,0,121.4325,25.037972,7
菜寮,新北市,14,,良好,1,0.14,6.4,8,7,5,5.3,6.7,1.4,3,94,2021-08-30 00:00,,0.1,4,6,0,121.481028,25.06895,8
林口,新北市,9,,良好,1,0.14,6.2,10,6,2,5.8,6.4,0.6,2.8,118,2021-08-30 00:00,,0.1,2,8,0,121.376869,25.077197,9
淡水,新北市,13,,良好,0.6,0.08,8.9,10,12,1,1.9,2.5,0.6,2.5,130,2021-08-30 00:00,,0.1,4,12,0,121.449239,25.1645,10
士林,臺北市,11,,良好,0.5,0.08,9.1,10,11,3,3.1,4,0.8,2.3,73,2021-08-30 00:00,,0.1,2,11,0,121.515389,25.105417,11
中山,臺北市,12,,良好,0.7,0.23,4,6,7,2,7.3,12.6,5.3,2.1,110,2021-08-30 00:00,,0.2,3,9,0,121.526528,25.062361,12
萬華,臺北市,15,,良好,0.4,0.18,3.6,6,8,4,9.1,12.6,3.5,2.3,78,2021-08-30 00:00,,0.1,2,6,0,121.507972,25.046503,13
古亭,臺北市,9,,良好,0.4,0.09,9.8,10,6,0,3.4,3.5,0.1,2.1,71,2021-08-30 00:00,,0.1,1,5,0,121.529556,25.020608,14
松山,臺北市,13,,良好,1.8,0.19,2.6,6,10,1,8.1,12.3,4.1,0.8,50,2021-08-30 00:00,,0.1,3,10,1,121.578611,25.05,15
馬祖,連江縣,16,,良好,0.9,0.07,12.1,17,,0,5,5.6,0.5,1,347,2021-08-30 00:00,,0,3,,0,119.949875,26.160469,75
大同,臺北市,31,,良好,1.4,0.33,3.1,4,22,10,7.6,16,8.3,-,-,2021-08-30 00:00,,0.4,10,22,1,121.513311,25.0632,16
