SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,12,,良好,0.8,0.11,16.1,11,7,4,2,3.6,1.5,2.8,120,2021-09-09 12:00,,0.1,4,7,0,121.760056,25.129167,1
汐止,新北市,8,,良好,0.8,0.14,13.5,8,6,0,5.9,10.4,4.4,2.2,177,2021-09-09 12:00,,0.1,2,6,0,121.6423,25.067131,2
萬里,新北市,9,,良好,2,0.09,16.8,10,9,4,3.4,6,2.6,3.9,93,2021-09-09 12:00,,0.1,3,8,1,121.689881,25.179667,3
新店,新北市,11,,良好,,0.13,18.8,12,9,4,4.6,7.8,3.1,3.6,124,2021-09-09 12:00,,0.1,2,9,4,121.537778,24.977222,4
土城,新北市,15,,良好,1,0.17,45.3,16,13,2,6.9,8.8,1.8,1.8,146,2021-09-09 12:00,,0.2,2,9,0,121.451861,24.982528,5
板橋,新北市,12,,良好,0.5,0.2,26.7,10,9,2,7.5,10.6,3.1,2.9,123,2021-09-09 12:00,,0.2,2,8,0,121.458667,25.012972,6
新莊,新北市,21,,良好,0.6,0.16,,10,,4,7,9,2,2.3,96,2021-09-09 12:00,,0.1,3,21,1,121.4325,25.037972,7
菜寮,新北市,14,,良好,1,0.17,,10,,3,6.5,8.7,2.2,3,50,2021-09-09 12:00,,0.2,4,6,1,121.481028,25.06895,8
林口,新北市,19,,良好,1.5,0.23,62.7,20,22,13,6.2,6.6,0.3,2.8,331,2021-09-09 12:00,,0.1,5,13,1,121.376869,25.077197,9
淡水,新北市,15,,良好,1,0.13,33.4,16,4,2,3.9,4.2,0.3,0.8,290,2021-09-09 12:00,,0,2,5,1,121.449239,25.1645,10
士林,臺北市,12,,良好,0.8,0.09,18.6,13,8,3,5.1,7.7,2.5,3,126,2021-09-09 12:00,,0.1,2,9,0,121.515389,25.105417,11
中山,臺北市,15,,良好,0.8,0.23,17.1,9,12,3,9.4,15.5,6,2.7,77,2021-09-09 12:00,,0.3,3,9,0,121.526528,25.062361,12
萬華,臺北市,20,,良好,1.4,0.19,20.7,10,23,4,12.1,18.5,6.4,1.6,123,2021-09-09 12:00,,0.2,3,10,1,121.507972,25.046503,13
古亭,臺北市,12,,良好,0.6,0.13,22,13,1,1,5.3,8.1,2.8,2,135,2021-09-09 12:00,,0.1,2,4,0,121.529556,25.020608,14
松山,臺北市,14,,良好,,0.11,14.1,9,20,2,5.6,11.3,5.7,2.2,64,2021-09-09 12:00,,0.1,3,14,0,121.578611,25.05,15
大同,臺北市,28,,良好,1.3,0.55,12.5,5,32,11,14.4,34,19.5,-,-,2021-09-09 12:00,,0.7,9,26,1,121.513311,25.0632,16
桃園,桃園市,25,,良好,2.8,0.32,,10,28,14,13.1,15.3,2.2,2.3,313,2021-09-09 12:00,,0.3,8,14,3,121.30872222,24.98677778,17
大園,桃園市,29,,良好,2.5,0.25,56.2,20,31,20,11.7,14.2,2.4,4.3,352,2021-09-09 12:00,,0.2,9,18,2,121.201811,25.060344,18
觀音,桃園市,29,,良好,3,0.2,62.6,23,25,15,6.5,7.6,1,2.7,339,2021-09-09 12:00,,0.2,9,21,2,121.082761,25.035503,19
平鎮,桃園市,33,,良好,2.5,0.34,56.2,19,31,17,13.6,15,1.4,1.4,19,2021-09-09 12:00,,0.3,10,18,1,121.203986,24.952786,20
龍潭,桃園市,26,,良好,2.1,0.38,78,24,26,14,14.9,16.2,1.3,2.2,316,2021-09-09 12:00,,0.2,8,17,1,121.21635,24.863869,21
湖口,新竹縣,44,,良好,1.9,0.19,63.3,23,23,18,4.2,5.8,1.5,2.3,309,2021-09-09 12:00,,0.2,14,20,2,121.038653,24.900142,22
竹東,新竹縣,33,,良好,0.9,0.17,56,22,18,11,4.8,5.2,0.4,1.1,294,2021-09-09 12:00,,0.1,10,24,0,121.088903,24.740644,23
新竹,新竹市,46,,良好,0.9,0.27,67.2,27,31,18,8.4,9.3,0.9,1.9,332,2021-09-09 12:00,,0.2,14,24,0,120.972075,24.805619,24
頭份,苗栗縣,41,,良好,1.9,0.22,64.5,26,28,16,6.8,8.5,1.7,2.6,333,2021-09-09 12:00,,0.2,13,24,1,120.898572,24.696969,25
苗栗,苗栗縣,44,,良好,2.9,0.27,57.1,26,39,24,11.3,13.4,2.1,2.2,339,2021-09-09 12:00,,0.1,14,27,1,120.8202,24.565269,26
三義,苗栗縣,44,,良好,2.4,0.22,,25,27,,,,,1.8,212,2021-09-09 12:00,,0.1,14,26,1,120.758833,24.382942,27
豐原,臺中市,53,細懸浮微粒,普通,1.6,0.21,61.1,34,28,13,6.8,8.7,1.9,2.8,231,2021-09-09 12:00,,0.2,16,26,1,120.741711,24.256586,28
沙鹿,臺中市,63,細懸浮微粒,普通,1.1,0.15,60.2,28,42,26,7.2,8.6,1.4,1.9,248,2021-09-09 12:00,,0.1,20,37,0,120.568794,24.225628,29
大里,臺中市,60,細懸浮微粒,普通,2.2,0.2,59.2,21,38,24,7.6,8.9,1.3,2.3,270,2021-09-09 12:00,,0.2,19,32,1,120.67844444,24.09961111,30
忠明,臺中市,57,細懸浮微粒,普通,1.2,0.23,,14,34,21,11.1,12.9,1.7,1.6,218,2021-09-09 12:00,,0.2,18,30,1,120.641092,24.151958,31
西屯,臺中市,61,細懸浮微粒,普通,1.6,0.15,62.9,21,40,25,6.4,7.8,1.4,1.2,193,2021-09-09 12:00,,0.2,19,33,1,120.616917,24.162197,32
彰化,彰化縣,77,細懸浮微粒,普通,2,0.09,54.1,26,67,27,10,13.4,3.4,1.9,247,2021-09-09 12:00,,0.1,26,61,5,120.541519,24.066,33
線西,彰化縣,63,細懸浮微粒,普通,2.2,0.11,41.8,25,33,18,4.4,5.8,1.3,2.5,248,2021-09-09 12:00,,0.1,20,56,2,120.469061,24.131672,34
二林,彰化縣,64,細懸浮微粒,普通,2,0.12,36,19,25,13,3.4,5.6,2.1,1.7,300,2021-09-09 12:00,,0.1,21,39,1,120.409653,23.925175,35
南投,南投縣,50,,良好,1.9,0.14,48.8,20,27,17,4.6,5.5,0.8,1.8,206,2021-09-09 12:00,,0.1,15,24,2,120.685306,23.913,36
斗六,雲林縣,56,細懸浮微粒,普通,1.9,0.2,55.9,26,31,18,4.8,5.5,0.7,1.8,293,2021-09-09 12:00,,0.2,18,33,1,120.544994,23.711853,37
崙背,雲林縣,65,細懸浮微粒,普通,1.4,0.11,36.2,20,21,11,6.6,8.5,1.9,1.6,262,2021-09-09 12:00,,0.2,21,36,1,120.348742,23.757547,38
新港,嘉義縣,55,細懸浮微粒,普通,1.4,0.11,49.5,27,25,12,1.8,5.7,3.8,1.8,235,2021-09-09 12:00,,0.1,17,30,1,120.345531,23.554839,39
