SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,17,,良好,1.4,0.28,0.4,7,15,8,8.2,36.7,28.4,0.7,301,2021-09-01 07:00,,0.1,5,9,0,121.760056,25.129167,1
汐止,新北市,13,,良好,0.9,0.18,1.4,1,9,4,7.3,23.6,16.2,0.4,61,2021-09-01 07:00,,0,4,10,0,121.6423,25.067131,2
萬里,新北市,4,,良好,0,0.11,3.7,3,7,0,1.8,4.7,2.9,2.5,207,2021-09-01 07:00,,0,1,4,0,121.689881,25.179667,3
新店,新北市,15,,良好,0.2,0.31,2,4,18,5,7.4,15.3,7.9,1.6,181,2021-09-01 07:00,,0.1,5,10,1,121.537778,24.977222,4
土城,新北市,13,,良好,0.5,0.35,2.4,2,14,4,8.5,31.8,23.2,0.3,122,2021-09-01 07:00,,0.2,3,13,0,121.451861,24.982528,5
板橋,新北市,17,,良好,1.7,0.36,2.8,3,16,8,10.1,19,8.9,0.4,288,2021-09-01 07:00,,0.1,5,11,0,121.458667,25.012972,6
新莊,新北市,23,,良好,2.7,0.37,1.8,3,44,16,11.2,29.5,18.2,0.8,208,2021-09-01 07:00,,0.1,7,20,1,121.4325,25.037972,7
菜寮,新北市,17,,良好,2,0.41,1.8,5,12,7,9.4,22.4,12.9,0.9,199,2021-09-01 07:00,,0.1,5,8,0,121.481028,25.06895,8
林口,新北市,15,,良好,0.9,0.3,3,4,17,4,9.1,23.4,14.2,1.3,123,2021-09-01 07:00,,0.1,3,8,1,121.376869,25.077197,9
淡水,新北市,10,,良好,0.8,0.24,2.6,7,14,2,6.6,13.2,6.6,1.4,150,2021-09-01 07:00,,0,3,6,0,121.449239,25.1645,10
士林,臺北市,8,,良好,0.9,0.11,5.4,7,12,3,5.5,7.7,2.1,0.8,76,2021-09-01 07:00,,0,2,7,0,121.515389,25.105417,11
中山,臺北市,11,,良好,0.6,0.24,3.9,4,8,5,5.8,9.5,3.7,1,166,2021-09-01 07:00,,0.1,4,8,0,121.526528,25.062361,12
萬華,臺北市,13,,良好,0.4,0.34,3.5,3,11,4,8.9,18.6,9.7,0.9,166,2021-09-01 07:00,,0.1,3,8,1,121.507972,25.046503,13
