SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
南投,南投縣,80,臭氧八小時,普通,1.9,0.27,80.1,64,44,22,10.4,12.4,1.9,2.5,334,2021-09-28 16:00,,0.3,26,43,1,120.685306,23.913,36
斗六,雲林縣,90,臭氧八小時,普通,4.5,0.51,92.5,67,67,36,9.2,9.1,0,3.4,333,2021-09-28 16:00,,0.3,27,51,2,120.544994,23.711853,37
崙背,雲林縣,80,臭氧八小時,普通,2.6,0.24,63.9,64,46,24,7.3,8.2,0.9,2.1,339,2021-09-28 16:00,,0.2,23,40,2,120.348742,23.757547,38
朴子,嘉義縣,77,臭氧八小時,普通,2.9,0.28,83.4,63,47,24,4.9,6.2,1.3,2.3,315,2021-09-28 16:00,,0.2,19,40,2,120.24781111,23.46712222,40
林口,新北市,41,,良好,1.3,0.36,20.3,26,27,15,18.6,21.9,3.3,1.9,63,2021-09-28 18:00,,0.2,13,36,1,121.376869,25.077197,9
淡水,新北市,38,,良好,0.4,0.23,29.9,32,23,12,4.3,5.3,1,2.4,20,2021-09-28 18:00,,0.1,12,22,0,121.449239,25.1645,10
士林,臺北市,40,,良好,1.2,0.23,28.5,32,24,15,9,9.8,0.8,2.2,91,2021-09-28 18:00,,0.1,12,25,1,121.515389,25.105417,11
中山,臺北市,42,,良好,0.5,0.54,16.1,23,33,,19.1,25.2,6,2.4,108,2021-09-28 18:00,,0.3,13,29,1,121.526528,25.062361,12
萬華,臺北市,41,,良好,0.5,0.31,25.5,28,23,17,11.5,13.7,2.1,3.7,105,2021-09-28 18:00,,0.2,13,22,1,121.507972,25.046503,13
古亭,臺北市,39,,良好,0.3,0.28,25.7,29,27,17,11,12.7,1.6,1.7,73,2021-09-28 18:00,,0.2,12,22,0,121.529556,25.020608,14
