SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
松山,臺北市,10,,良好,0.2,0.14,7.8,7,9,1,6.7,9,2.3,0.7,53,2021-09-02 00:00,,0.1,3,9,0,121.578611,25.05,15
大同,臺北市,43,,良好,0.8,0.65,3.8,6,21,10,10.2,24.1,13.8,-,-,2021-09-02 00:00,,1.5,13,29,1,121.513311,25.0632,16
桃園,桃園市,50,,良好,1.9,0.28,3.9,38,14,12,14.6,15.9,1.3,0.8,35,2021-09-02 00:00,,0.3,15,23,2,121.30872222,24.98677778,17
大園,桃園市,37,,良好,2.1,0.23,4.5,20,12,6,12.9,13.8,0.9,1.7,161,2021-09-02 00:00,,0.2,11,19,2,121.201811,25.060344,18
觀音,桃園市,57,細懸浮微粒,普通,1.5,0.19,27.6,36,25,17,9.7,10.5,0.8,1.4,223,2021-09-02 00:00,,0.1,18,28,1,121.082761,25.035503,19
平鎮,桃園市,59,細懸浮微粒,普通,2,0.37,4.1,32,17,10,18.9,27.6,8.7,0.8,248,2021-09-02 00:00,,0.3,19,27,1,121.203986,24.952786,20
龍潭,桃園市,77,細懸浮微粒,普通,0.8,0.23,22.7,27,37,23,14.1,14.8,0.7,0.5,237,2021-09-02 00:00,,0.3,26,39,1,121.21635,24.863869,21
湖口,新竹縣,64,細懸浮微粒,普通,1.3,0.26,15.4,26,34,23,12,13.5,1.5,0.7,188,2021-09-02 00:00,,0.2,21,33,1,121.038653,24.900142,22
竹東,新竹縣,62,細懸浮微粒,普通,0.7,0.21,17.1,30,33,23,4.5,5,0.5,0.3,110,2021-09-02 00:00,,0.2,20,33,1,121.088903,24.740644,23
新竹,新竹市,61,細懸浮微粒,普通,1.2,0.3,14.3,27,41,23,14.3,15.1,0.8,0.7,215,2021-09-02 00:00,,0.3,20,30,1,120.972075,24.805619,24
頭份,苗栗縣,63,細懸浮微粒,普通,5.3,0.29,9.1,24,34,21,19.4,21.1,1.7,0.8,218,2021-09-02 00:00,,0.2,20,31,3,120.898572,24.696969,25
苗栗,苗栗縣,62,細懸浮微粒,普通,2.1,0.26,23,27,37,28,9.3,10.7,1.4,1.6,205,2021-09-02 00:00,,0.2,20,30,2,120.8202,24.565269,26
三義,苗栗縣,69,細懸浮微粒,普通,1.5,0.31,24.4,35,32,22,6.6,7,0.4,1.3,195,2021-09-02 00:00,,0.2,23,34,1,120.758833,24.382942,27
豐原,臺中市,70,細懸浮微粒,普通,1.7,0.21,37.1,35,32,20,4.3,5,0.7,0.5,157,2021-09-02 00:00,,0.2,23,37,1,120.741711,24.256586,28
沙鹿,臺中市,53,細懸浮微粒,普通,1.3,0.21,23,30,23,11,12.1,13.3,1.1,1.7,175,2021-09-02 00:00,,0.2,16,29,1,120.568794,24.225628,29
大里,臺中市,51,細懸浮微粒,普通,1.5,0.17,32.5,39,20,12,6,7.1,1,0.9,128,2021-09-02 00:00,,0.3,16,26,1,120.67844444,24.09961111,30
忠明,臺中市,48,,良好,1.8,0.24,29.2,39,25,9,12.7,13.4,0.7,1.7,202,2021-09-02 00:00,,0.3,15,25,1,120.641092,24.151958,31
西屯,臺中市,54,細懸浮微粒,普通,1.8,0.18,24.4,35,25,15,12.2,13.7,1.4,1.4,180,2021-09-02 00:00,,0.2,17,29,2,120.616917,24.162197,32
彰化,彰化縣,53,細懸浮微粒,普通,1.6,0.09,24.3,31,27,12,7,7.5,0.5,1.9,181,2021-09-02 00:00,,0.2,16,28,1,120.541519,24.066,33
線西,彰化縣,49,,良好,0.6,0.19,20.5,26,50,19,8.5,9.3,0.8,2.2,193,2021-09-02 00:00,,0.1,15,41,1,120.469061,24.131672,34
二林,彰化縣,58,細懸浮微粒,普通,2.2,0.26,16.2,29,46,19,10.3,10.8,0.5,1.1,198,2021-09-02 00:00,,0.1,18,38,1,120.409653,23.925175,35
南投,南投縣,49,,良好,2,0.19,15.3,32,23,13,5.9,6.5,0.6,1,156,2021-09-02 00:00,,0.1,15,26,2,120.685306,23.913,36
斗六,雲林縣,43,,良好,1.3,0.15,14.2,25,22,15,5.4,6.7,1.2,0.3,318,2021-09-02 00:00,,0.2,13,23,1,120.544994,23.711853,37
崙背,雲林縣,59,細懸浮微粒,普通,1.4,0.16,23.7,27,34,21,1.6,2.8,1.2,1.2,193,2021-09-02 00:00,,0.1,19,32,1,120.348742,23.757547,38
新港,嘉義縣,44,,良好,3,0.17,22,26,20,11,7.9,8.9,1,1.2,198,2021-09-02 00:00,,0.2,13,24,2,120.345531,23.554839,39
朴子,嘉義縣,44,,良好,1.2,0.18,18.9,29,30,9,7.3,9,1.7,1,173,2021-09-02 00:00,,0.1,14,25,1,120.24781111,23.46712222,40
臺西,雲林縣,53,細懸浮微粒,普通,2,0.16,23.4,33,31,14,6.1,6.1,0,2.4,204,2021-09-02 00:00,,0.1,16,34,1,120.19933333,23.702175,41
嘉義,嘉義市,33,,良好,1.4,0.13,16.7,18,24,7,4.6,5.8,1.1,1.2,187,2021-09-02 00:00,,0.2,10,22,1,120.44083333,23.462778,42
新營,臺南市,39,,良好,0.8,0.15,25,29,25,15,3.4,3.9,0.5,1.1,175,2021-09-02 00:00,,0.2,12,21,0,120.31725,23.305633,43
善化,臺南市,20,,良好,0.8,0.11,15.2,22,12,1,4.8,5.7,0.8,1.6,134,2021-09-02 00:00,,0.1,6,15,0,120.297142,23.115097,44
安南,臺南市,39,,良好,1.6,0.26,19.1,24,17,9,5.9,6.9,1,1.4,115,2021-09-02 00:00,,0.2,12,24,2,120.2175,23.048197,45
臺南,臺南市,38,,良好,1,0.3,8.7,31,23,13,16,16.8,0.7,1,171,2021-09-02 00:00,,0.2,12,20,1,120.202617,22.984581,46
美濃,高雄市,21,,良好,1,0.13,10.5,19,18,3,1.9,2.3,0.3,0.3,262,2021-09-02 00:00,,0.1,6,18,1,120.530542,22.883583,47
橋頭,高雄市,32,,良好,1.3,0.21,12,17,18,11,5.3,5.3,0,1,66,2021-09-02 00:00,,0.2,10,23,1,120.305689,22.757506,48
仁武,高雄市,37,,良好,0.9,0.17,18.3,20,22,12,7.5,8,0.5,1.5,98,2021-09-02 00:00,,0.2,11,21,1,120.332631,22.689056,49
鳳山,高雄市,44,,良好,1.4,0.21,16.9,15,15,15,7.3,7.8,0.4,0.7,99,2021-09-02 00:00,,0.4,14,20,1,120.358083,22.627392,50
大寮,高雄市,52,細懸浮微粒,普通,3.9,0.3,7.4,12,37,18,13.3,13.9,0.6,0.5,312,2021-09-02 00:00,,0.2,16,34,3,120.425311,22.56413611,51
林園,高雄市,46,,良好,1.9,0.4,5.5,18,37,18,15.4,16.1,0.7,1.2,19,2021-09-02 00:00,,0.2,14,28,2,120.41175,22.4795,52
楠梓,高雄市,25,,良好,0.7,0.21,8,11,17,9,11.4,12.3,0.8,1.1,26,2021-09-02 00:00,,0.2,8,22,1,120.328289,22.733667,53
左營,高雄市,33,,良好,2.4,0.33,11.9,19,26,14,14.6,15,0.3,0.2,14,2021-09-02 00:00,,0.2,10,22,1,120.292917,22.674861,54
