SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,7,,良好,0.7,0.1,8.6,8,2,1,1.8,2.5,0.7,2,107,2021-09-10 00:00,,0.1,1,5,0,121.760056,25.129167,1
汐止,新北市,9,,良好,1,0.06,7.5,7,1,4,3.9,5.2,1.3,1.5,37,2021-09-10 00:00,,0.1,3,5,0,121.6423,25.067131,2
萬里,新北市,12,,良好,0.9,0.1,1.6,9,8,2,7.7,10.1,2.3,1.4,214,2021-09-10 00:00,,0.1,3,6,1,121.689881,25.179667,3
新店,新北市,10,,良好,0.5,0.13,9.3,11,6,0,3.1,4.5,1.3,2.9,120,2021-09-10 00:00,,0.1,1,6,1,121.537778,24.977222,4
土城,新北市,11,,良好,1,0.18,10.6,12,2,0,4.7,5.4,0.7,1.5,144,2021-09-10 00:00,,0.2,1,7,0,121.451861,24.982528,5
板橋,新北市,8,,良好,0.5,0.18,6,5,4,1,5.8,7.2,1.3,3.6,109,2021-09-10 00:00,,0.2,2,5,0,121.458667,25.012972,6
新莊,新北市,14,,良好,0.5,0.16,5.2,7,9,0,7.7,8.5,0.8,2.6,73,2021-09-10 00:00,,0.1,3,14,0,121.4325,25.037972,7
金門,金門縣,22,,良好,1.4,0.2,15,24,20,6,4,4.9,0.8,1.4,25,2021-09-10 00:00,,0.1,6,21,1,118.312256,24.432133,77
馬公,澎湖縣,90,臭氧八小時,普通,1,0.19,60.7,67,24,12,4.3,5.2,0.9,0.8,148,2021-09-10 00:00,,0.1,12,25,0,119.566158,23.569031,78
關山,臺東縣,8,,良好,0.2,-,4.3,7,4,3,2.6,3.2,0.6,0.3,327,2021-09-10 00:00,,-,2,6,0,121.161933,23.045083,80
富貴角,新北市,15,,良好,1.1,0.05,11.1,16,5,0,5.4,5.5,0.1,5,90,2021-09-10 00:00,,0,0,5,0,121.54738,25.29228,84
基隆,基隆市,11,,良好,0.6,0.1,8.6,7,8,3,2,2.4,0.4,1,98,2021-09-10 04:00,,0.1,3,6,0,121.760056,25.129167,1
汐止,新北市,8,,良好,0.8,0.06,3.8,6,5,1,5.3,6.6,1.2,1,29,2021-09-10 04:00,,0,2,3,0,121.6423,25.067131,2
萬里,新北市,6,,良好,1.1,0.08,1,2,8,0,3.4,5,1.5,2.4,219,2021-09-10 04:00,,0,1,6,1,121.689881,25.179667,3
新店,新北市,9,,良好,0.2,0.1,7.5,9,4,1,3.6,4.3,0.6,1.8,179,2021-09-10 04:00,,0.1,3,8,0,121.537778,24.977222,4
土城,新北市,20,,良好,0.8,0.22,2,8,11,0,12.9,18.3,5.4,1.1,148,2021-09-10 04:00,,0.1,0,7,0,121.451861,24.982528,5
板橋,新北市,7,,良好,0.3,0.14,4.9,5,6,1,4.8,5.8,1,0.6,113,2021-09-10 04:00,,0.1,2,5,0,121.458667,25.012972,6
新莊,新北市,12,,良好,1.1,0.1,5.3,5,7,2,5.3,5.8,0.5,2,75,2021-09-10 04:00,,0.1,2,12,0,121.4325,25.037972,7
菜寮,新北市,12,,良好,0.6,0.1,6.7,6,0,3,3.5,3.9,0.3,2.3,98,2021-09-10 04:00,,0.1,4,5,0,121.481028,25.06895,8
林口,新北市,8,,良好,0.6,0.1,3.9,4,3,3,5.1,6.3,1.2,2.5,120,2021-09-10 04:00,,0.1,2,5,0,121.376869,25.077197,9
淡水,新北市,9,,良好,0.6,0.07,8.7,10,5,2,1,1.5,0.4,2.8,160,2021-09-10 04:00,,0,1,5,0,121.449239,25.1645,10
士林,臺北市,8,,良好,0.2,0.06,8.8,9,4,0,2,2.4,0.4,1.9,77,2021-09-10 04:00,,0,1,6,0,121.515389,25.105417,11
菜寮,新北市,11,,良好,0.9,0.15,5.9,6,7,2,5.6,6.8,1.1,3.9,87,2021-09-10 00:00,,0.2,3,6,1,121.481028,25.06895,8
林口,新北市,16,,良好,0.8,0.15,4.5,6,3,2,7,7.6,0.5,3.1,131,2021-09-10 00:00,,0.1,5,8,0,121.376869,25.077197,9
淡水,新北市,10,,良好,0.8,0.08,10.5,11,3,0,1.5,1.6,0,2.2,140,2021-09-10 00:00,,0,2,5,0,121.449239,25.1645,10
士林,臺北市,9,,良好,0.7,0.07,9.5,10,4,1,2.7,3.4,0.7,2.9,93,2021-09-10 00:00,,0.1,2,6,0,121.515389,25.105417,11
中山,臺北市,13,,良好,0.5,0.22,4.8,5,3,4,8.2,12.1,3.9,3.2,112,2021-09-10 00:00,,0.3,3,7,0,121.526528,25.062361,12
萬華,臺北市,15,,良好,1.3,0.17,4,4,3,0,9.4,12.9,3.4,2.2,88,2021-09-10 00:00,,0.2,2,5,1,121.507972,25.046503,13
古亭,臺北市,8,,良好,0.5,0.12,9.2,9,0,0,4.3,5.5,1.1,1.9,73,2021-09-10 00:00,,0.1,2,3,0,121.529556,25.020608,14
松山,臺北市,10,,良好,1.3,0.12,5.5,5,3,0,6.4,8.9,2.4,1.8,45,2021-09-10 00:00,,0.1,2,7,0,121.578611,25.05,15
大同,臺北市,30,,良好,1.3,0.37,2.9,2,13,6,8.6,18.6,9.9,-,-,2021-09-10 00:00,,0.9,9,22,1,121.513311,25.0632,16
桃園,桃園市,22,,良好,9.4,0.23,6,10,9,3,6.7,8.7,1.9,2.2,79,2021-09-10 00:00,,0.3,6,14,4,121.30872222,24.98677778,17
大園,桃園市,17,,良好,2.1,0.18,5.1,8,5,0,8.6,9.4,0.7,2.7,132,2021-09-10 00:00,,0.2,5,12,2,121.201811,25.060344,18
觀音,桃園市,25,,良好,4.1,0.18,5,12,13,6,11,12.2,1.2,1.7,119,2021-09-10 00:00,,0.1,8,16,2,121.082761,25.035503,19
平鎮,桃園市,24,,良好,2.3,0.21,4.4,13,15,5,10.4,11.7,1.2,1.3,108,2021-09-10 00:00,,0.3,8,16,2,121.203986,24.952786,20
龍潭,桃園市,33,,良好,0.6,0.18,14.1,17,18,10,8.6,9.2,0.6,0.9,124,2021-09-10 00:00,,0.2,10,21,1,121.21635,24.863869,21
湖口,新竹縣,44,,良好,1.4,0.25,3.2,21,19,12,18.5,23,4.5,1.6,117,2021-09-10 00:00,,0.2,14,24,2,121.038653,24.900142,22
竹東,新竹縣,73,細懸浮微粒,普通,0.7,0.25,20.4,36,29,20,5.7,6,0.2,1,120,2021-09-10 00:00,,0.3,24,36,0,121.088903,24.740644,23
新竹,新竹市,59,細懸浮微粒,普通,1.1,0.3,36.9,37,35,24,9.9,10.3,0.4,1,166,2021-09-10 00:00,,0.3,19,30,0,120.972075,24.805619,24
頭份,苗栗縣,71,細懸浮微粒,普通,2.2,0.28,31.2,40,30,23,8.3,9.3,1,1.5,129,2021-09-10 00:00,,0.2,24,33,1,120.898572,24.696969,25
苗栗,苗栗縣,75,細懸浮微粒,普通,1.8,0.22,41.1,47,34,23,6.6,7.4,0.8,1.8,196,2021-09-10 00:00,,0.2,25,37,2,120.8202,24.565269,26
三義,苗栗縣,82,細懸浮微粒,普通,1.6,0.27,12.3,42,25,17,9.5,11.1,1.5,0.4,183,2021-09-10 00:00,,0.3,28,39,1,120.758833,24.382942,27
豐原,臺中市,95,細懸浮微粒,普通,1.3,0.36,20.4,42,41,31,7.7,9,1.3,1.2,107,2021-09-10 00:00,,0.3,33,47,1,120.741711,24.256586,28
沙鹿,臺中市,70,細懸浮微粒,普通,0.4,0.27,47.3,56,30,24,9.7,10.6,0.9,0.5,154,2021-09-10 00:00,,0.2,23,37,0,120.568794,24.225628,29
大里,臺中市,57,細懸浮微粒,普通,1.8,0.22,,,25,18,11.7,12.9,1.1,1.1,275,2021-09-10 00:00,,0.3,18,29,1,120.67844444,24.09961111,30
忠明,臺中市,66,細懸浮微粒,普通,1.6,0.3,23.6,42,26,22,16.6,17.5,0.8,1.4,195,2021-09-10 00:00,,0.3,22,30,1,120.641092,24.151958,31
西屯,臺中市,75,細懸浮微粒,普通,2.3,0.26,14.6,43,37,20,17.8,19,1.1,1,180,2021-09-10 00:00,,0.2,25,43,1,120.616917,24.162197,32
彰化,彰化縣,66,細懸浮微粒,普通,3.9,0.23,14.9,38,40,22,13.6,14.4,0.8,1.3,180,2021-09-10 00:00,,0.3,22,39,4,120.541519,24.066,33
線西,彰化縣,69,細懸浮微粒,普通,2.1,0.34,38.7,51,74,28,9.3,9.9,0.5,0.4,84,2021-09-10 00:00,,0.2,23,56,2,120.469061,24.131672,34
二林,彰化縣,56,細懸浮微粒,普通,0,0.24,10.9,31,40,20,11.2,12.4,1.1,1,222,2021-09-10 00:00,,0.1,18,36,1,120.409653,23.925175,35
南投,南投縣,51,細懸浮微粒,普通,1.5,0.14,16.3,31,28,15,6.3,6.7,0.3,1.2,169,2021-09-10 00:00,,0.1,16,27,1,120.685306,23.913,36
斗六,雲林縣,39,,良好,1.9,0.13,18.1,29,21,11,4.1,4.4,0.2,1.2,124,2021-09-10 00:00,,0.1,12,24,1,120.544994,23.711853,37
崙背,雲林縣,58,細懸浮微粒,普通,1.5,0.21,12.9,33,29,18,17,18.7,1.7,0.4,52,2021-09-10 00:00,,0.1,18,37,1,120.348742,23.757547,38
