SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,28,,良好,0.4,0.21,15.7,23,14,7,3.9,4.4,0.4,0.7,93,2021-09-18 03:00,,0.2,8,15,0,121.760056,25.129167,1
汐止,新北市,31,,良好,1,0.2,10.1,16,11,7,14.8,15.6,0.7,1,49,2021-09-18 03:00,,0.2,10,15,1,121.6423,25.067131,2
萬里,新北市,25,,良好,0.2,0.15,9,24,19,5,4.4,5.8,1.3,2.4,213,2021-09-18 03:00,,0.1,8,20,0,121.689881,25.179667,3
新店,新北市,25,,良好,1.4,0.17,20.9,20,16,7,4.3,4.9,0.6,1.5,132,2021-09-18 03:00,,0.2,8,18,1,121.537778,24.977222,4
土城,新北市,21,,良好,0,0.18,26.6,23,13,3,3.6,4.7,1,1.1,172,2021-09-18 03:00,,0.3,6,13,0,121.451861,24.982528,5
板橋,新北市,34,,良好,0.2,0.25,19,18,10,6,8.7,9.3,0.5,1.3,172,2021-09-18 03:00,,0.4,10,15,1,121.458667,25.012972,6
新莊,新北市,38,,良好,0.7,0.22,21,24,16,11,9.9,10.5,0.5,1.3,82,2021-09-18 03:00,,0.3,12,20,1,121.4325,25.037972,7
菜寮,新北市,31,,良好,0.5,0.18,25.1,25,11,5,7.1,7.3,0.2,2,84,2021-09-18 03:00,,0.3,10,13,1,121.481028,25.06895,8
林口,新北市,29,,良好,0.6,0.19,26.6,25,8,6,6.1,7.2,1,2,111,2021-09-18 03:00,,0.3,9,13,1,121.376869,25.077197,9
淡水,新北市,41,,良好,0.7,0.18,27.4,30,13,7,4,4.8,0.8,,,2021-09-18 03:00,,0.2,12,19,1,121.449239,25.1645,10
