SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,57,細懸浮微粒,普通,0.5,0.32,8.5,16,24,17,10,10.8,0.8,1.4,241,2021-09-22 03:00,,0.3,18,24,2,121.760056,25.129167,1
汐止,新北市,55,細懸浮微粒,普通,1,0.31,4.5,7,21,14,11.2,12.4,1.2,1,247,2021-09-22 03:00,,0.4,17,25,1,121.6423,25.067131,2
萬里,新北市,51,細懸浮微粒,普通,0.6,0.17,19.2,22,15,15,2.7,3.5,0.8,3.5,227,2021-09-22 03:00,,0.1,16,20,1,121.689881,25.179667,3
新店,新北市,34,,良好,1.2,0.16,12.3,17,21,10,2.9,3.3,0.4,2.3,186,2021-09-22 03:00,,0.2,10,18,1,121.537778,24.977222,4
土城,新北市,36,,良好,0.6,0.3,5.4,6,25,10,11.5,13,1.5,1.5,144,2021-09-22 03:00,,0.4,11,22,0,121.451861,24.982528,5
板橋,新北市,35,,良好,2.2,0.23,9.8,9,16,8,9.7,10.3,0.6,0.5,225,2021-09-22 03:00,,0.4,11,18,2,121.458667,25.012972,6
新莊,新北市,52,細懸浮微粒,普通,2.9,0.31,6,12,20,12,12.1,12.5,0.4,0.7,174,2021-09-22 03:00,,0.3,16,25,4,121.4325,25.037972,7
菜寮,新北市,46,,良好,2.4,0.37,6.3,12,22,17,13.3,14.6,1.2,1,202,2021-09-22 03:00,,0.4,14,23,2,121.481028,25.06895,8
基隆,基隆市,66,細懸浮微粒,普通,1.3,0.28,16.7,27,22,19,8.9,9.8,0.8,0.8,257,2021-09-22 00:00,,0.3,21,26,2,121.760056,25.129167,1
汐止,新北市,62,細懸浮微粒,普通,0.9,0.41,3.8,18,20,16,16,19.6,3.6,0.6,357,2021-09-22 00:00,,0.4,20,26,1,121.6423,25.067131,2
萬里,新北市,53,細懸浮微粒,普通,0.5,0.16,20.3,34,16,12,2.5,3.1,0.5,4,224,2021-09-22 00:00,,0.2,16,24,1,121.689881,25.179667,3
新店,新北市,37,,良好,1.5,0.19,15.2,25,14,10,4.2,5.1,0.9,1.8,169,2021-09-22 00:00,,0.2,11,18,1,121.537778,24.977222,4
土城,新北市,44,,良好,0.7,0.57,3.3,16,27,12,20.2,25,4.8,1.3,134,2021-09-22 00:00,,0.4,14,23,0,121.451861,24.982528,5
板橋,新北市,36,,良好,4,0.46,5.3,17,26,13,19.4,20.8,1.4,1.6,243,2021-09-22 00:00,,0.4,11,18,2,121.458667,25.012972,6
新莊,新北市,44,,良好,11.8,0.48,10.4,23,25,22,16.9,17.5,0.5,1.2,238,2021-09-22 00:00,,0.3,14,24,4,121.4325,25.037972,7
菜寮,新北市,47,,良好,1.2,0.68,3.5,22,23,13,23.2,25,1.8,1.1,229,2021-09-22 00:00,,0.4,14,18,2,121.481028,25.06895,8
林口,新北市,42,,良好,1.4,0.4,17.2,25,22,16,16.6,17.4,0.7,0.3,279,2021-09-22 00:00,,0.3,13,17,1,121.376869,25.077197,9
關山,臺東縣,11,,良好,0.6,-,6.8,12,13,3,1.9,3.2,1.3,0.4,337,2021-09-22 00:00,,-,2,9,0,121.161933,23.045083,80
麥寮,雲林縣,19,,良好,1.6,0.17,12.5,13,19,9,6.6,8.9,2.3,2.2,161,2021-09-22 00:00,,0.1,6,16,2,120.251825,23.753506,83
富貴角,新北市,49,,良好,0.5,0.17,49.5,53,21,10,1.7,1.7,0,1.2,209,2021-09-22 00:00,,0.2,14,23,0,121.54738,25.29228,84
大城,彰化縣,15,,良好,1.5,0.1,7.1,12,19,10,5.6,6.4,0.7,0.5,266,2021-09-22 00:00,,0,5,11,1,120.26964167,23.85493056,85
臺南(麻豆),臺南市,17,,良好,1.7,0.17,10.2,18,16,6,9.3,11.4,2,1,127,2021-09-22 00:00,,0.1,5,13,,120.24583056,23.17904722,203
基隆,基隆市,62,細懸浮微粒,普通,0.9,0.29,14.7,23,24,16,7.8,8.6,0.8,0.7,311,2021-09-22 01:00,,0.3,20,25,2,121.760056,25.129167,1
汐止,新北市,58,細懸浮微粒,普通,0.3,0.38,4,14,30,14,13.5,16,2.5,0.8,218,2021-09-22 01:00,,0.4,18,26,1,121.6423,25.067131,2
萬里,新北市,54,細懸浮微粒,普通,0.4,0.16,21.2,27,22,20,2.4,2.9,0.4,4.2,221,2021-09-22 01:00,,0.2,17,24,1,121.689881,25.179667,3
新店,新北市,35,,良好,1.8,0.19,12.9,21,21,11,4.2,5,0.8,1.5,169,2021-09-22 01:00,,0.2,11,18,1,121.537778,24.977222,4
土城,新北市,41,,良好,0.2,0.46,5,12,20,10,17.8,21.7,3.8,0.7,120,2021-09-22 01:00,,0.5,12,23,0,121.451861,24.982528,5
板橋,新北市,39,,良好,,0.35,5.9,12,18,17,,,,1.6,261,2021-09-22 01:00,,0.4,12,18,2,121.458667,25.012972,6
新莊,新北市,49,,良好,16.7,0.48,7.6,19,32,21,16.4,16.9,0.4,0.6,243,2021-09-22 01:00,,0.3,15,25,4,121.4325,25.037972,7
菜寮,新北市,45,,良好,1.8,0.55,5.6,18,36,14,20.2,22.4,2.2,1.2,178,2021-09-22 01:00,,0.5,14,21,2,121.481028,25.06895,8
林口,新北市,48,,良好,1.1,0.34,20.7,23,21,21,11.4,12,0.5,1.6,247,2021-09-22 01:00,,0.3,15,18,1,121.376869,25.077197,9
淡水,新北市,39,,良好,0.5,0.28,17.4,21,30,15,6.5,7.4,0.8,0.2,0,2021-09-22 01:00,,0.3,12,20,0,121.449239,25.1645,10
淡水,新北市,39,,良好,0.4,0.3,19.8,22,24,14,7.5,8.5,0.9,0.8,100,2021-09-22 00:00,,0.3,12,18,0,121.449239,25.1645,10
士林,臺北市,41,,良好,0.8,0.37,12.4,28,22,13,14.7,15.9,1.2,1.4,92,2021-09-22 00:00,,0.2,12,21,1,121.515389,25.105417,11
中山,臺北市,46,,良好,0.6,0.48,9.3,23,28,11,15.6,16.6,0.9,1.6,153,2021-09-22 00:00,,0.4,14,22,1,121.526528,25.062361,12
萬華,臺北市,39,,良好,1.2,0.38,8.6,20,20,12,14.5,16.8,2.2,1.1,151,2021-09-22 00:00,,0.3,12,18,1,121.507972,25.046503,13
古亭,臺北市,39,,良好,0.5,0.21,16.3,26,18,12,5.4,6,0.5,1.3,138,2021-09-22 00:00,,0.2,12,16,0,121.529556,25.020608,14
松山,臺北市,53,細懸浮微粒,普通,1.2,0.34,11.2,22,19,13,13.1,16.5,3.4,1.2,203,2021-09-22 00:00,,0.3,16,22,1,121.578611,25.05,15
大同,臺北市,57,細懸浮微粒,普通,1.9,2.12,0.6,8,32,17,28.4,85.5,57,-,-,2021-09-22 00:00,,1.5,18,29,2,121.513311,25.0632,16
桃園,桃園市,44,,良好,1.9,0.36,11.5,20,13,12,18,18.9,0.8,0.3,213,2021-09-22 00:00,,0.3,14,18,2,121.30872222,24.98677778,17
大園,桃園市,29,,良好,2.5,0.34,14.8,20,14,13,16.1,17.1,1,1,172,2021-09-22 00:00,,0.2,9,14,1,121.201811,25.060344,18
觀音,桃園市,15,,良好,1.8,0.06,9.9,16,4,2,8.3,9.6,1.2,1.1,182,2021-09-22 00:00,,0,5,8,1,121.082761,25.035503,19
平鎮,桃園市,31,,良好,1.1,0.19,12.7,20,5,8,9.8,11.3,1.5,0.6,176,2021-09-22 00:00,,0.2,10,9,1,121.203986,24.952786,20
龍潭,桃園市,33,,良好,1,0.21,16.5,24,12,6,7.1,7.7,0.6,1,174,2021-09-22 00:00,,0.2,10,15,1,121.21635,24.863869,21
湖口,新竹縣,25,,良好,0.8,0.25,0.3,14,13,3,15.1,18.1,3,0.7,120,2021-09-22 00:00,,0.1,7,12,1,121.038653,24.900142,22
竹東,新竹縣,31,,良好,0.6,0.15,13.5,23,19,9,3.2,3.4,0.1,1.7,123,2021-09-22 00:00,,0.2,10,17,0,121.088903,24.740644,23
新竹,新竹市,31,,良好,0.7,0.35,5.3,14,22,16,17.3,18.4,1,1,188,2021-09-22 00:00,,0.2,10,13,1,120.972075,24.805619,24
頭份,苗栗縣,43,,良好,2,0.2,15.2,15,18,11,5.3,6.4,1.1,1.6,120,2021-09-22 00:00,,0.2,13,20,2,120.898572,24.696969,25
苗栗,苗栗縣,36,,良好,1.6,0.16,13.1,18,17,12,8.1,9,0.9,1.7,197,2021-09-22 00:00,,0.1,11,16,1,120.8202,24.565269,26
三義,苗栗縣,36,,良好,1.4,0.21,10.9,15,18,12,6.3,7.6,1.3,0.4,7,2021-09-22 00:00,,0.2,11,16,1,120.758833,24.382942,27
豐原,臺中市,37,,良好,2.2,0.27,14.3,17,15,12,6.3,7.3,1,2.2,119,2021-09-22 00:00,,0.2,12,16,2,120.741711,24.256586,28
沙鹿,臺中市,29,,良好,1.1,0.22,17.4,15,18,10,11.9,13,1.1,1.5,206,2021-09-22 00:00,,0.2,9,19,1,120.568794,24.225628,29
大里,臺中市,44,,良好,1.1,0.17,21.4,17,20,9,6.7,7.9,1.2,1,267,2021-09-22 00:00,,0.3,13,22,2,120.67844444,24.09961111,30
忠明,臺中市,37,,良好,0.7,0.23,23.2,18,14,9,10.4,11,0.5,0.7,252,2021-09-22 00:00,,0.3,11,17,2,120.641092,24.151958,31
