SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
竹山,南投縣,93,臭氧八小時,普通,2.4,0.29,42.3,68,41,23,12.1,13.2,1,2.1,203,2021-09-25 20:00,,0.2,22,37,1,120.677306,23.756389,69
永和,新北市,53,細懸浮微粒,普通,0.6,0.38,46.2,47,33,18,7.7,9.7,2,2.5,78,2021-09-25 20:00,,0.3,16,35,0,121.516306,25.017,70
復興,高雄市,43,,良好,0.6,0.32,37.9,46,23,12,6.9,7.9,0.9,1.4,117,2021-09-25 20:00,,0.3,13,25,2,120.312017,22.608711,71
埔里,南投縣,93,臭氧八小時,普通,1.6,0.36,48.7,68,38,24,8.7,9.9,1.1,1.8,86,2021-09-25 20:00,,0.2,20,31,1,120.967903,23.968842,72
馬祖,連江縣,80,臭氧八小時,普通,0.7,0.24,61.1,64,25,15,4,5.4,1.3,1.1,305,2021-09-25 20:00,,0.2,15,27,0,119.949875,26.160469,75
金門,金門縣,67,臭氧八小時,普通,2,0.27,55.7,60,43,19,5,5.7,0.7,3.8,94,2021-09-25 20:00,,0.2,16,45,1,118.312256,24.432133,77
馬公,澎湖縣,74,臭氧八小時,普通,1,0.24,59.7,62,44,19,2.2,2.3,0.1,4.4,30,2021-09-25 20:00,,0.2,18,41,1,119.566158,23.569031,78
關山,臺東縣,32,,良好,0.7,-,33.9,35,18,9,2.3,2.6,0.2,0.3,3,2021-09-25 20:00,,-,8,28,0,121.161933,23.045083,80
麥寮,雲林縣,87,臭氧八小時,普通,1.9,0.23,54,66,49,18,3.4,4.2,0.7,3.8,5,2021-09-25 20:00,,0.2,20,49,2,120.251825,23.753506,83
富貴角,新北市,93,臭氧八小時,普通,0.2,0.22,68.3,68,36,19,0.5,0.5,0,7.8,79,2021-09-25 20:00,,0.2,16,36,0,121.54738,25.29228,84
大城,彰化縣,90,臭氧八小時,普通,1.6,0.21,55.4,67,46,22,2.9,4.2,1.3,6.8,11,2021-09-25 20:00,,0.1,20,46,1,120.26964167,23.85493056,85
高雄(湖內),高雄市,67,臭氧八小時,普通,1.1,0.26,49.4,60,26,14,,,,0.9,306,2021-09-25 20:00,,0.2,19,32,1,120.24535,22.87985556,202
臺南(麻豆),臺南市,59,細懸浮微粒,普通,0.3,0.27,35.6,56,33,18,10.8,12.8,2,0.9,133,2021-09-25 20:00,,0.2,19,45,0,120.24583056,23.17904722,203
屏東(琉球),屏東縣,60,細懸浮微粒,普通,1.2,0.29,37.5,46,22,19,2.5,2.7,0.2,0.3,180,2021-09-25 20:00,,0.2,19,30,2,120.37722,22.35222,204
新北(樹林),新北市,46,,良好,0,0.43,38.7,38,22,13,11.1,13.5,2.4,0.5,182,2021-09-25 20:00,,0.3,14,28,0,121.38352778,24.94902778,311
士林,臺北市,55,細懸浮微粒,普通,1.5,0.23,54.9,54,36,16,4.6,5,0.4,2.8,86,2021-09-25 21:00,,0.2,17,37,1,121.515389,25.105417,11
中山,臺北市,58,細懸浮微粒,普通,0.7,0.47,39.8,44,39,17,16.7,17.9,1.1,2.4,115,2021-09-25 21:00,,0.4,18,38,1,121.526528,25.062361,12
湖口,新竹縣,59,細懸浮微粒,普通,1.4,0.3,45.6,50,35,18,7.4,8,0.5,5.4,53,2021-09-25 21:00,,0.2,19,36,1,121.038653,24.900142,22
竹東,新竹縣,40,,良好,0.5,0.23,37.7,41,26,17,5.2,6,0.7,1,72,2021-09-25 21:00,,0.2,12,26,0,121.088903,24.740644,23
新竹,新竹市,53,細懸浮微粒,普通,1,0.34,38.6,45,31,15,11.8,11.8,0,2.2,55,2021-09-25 21:00,,0.2,16,35,0,120.972075,24.805619,24
臺南,臺南市,71,臭氧八小時,普通,1.2,0.33,42.3,61,23,20,8.4,8.2,0,2.2,145,2021-09-25 21:00,,0.2,19,36,1,120.202617,22.984581,46
美濃,高雄市,49,,良好,1.2,0.21,45.5,53,10,9,3.4,4.1,0.7,0.3,8,2021-09-25 21:00,,0.1,12,19,1,120.530542,22.883583,47
橋頭,高雄市,51,細懸浮微粒,普通,0.7,0.28,36.9,50,21,6,5.6,5.9,0.2,1.8,88,2021-09-25 21:00,,0.2,16,30,1,120.305689,22.757506,48
仁武,高雄市,43,,良好,3.9,0.31,34.4,44,17,8,15.5,16.1,0.6,0.3,99,2021-09-25 21:00,,0.2,13,25,3,120.332631,22.689056,49
楠梓,高雄市,44,,良好,1.3,0.36,30.6,48,14,7,13.3,13.6,0.2,1.3,77,2021-09-25 21:00,,0.2,12,26,1,120.328289,22.733667,53
